"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"60","USGS","07020850",2014-11-24,1.95,"A"
"61","USGS","07020850",2014-11-25,1.9,"A"
"62","USGS","07020850",2014-11-26,1.93,"A"
"63","USGS","07020850",2014-11-27,2.07,"A"
"64","USGS","07020850",2014-11-28,2,"A"
"65","USGS","07020850",2014-11-29,2.05,"A"
"66","USGS","07020850",2014-11-30,2.05,"A"
"67","USGS","07020850",2014-12-01,2.09,"A"
"68","USGS","07020850",2014-12-02,2.24,"A"
"69","USGS","07020850",2014-12-03,2.38,"A"
"70","USGS","07020850",2014-12-04,2.47,"A"
"71","USGS","07020850",2014-12-05,2.52,"A"
"72","USGS","07020850",2014-12-06,2.56,"A"
"73","USGS","07020850",2014-12-07,2.36,"A"
"74","USGS","07020850",2014-12-08,2.32,"A"
"75","USGS","07020850",2014-12-09,2.18,"A"
"76","USGS","07020850",2014-12-10,2.01,"A"
"77","USGS","07020850",2014-12-11,2.01,"A"
"78","USGS","07020850",2014-12-12,2.11,"A"
"79","USGS","07020850",2014-12-13,2.22,"A"
"80","USGS","07020850",2014-12-14,2.26,"A"
"81","USGS","07020850",2014-12-15,2.2,"A"
"82","USGS","07020850",2014-12-16,2.21,"A"
"83","USGS","07020850",2014-12-17,2.26,"A"
"84","USGS","07020850",2014-12-18,2.34,"A"
"85","USGS","07020850",2014-12-19,2.42,"A"
"86","USGS","07020850",2014-12-20,2.48,"A"
"87","USGS","07020850",2014-12-21,2.51,"A"
"88","USGS","07020850",2014-12-22,2.45,"A"
"89","USGS","07020850",2014-12-23,2.43,"A"
"90","USGS","07020850",2014-12-24,2.35,"A"
"91","USGS","07020850",2014-12-25,2.34,"A"
"92","USGS","07020850",2014-12-26,2.33,"A"
"93","USGS","07020850",2014-12-27,2.2,"A"
"94","USGS","07020850",2014-12-28,2.21,"A"
"95","USGS","07020850",2014-12-29,2.26,"A"
"96","USGS","07020850",2014-12-30,2.28,"A"
"97","USGS","07020850",2014-12-31,2.31,"A"
"98","USGS","07020850",2015-01-01,2.37,"A"
"99","USGS","07020850",2015-01-14,2.24,"A"
"100","USGS","07020850",2015-01-15,2.3,"A"
"101","USGS","07020850",2015-01-16,2.4,"A"
"102","USGS","07020850",2015-01-17,2.44,"A"
"103","USGS","07020850",2015-01-18,2.51,"A"
"104","USGS","07020850",2015-01-19,2.52,"A"
"105","USGS","07020850",2015-01-20,2.62,"A"
"106","USGS","07020850",2015-01-21,2.76,"A"
"107","USGS","07020850",2015-01-22,2.91,"A"
"108","USGS","07020850",2015-01-23,3,"A"
"109","USGS","07020850",2015-01-24,3.03,"A"
"110","USGS","07020850",2015-01-25,2.79,"A"
"111","USGS","07020850",2015-01-26,2.97,"A"
"112","USGS","07020850",2015-01-27,2.98,"A"
"113","USGS","07020850",2015-01-28,3.03,"A"
"114","USGS","07020850",2015-01-29,3.02,"A"
"115","USGS","07020850",2015-01-30,3.01,"A"
"116","USGS","07020850",2015-01-31,3.03,"A"
"117","USGS","07020850",2015-02-01,2.81,"A"
"118","USGS","07020850",2015-02-02,2.94,"A"
"119","USGS","07020850",2015-02-03,2.86,"A"
"120","USGS","07020850",2015-02-04,2.83,"A"
"121","USGS","07020850",2015-02-05,2.77,"A"
"122","USGS","07020850",2015-02-06,2.73,"A"
"123","USGS","07020850",2015-02-07,2.64,"A"
"124","USGS","07020850",2015-02-08,2.5,"A"
"125","USGS","07020850",2015-02-09,2.48,"A"
"126","USGS","07020850",2015-02-10,2.5,"A"
"127","USGS","07020850",2015-02-11,2.54,"A"
"128","USGS","07020850",2015-02-12,2.6,"A"
"129","USGS","07020850",2015-02-13,2.7,"A"
"130","USGS","07020850",2015-02-14,2.71,"A"
"131","USGS","07020850",2015-02-15,2.52,"A"
"132","USGS","07020850",2015-02-16,2.42,"A"
"133","USGS","07020850",2015-02-17,2.44,"A"
"134","USGS","07020850",2015-02-18,2.45,"A"
"135","USGS","07020850",2015-02-19,2.51,"A"
"136","USGS","07020850",2015-02-20,2.7,"A"
"137","USGS","07020850",2015-02-21,2.17,"A"
"138","USGS","07020850",2015-02-22,2.67,"A"
"139","USGS","07020850",2015-02-23,2.65,"A"
"140","USGS","07020850",2015-02-24,2.48,"A"
"141","USGS","07020850",2015-02-25,2.44,"A"
"142","USGS","07020850",2015-02-26,2.48,"A"
"143","USGS","07020850",2015-02-27,2.56,"A"
"144","USGS","07020850",2015-02-28,2.63,"A"
"145","USGS","07020850",2015-03-01,2.59,"A"
"146","USGS","07020850",2015-03-02,2.5,"A"
"147","USGS","07020850",2015-03-03,2.31,"A"
"148","USGS","07020850",2015-03-04,2.05,"A"
"149","USGS","07020850",2015-03-05,2.24,"A"
"150","USGS","07020850",2015-03-06,2.33,"A"
"151","USGS","07020850",2015-03-07,2.1,"A"
"152","USGS","07020850",2015-03-08,2.41,"A"
"153","USGS","07020850",2015-03-09,2.39,"A"
"154","USGS","07020850",2015-03-10,2.26,"A"
"155","USGS","07020850",2015-03-11,2.44,"A"
"156","USGS","07020850",2015-03-12,2.47,"A"
"157","USGS","07020850",2015-03-15,2.49,"A"
"158","USGS","07020850",2015-03-16,2.48,"A"
"159","USGS","07020850",2015-03-17,2.41,"A"
"160","USGS","07020850",2015-03-18,2.39,"A"
"161","USGS","07020850",2015-03-19,2.49,"A"
"162","USGS","07020850",2015-03-20,2.59,"A"
"163","USGS","07020850",2015-03-21,2.69,"A"
"164","USGS","07020850",2015-03-22,2.74,"A"
"165","USGS","07020850",2015-03-23,2.75,"A"
"166","USGS","07020850",2015-03-24,2.73,"A"
"167","USGS","07020850",2015-03-25,2.59,"A"
"168","USGS","07020850",2015-03-26,2.34,"A"
"169","USGS","07020850",2015-03-27,2.43,"A"
"170","USGS","07020850",2015-03-28,2.37,"A"
"171","USGS","07020850",2015-03-29,2.28,"A"
"172","USGS","07020850",2015-03-30,2.09,"A"
"173","USGS","07020850",2015-03-31,2.03,"A"
"174","USGS","07020850",2015-04-01,2.05,"A"
"175","USGS","07020850",2015-04-02,2.05,"A"
"176","USGS","07020850",2015-04-03,1.95,"A"
"177","USGS","07020850",2015-04-04,1.92,"A"
"178","USGS","07020850",2015-04-05,1.9,"A"
"179","USGS","07020850",2015-04-06,1.8,"A"
"180","USGS","07020850",2015-04-07,1.64,"A"
"181","USGS","07020850",2015-04-14,1.37,"A"
"182","USGS","07020850",2015-04-15,1.49,"A"
"183","USGS","07020850",2015-04-16,1.59,"A"
"184","USGS","07020850",2015-04-17,1.65,"A"
"185","USGS","07020850",2015-04-18,1.69,"A"
"186","USGS","07020850",2015-04-19,1.58,"A"
"187","USGS","07020850",2015-04-20,1.66,"A"
"188","USGS","07020850",2015-04-21,1.73,"A"
"189","USGS","07020850",2015-04-22,1.83,"A"
"190","USGS","07020850",2015-04-23,1.87,"A"
"191","USGS","07020850",2015-04-24,1.95,"A"
"192","USGS","07020850",2015-04-25,2.12,"A"
"193","USGS","07020850",2015-04-26,2.26,"A"
"194","USGS","07020850",2015-04-27,2.31,"A"
"195","USGS","07020850",2015-04-28,2.34,"A"
"196","USGS","07020850",2015-04-29,2.44,"A"
"197","USGS","07020850",2015-04-30,2.57,"A"
"198","USGS","07020850",2015-05-01,2.73,"A"
"199","USGS","07020850",2015-05-02,2.79,"A"
"200","USGS","07020850",2015-05-03,2.94,"A"
"201","USGS","07020850",2015-05-04,3,"A"
"202","USGS","07020850",2015-05-05,3.03,"A"
"203","USGS","07020850",2015-05-06,3.12,"A"
"204","USGS","07020850",2015-05-07,3.2,"A"
"205","USGS","07020850",2015-05-08,3.25,"A"
"206","USGS","07020850",2015-05-09,3.21,"A"
"207","USGS","07020850",2015-05-10,2.98,"A"
"208","USGS","07020850",2015-05-11,2.8,"A"
"209","USGS","07020850",2015-05-12,2.86,"A"
"210","USGS","07020850",2015-05-13,2.71,"A"
"211","USGS","07020850",2015-07-23,2.28,"A"
"212","USGS","07020850",2015-07-24,2.21,"A"
"213","USGS","07020850",2015-07-25,2.21,"A"
"214","USGS","07020850",2015-07-26,2.22,"A"
"215","USGS","07020850",2015-07-27,2.29,"A"
"216","USGS","07020850",2015-07-28,2.42,"A"
"217","USGS","07020850",2015-07-29,2.49,"A"
"218","USGS","07020850",2015-07-30,2.49,"A"
"219","USGS","07020850",2015-07-31,2.28,"A"
"220","USGS","07020850",2015-08-01,2.18,"A"
"221","USGS","07020850",2015-08-02,2.14,"A"
"222","USGS","07020850",2015-08-03,1.94,"A"
"223","USGS","07020850",2015-08-04,1.8,"A"
"224","USGS","07020850",2015-08-05,1.66,"A"
"225","USGS","07020850",2015-08-06,1.71,"A"
"226","USGS","07020850",2015-08-07,1.75,"A"
"227","USGS","07020850",2015-08-08,1.88,"A"
"228","USGS","07020850",2015-08-09,2.02,"A"
"229","USGS","07020850",2015-08-10,2.13,"A"
"230","USGS","07020850",2015-08-11,2.14,"A"
"231","USGS","07020850",2015-08-12,2.14,"A"
"232","USGS","07020850",2015-08-13,2.21,"A"
"233","USGS","07020850",2015-08-14,2.19,"A"
"234","USGS","07020850",2015-08-15,2.15,"A"
"235","USGS","07020850",2015-08-16,2.09,"A"
"236","USGS","07020850",2015-08-20,1.68,"A"
"237","USGS","07020850",2015-08-21,1.68,"A"
"238","USGS","07020850",2015-08-22,1.45,"A"
"239","USGS","07020850",2015-08-23,1.57,"A"
"240","USGS","07020850",2015-08-24,1.61,"A"
"241","USGS","07020850",2015-08-25,1.63,"A"
"242","USGS","07020850",2015-08-26,1.58,"A"
"243","USGS","07020850",2015-08-27,1.56,"A"
"244","USGS","07020850",2015-08-28,1.58,"A"
"245","USGS","07020850",2015-08-29,1.62,"A"
"246","USGS","07020850",2015-08-30,1.69,"A"
"247","USGS","07020850",2015-08-31,1.75,"A"
"248","USGS","07020850",2015-09-01,1.87,"A"
"249","USGS","07020850",2015-09-02,1.99,"A"
"250","USGS","07020850",2015-09-03,2.09,"A"
"251","USGS","07020850",2015-09-04,2.13,"A"
"252","USGS","07020850",2015-09-05,2.14,"A"
"253","USGS","07020850",2015-09-06,2.14,"A"
"254","USGS","07020850",2015-09-07,2.13,"A"
"255","USGS","07020850",2015-09-08,2.18,"A"
"256","USGS","07020850",2015-09-10,2.21,"A"
"257","USGS","07020850",2015-09-11,2.34,"A"
"258","USGS","07020850",2015-09-12,2.44,"A"
"259","USGS","07020850",2015-09-13,2.6,"A"
"260","USGS","07020850",2015-09-14,2.69,"A"
"261","USGS","07020850",2015-09-15,2.7,"A"
"262","USGS","07020850",2015-09-16,2.67,"A"
"263","USGS","07020850",2015-09-17,2.63,"A"
"264","USGS","07020850",2015-09-18,2.62,"A"
"265","USGS","07020850",2015-09-19,2.58,"A"
"266","USGS","07020850",2015-09-20,2.59,"A"
"267","USGS","07020850",2015-09-21,2.56,"A"
"268","USGS","07020850",2015-09-22,2.49,"A"
"269","USGS","07020850",2015-09-23,2.37,"A"
"270","USGS","07020850",2015-09-24,2.32,"A"
"271","USGS","07020850",2015-09-25,2.34,"A"
"272","USGS","07020850",2015-09-26,2.33,"A"
"273","USGS","07020850",2015-09-27,2.21,"A"
"274","USGS","07020850",2015-09-28,2.16,"A"
"275","USGS","07020850",2015-09-29,2.19,"A"
"276","USGS","07020850",2015-09-30,2.32,"A"
"277","USGS","07020850",2015-10-01,2.38,"A"
"278","USGS","07020850",2015-10-02,2.31,"A"
"279","USGS","07020850",2015-10-03,2.3,"A"
"280","USGS","07020850",2015-10-04,2.3,"A"
"281","USGS","07020850",2015-10-05,2.24,"A"
"282","USGS","07020850",2015-10-06,2.28,"A"
"283","USGS","07020850",2015-10-07,2.3,"A"
"284","USGS","07020850",2015-10-08,2.3,"A"
"285","USGS","07020850",2015-10-09,2.3,"A"
"286","USGS","07020850",2015-10-10,2.3,"A"
"287","USGS","07020850",2015-10-11,2.29,"A"
"288","USGS","07020850",2015-10-12,2.3,"A"
"289","USGS","07020850",2015-10-20,2.18,"A"
"290","USGS","07020850",2015-10-21,2.16,"A"
"291","USGS","07020850",2015-10-22,2.13,"A"
"292","USGS","07020850",2015-10-23,2.1,"A"
"293","USGS","07020850",2015-10-24,2.05,"A"
"294","USGS","07020850",2015-10-25,2.04,"A"
"295","USGS","07020850",2015-10-26,2.03,"A"
"296","USGS","07020850",2015-10-27,1.88,"A"
"297","USGS","07020850",2015-10-28,1.85,"A"
"298","USGS","07020850",2015-10-29,1.9,"A"
"299","USGS","07020850",2015-10-30,1.9,"A"
"300","USGS","07020850",2015-10-31,1.88,"A"
"301","USGS","07020850",2015-11-01,1.9,"A"
"302","USGS","07020850",2015-11-02,1.89,"A"
"303","USGS","07020850",2015-11-03,1.83,"A"
"304","USGS","07020850",2015-11-04,1.81,"A"
"305","USGS","07020850",2015-11-05,1.79,"A"
"306","USGS","07020850",2015-11-06,1.91,"A"
"307","USGS","07020850",2015-11-07,1.93,"A"
"308","USGS","07020850",2015-11-08,1.9,"A"
"309","USGS","07020850",2015-11-09,1.87,"A"
"310","USGS","07020850",2015-11-10,1.91,"A"
"311","USGS","07020850",2015-11-11,1.95,"A"
"312","USGS","07020850",2015-11-12,2.1,"A"
"313","USGS","07020850",2015-11-13,2.22,"A"
"314","USGS","07020850",2015-11-14,2.29,"A"
"315","USGS","07020850",2015-11-15,2.32,"A"
"316","USGS","07020850",2015-11-16,2.31,"A"
"317","USGS","07020850",2015-11-17,1.93,"A"
"318","USGS","07020850",2015-11-18,1.96,"A"
"319","USGS","07020850",2015-11-19,2.04,"A"
"320","USGS","07020850",2015-11-20,2,"A"
"321","USGS","07020850",2015-11-21,1.61,"A"
"322","USGS","07020850",2015-11-22,1.69,"A"
"323","USGS","07020850",2015-11-23,1.92,"A"
"324","USGS","07020850",2015-11-24,2.18,"A"
"325","USGS","07020850",2015-11-25,2.36,"A"
"326","USGS","07020850",2015-11-26,2.55,"A"
"327","USGS","07020850",2015-11-27,2.37,"A"
"328","USGS","07020850",2015-11-28,2.6,"A"
"329","USGS","07020850",2015-11-29,2.96,"A"
"330","USGS","07020850",2015-11-30,3.2,"A"
"331","USGS","07020850",2015-12-01,2.96,"A"
"332","USGS","07020850",2015-12-02,2.93,"A"
"333","USGS","07020850",2015-12-03,2.8,"A"
"334","USGS","07020850",2015-12-04,2.84,"A"
"335","USGS","07020850",2015-12-05,3.12,"A"
"336","USGS","07020850",2015-12-06,3.33,"A"
"337","USGS","07020850",2015-12-07,3.43,"A"
"338","USGS","07020850",2015-12-08,3.66,"A"
"339","USGS","07020850",2015-12-09,4.03,"A"
"340","USGS","07020850",2015-12-10,4.42,"A"
"341","USGS","07020850",2015-12-11,4.62,"A"
"342","USGS","07020850",2015-12-12,4.59,"A"
"343","USGS","07020850",2015-12-13,4.69,"A"
"344","USGS","07020850",2015-12-14,4.74,"A"
"345","USGS","07020850",2015-12-15,4.79,"A"
"346","USGS","07020850",2015-12-16,4.95,"A"
"347","USGS","07020850",2015-12-17,4.36,"A"
"348","USGS","07020850",2015-12-18,3.84,"A"
"349","USGS","07020850",2015-12-19,3.64,"A"
"350","USGS","07020850",2015-12-20,3.56,"A"
"351","USGS","07020850",2015-12-21,3.54,"A"
"352","USGS","07020850",2015-12-31,2.54,"A"
"353","USGS","07020850",2016-01-01,2.36,"A"
"354","USGS","07020850",2016-01-02,2.32,"A"
"355","USGS","07020850",2016-01-03,2.46,"A"
"356","USGS","07020850",2016-01-04,2.81,"A"
"357","USGS","07020850",2016-01-05,3.25,"A"
"358","USGS","07020850",2016-01-06,3.56,"A"
"359","USGS","07020850",2016-01-07,3.76,"A"
"360","USGS","07020850",2016-01-08,3.88,"A"
"361","USGS","07020850",2016-01-09,3.89,"A"
"362","USGS","07020850",2016-01-10,3.97,"A"
"363","USGS","07020850",2016-01-11,3.99,"A"
"364","USGS","07020850",2016-01-12,4.04,"A"
"365","USGS","07020850",2016-01-13,3.97,"A"
"366","USGS","07020850",2016-01-14,3.71,"A"
"367","USGS","07020850",2016-01-15,3.62,"A"
"368","USGS","07020850",2016-01-16,3.58,"A"
"369","USGS","07020850",2016-01-17,3.69,"A"
"370","USGS","07020850",2016-01-18,3.96,"A"
"371","USGS","07020850",2016-01-19,4.08,"A"
"372","USGS","07020850",2016-01-20,3.97,"A"
"373","USGS","07020850",2016-01-21,3.84,"A"
"374","USGS","07020850",2016-01-22,3.85,"A"
"375","USGS","07020850",2016-01-23,4.37,"A"
"376","USGS","07020850",2016-01-24,4.37,"A"
"377","USGS","07020850",2016-01-25,4.23,"A"
"378","USGS","07020850",2016-01-26,4.26,"A"
"379","USGS","07020850",2016-01-27,4.31,"A"
"380","USGS","07020850",2016-01-28,4.45,"A"
"381","USGS","07020850",2016-01-29,4.52,"A"
"382","USGS","07020850",2016-01-30,4.56,"A"
"383","USGS","07020850",2016-01-31,4.44,"A"
"384","USGS","07020850",2016-02-01,4.38,"A"
"385","USGS","07020850",2016-02-02,4.35,"A"
"386","USGS","07020850",2016-02-03,4.38,"A"
"387","USGS","07020850",2016-02-04,4.45,"A"
"388","USGS","07020850",2016-02-05,4.52,"A"
"389","USGS","07020850",2016-02-06,4.46,"A"
"390","USGS","07020850",2016-02-07,4.28,"A"
"391","USGS","07020850",2016-02-08,3.94,"A"
"392","USGS","07020850",2016-02-09,3.68,"A"
"393","USGS","07020850",2016-02-10,3.75,"A"
"394","USGS","07020850",2016-02-11,3.85,"A"
"395","USGS","07020850",2016-02-12,3.79,"A"
"396","USGS","07020850",2016-02-13,3.55,"A"
"397","USGS","07020850",2016-02-14,3.48,"A"
"398","USGS","07020850",2016-02-15,3.4,"A"
"399","USGS","07020850",2016-02-16,3.31,"A"
"400","USGS","07020850",2016-02-17,3.53,"A"
"401","USGS","07020850",2016-02-18,3.65,"A"
"402","USGS","07020850",2016-02-19,3.79,"A"
"403","USGS","07020850",2016-02-20,3.92,"A"
"404","USGS","07020850",2016-02-21,3.97,"A"
"405","USGS","07020850",2016-02-22,3.84,"A"
"406","USGS","07020850",2016-02-23,3.72,"A"
"407","USGS","07020850",2016-02-24,3.16,"A"
"408","USGS","07020850",2016-02-25,3.5,"A"
"409","USGS","07020850",2016-02-26,3.79,"A"
"410","USGS","07020850",2016-02-27,4.02,"A"
"411","USGS","07020850",2016-02-28,4.12,"A"
"412","USGS","07020850",2016-02-29,3.97,"A"
"413","USGS","07020850",2016-03-01,3.68,"A"
"414","USGS","07020850",2016-03-02,3.7,"A"
"415","USGS","07020850",2016-03-03,3.92,"A"
"416","USGS","07020850",2016-03-04,4.11,"A"
"417","USGS","07020850",2016-03-05,4.34,"A"
"418","USGS","07020850",2016-03-06,4.6,"A"
"419","USGS","07020850",2016-03-07,4.81,"A"
"420","USGS","07020850",2016-03-08,4.93,"A"
"421","USGS","07020850",2016-03-09,4.92,"A"
"422","USGS","07020850",2016-03-10,4.76,"A"
"423","USGS","07020850",2016-03-11,4.9,"A"
"424","USGS","07020850",2016-03-12,4.86,"A"
"425","USGS","07020850",2016-03-13,4.62,"A"
"426","USGS","07020850",2016-03-14,4.6,"A"
"427","USGS","07020850",2016-03-15,4.65,"A"
"428","USGS","07020850",2016-03-16,4.6,"A"
"429","USGS","07020850",2016-03-17,4.51,"A"
"430","USGS","07020850",2016-03-18,4.38,"A"
"431","USGS","07020850",2016-03-19,4.41,"A"
"432","USGS","07020850",2016-03-20,4.42,"A"
"433","USGS","07020850",2016-03-21,4.45,"A"
"434","USGS","07020850",2016-03-22,4.52,"A"
"435","USGS","07020850",2016-03-23,4.54,"A"
"436","USGS","07020850",2016-03-24,4.46,"A"
"437","USGS","07020850",2016-03-25,4.51,"A"
"438","USGS","07020850",2016-03-26,4.72,"A"
"439","USGS","07020850",2016-03-27,4.74,"A"
"440","USGS","07020850",2016-03-28,4.76,"A"
"441","USGS","07020850",2016-03-29,4.86,"A"
"442","USGS","07020850",2016-03-31,4.41,"A"
"443","USGS","07020850",2016-04-01,4.26,"A"
"444","USGS","07020850",2016-04-02,3.85,"A"
"445","USGS","07020850",2016-04-03,3.81,"A"
"446","USGS","07020850",2016-04-04,3.6,"A"
"447","USGS","07020850",2016-04-05,3.64,"A"
"448","USGS","07020850",2016-04-06,3.82,"A"
"449","USGS","07020850",2016-04-07,3.88,"A"
"450","USGS","07020850",2016-04-08,3.99,"A"
"451","USGS","07020850",2016-04-09,4.09,"A"
"452","USGS","07020850",2016-04-10,4.26,"A"
"453","USGS","07020850",2016-04-11,4.32,"A"
"454","USGS","07020850",2016-04-12,4.51,"A"
"455","USGS","07020850",2016-04-13,4.57,"A"
"456","USGS","07020850",2016-04-14,4.55,"A"
"457","USGS","07020850",2016-04-15,4.55,"A"
"458","USGS","07020850",2016-04-16,4.42,"A"
"459","USGS","07020850",2016-04-17,4.37,"A"
"460","USGS","07020850",2016-04-18,4.39,"A"
"461","USGS","07020850",2016-04-19,4.31,"A"
"462","USGS","07020850",2016-04-20,4.09,"A"
"463","USGS","07020850",2016-04-21,3.93,"A"
"464","USGS","07020850",2016-04-22,4,"A"
"465","USGS","07020850",2016-04-23,3.99,"A"
"466","USGS","07020850",2016-04-24,4.02,"A"
"467","USGS","07020850",2016-04-25,3.99,"A"
"468","USGS","07020850",2016-04-26,3.87,"A"
"469","USGS","07020850",2016-04-27,3.82,"A"
"470","USGS","07020850",2016-04-28,3.66,"A"
"471","USGS","07020850",2016-04-29,3.61,"A"
"472","USGS","07020850",2016-05-01,3.69,"A"
"473","USGS","07020850",2016-05-02,4.12,"A"
"474","USGS","07020850",2016-05-03,3.67,"A"
"475","USGS","07020850",2016-05-04,3.78,"A"
"476","USGS","07020850",2016-05-05,4.09,"A"
"477","USGS","07020850",2016-05-06,4.14,"A"
"478","USGS","07020850",2016-05-07,4.28,"A"
"479","USGS","07020850",2016-05-08,4.32,"A"
"480","USGS","07020850",2016-05-09,4.35,"A"
"481","USGS","07020850",2016-05-10,4.27,"A"
"482","USGS","07020850",2016-05-11,4.38,"A"
"483","USGS","07020850",2016-05-12,4.4,"A"
"484","USGS","07020850",2016-05-13,4.11,"A"
"485","USGS","07020850",2016-05-14,4.03,"A"
"486","USGS","07020850",2016-05-15,3.96,"A"
"487","USGS","07020850",2016-05-16,4.06,"A"
"488","USGS","07020850",2016-05-17,4.49,"A"
"489","USGS","07020850",2016-05-18,4.45,"A"
"490","USGS","07020850",2016-05-19,4.49,"A"
"491","USGS","07020850",2016-05-20,4.39,"A"
"492","USGS","07020850",2016-05-21,4.24,"A"
"493","USGS","07020850",2016-05-22,4.37,"A"
"494","USGS","07020850",2016-05-23,4.68,"A"
"495","USGS","07020850",2016-05-24,4.79,"A"
"496","USGS","07020850",2016-05-25,4.96,"A"
"497","USGS","07020850",2016-05-27,4.7,"A"
"498","USGS","07020850",2016-05-28,4.58,"A"
"499","USGS","07020850",2016-05-29,4.73,"A"
"500","USGS","07020850",2016-05-30,4.27,"A"
"501","USGS","07020850",2016-05-31,3.64,"A"
"502","USGS","07020850",2016-06-01,3.59,"A"
"503","USGS","07020850",2016-06-02,3.44,"A"
"504","USGS","07020850",2016-06-03,3.6,"A"
"505","USGS","07020850",2016-06-04,3.53,"A"
"506","USGS","07020850",2016-06-05,3.52,"A"
"507","USGS","07020850",2016-06-06,3.7,"A"
"508","USGS","07020850",2016-06-07,3.69,"A"
"509","USGS","07020850",2016-06-08,3.81,"A"
"510","USGS","07020850",2016-06-09,3.83,"A"
"511","USGS","07020850",2016-06-10,3.81,"A"
"512","USGS","07020850",2016-06-11,3.78,"A"
"513","USGS","07020850",2016-06-12,4.03,"A"
"514","USGS","07020850",2016-06-13,4.3,"A"
"515","USGS","07020850",2016-06-14,4.42,"A"
"516","USGS","07020850",2016-06-15,4.55,"A"
"517","USGS","07020850",2016-06-16,4.67,"A"
"518","USGS","07020850",2016-06-17,4.72,"A"
"519","USGS","07020850",2016-06-18,4.65,"A"
"520","USGS","07020850",2016-06-19,4.58,"A"
"521","USGS","07020850",2016-06-20,4.56,"A"
"522","USGS","07020850",2016-06-21,4.52,"A"
"523","USGS","07020850",2016-06-22,4.58,"A"
"524","USGS","07020850",2016-06-23,4.53,"A"
"525","USGS","07020850",2016-06-24,4.56,"A"
"526","USGS","07020850",2016-06-25,4.69,"A"
"527","USGS","07020850",2016-06-26,4.65,"A"
"528","USGS","07020850",2016-06-27,4.63,"A"
"529","USGS","07020850",2016-06-28,4.66,"A"
"530","USGS","07020850",2016-06-29,4.84,"A"
"531","USGS","07020850",2016-06-30,5.08,"A"
"532","USGS","07020850",2016-07-01,5.14,"A"
"533","USGS","07020850",2016-07-02,5.03,"A"
"534","USGS","07020850",2016-07-03,4.84,"A"
"535","USGS","07020850",2016-07-05,4.7,"A"
"536","USGS","07020850",2016-07-06,4.45,"A"
