"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"108","USGS","05418720",2014-07-25,1620,"A e",5.81,"A"
"109","USGS","05418720",2014-07-26,1650,"A e",5.65,"A"
"110","USGS","05418720",2014-07-27,1520,"A e",5.44,"A"
"111","USGS","05418720",2014-07-28,1490,"A e",5.29,"A"
"112","USGS","05418720",2014-07-29,1560,"A e",5.08,"A"
"113","USGS","05418720",2014-07-30,1570,"A",4.88,"A"
"114","USGS","05418720",2014-07-31,1570,"A",4.8,"A"
"115","USGS","05418720",2014-08-01,1530,"A",4.76,"A"
"116","USGS","05418720",2014-08-02,1470,"A",4.6,"A"
"117","USGS","05418720",2014-08-03,1410,"A",4.47,"A"
"118","USGS","05418720",2014-08-04,1360,"A",4.35,"A"
"119","USGS","05418720",2014-08-05,1380,"A",4.41,"A"
"120","USGS","05418720",2014-08-06,1340,"A",4.37,"A"
"121","USGS","05418720",2014-08-07,1280,"A",4.31,"A"
"122","USGS","05418720",2014-08-08,1310,"A",4.29,"A"
"123","USGS","05418720",2014-08-09,1240,"A",4.23,"A"
"124","USGS","05418720",2014-08-10,1200,"A",4.09,"A"
"125","USGS","05418720",2014-08-11,1160,"A",3.95,"A"
"126","USGS","05418720",2014-08-12,1140,"A",3.92,"A"
"127","USGS","05418720",2014-08-13,1050,"A",3.89,"A"
"128","USGS","05418720",2014-08-14,1110,"A",3.95,"A"
"129","USGS","05418720",2014-08-15,1050,"A",3.99,"A"
"130","USGS","05418720",2014-08-16,1000,"A",4.06,"A"
"131","USGS","05418720",2014-08-17,986,"A",4.03,"A"
"132","USGS","05418720",2014-08-18,1000,"A",3.99,"A"
"133","USGS","05418720",2014-08-19,1030,"A",3.94,"A"
"134","USGS","05418720",2014-08-20,953,"A",3.86,"A"
"135","USGS","05418720",2014-08-21,967,"A",4.01,"A"
"136","USGS","05418720",2014-08-22,986,"A",4.22,"A"
"137","USGS","05418720",2014-08-23,1080,"A",4.14,"A"
"138","USGS","05418720",2014-08-24,1230,"A",4.04,"A"
"139","USGS","05418720",2014-08-25,1180,"A",4.42,"A"
"140","USGS","05418720",2014-08-26,1090,"A",4.27,"A"
"141","USGS","05418720",2014-08-27,1100,"A",4.22,"A"
"142","USGS","05418720",2014-08-28,1140,"A",4.28,"A"
"143","USGS","05418720",2014-08-29,989,"A",4.4,"A"
"144","USGS","05418720",2014-08-30,956,"A",4.38,"A"
"145","USGS","05418720",2014-08-31,936,"A",4.29,"A"
"146","USGS","05418720",2014-09-01,940,"A",4.18,"A"
"147","USGS","05418720",2014-09-02,1010,"A",4.11,"A"
"148","USGS","05418720",2014-09-03,1030,"A",4.05,"A"
"149","USGS","05418720",2014-09-04,1020,"A",4.08,"A"
"150","USGS","05418720",2014-09-05,1050,"A",4.15,"A"
"151","USGS","05418720",2014-09-06,1130,"A",4.33,"A"
"152","USGS","05418720",2014-09-07,1240,"A",4.27,"A"
"153","USGS","05418720",2014-09-08,1330,"A",4.28,"A"
"154","USGS","05418720",2014-09-09,1360,"A",4.34,"A"
"155","USGS","05418720",2014-09-10,1620,"A e",4.34,"A"
"156","USGS","05418720",2014-09-11,2250,"A e",4.31,"A"
"157","USGS","05418720",2014-09-12,1810,"A e",4.11,"A"
"158","USGS","05418720",2014-09-13,1520,"A e",4.96,"A"
"159","USGS","05418720",2014-09-14,1330,"A e",5.62,"A"
"160","USGS","05418720",2014-09-15,1520,"A e",5.83,"A"
"161","USGS","05418720",2014-09-16,1300,"A e",5.99,"A"
"162","USGS","05418720",2014-09-17,1180,"A e",5.92,"A"
"163","USGS","05418720",2014-09-18,1210,"A e",5.99,"A"
"164","USGS","05418720",2014-09-19,1080,"A e",5.92,"A"
"165","USGS","05418720",2014-09-20,1150,"A e",5.76,"A"
"166","USGS","05418720",2014-09-21,1110,"A e",5.61,"A"
"167","USGS","05418720",2014-09-22,1110,"A e",5.51,"A"
"168","USGS","05418720",2014-09-23,1020,"A e",5.39,"A"
"169","USGS","05418720",2014-09-24,1020,"A e",5.27,"A"
"170","USGS","05418720",2014-09-25,941,"A",5.2,"A"
"171","USGS","05418720",2014-09-26,832,"A",5.12,"A"
"172","USGS","05418720",2014-09-27,832,"A",4.96,"A"
"173","USGS","05418720",2014-09-28,810,"A",4.78,"A"
"174","USGS","05418720",2014-09-29,772,"A",4.58,"A"
"175","USGS","05418720",2014-09-30,800,"A",4.38,"A"
"176","USGS","05418720",2014-10-01,792,"A",4.42,"A"
"177","USGS","05418720",2014-10-02,764,"A",4.44,"A"
"178","USGS","05418720",2014-10-03,865,"A",4.41,"A"
"179","USGS","05418720",2014-10-04,846,"A",4.53,"A"
"180","USGS","05418720",2014-10-05,815,"A",4.66,"A"
"181","USGS","05418720",2014-10-06,768,"A",4.74,"A"
"182","USGS","05418720",2014-10-07,794,"A",4.9,"A"
"183","USGS","05418720",2014-10-08,786,"A",5.01,"A"
"184","USGS","05418720",2014-10-09,781,"A",5.03,"A"
"185","USGS","05418720",2014-10-10,777,"A",5,"A"
"186","USGS","05418720",2014-10-11,772,"A",4.95,"A"
"187","USGS","05418720",2014-10-12,721,"A",4.85,"A"
"188","USGS","05418720",2014-10-13,809,"A",4.75,"A"
"189","USGS","05418720",2014-10-14,1070,"A",4.53,"A"
"190","USGS","05418720",2014-10-15,1540,"A",4.53,"A"
"191","USGS","05418720",2014-10-16,2120,"A",4.7,"A"
"192","USGS","05418720",2014-10-17,1880,"A",6.82,"A"
"193","USGS","05418720",2014-10-18,1640,"A",8.06,"A"
"194","USGS","05418720",2014-10-19,1440,"A",8.17,"A"
"195","USGS","05418720",2014-10-20,1300,"A",7.96,"A"
"196","USGS","05418720",2014-10-21,1250,"A",7.65,"A"
"197","USGS","05418720",2014-10-22,1140,"A",7.24,"A"
"198","USGS","05418720",2014-10-23,1110,"A",7.13,"A"
"199","USGS","05418720",2014-10-24,1060,"A",6.95,"A"
"200","USGS","05418720",2014-10-25,1030,"A",6.82,"A"
"201","USGS","05418720",2014-10-26,962,"A",6.64,"A"
"202","USGS","05418720",2014-10-27,940,"A",6.55,"A"
"203","USGS","05418720",2014-10-28,979,"A",6.42,"A"
"204","USGS","05418720",2014-10-29,916,"A",6.17,"A"
"205","USGS","05418720",2014-10-30,867,"A",5.99,"A"
"206","USGS","05418720",2014-10-31,903,"A",6.03,"A"
"207","USGS","05418720",2014-11-01,850,"A",5.98,"A"
"208","USGS","05418720",2014-11-02,782,"A",5.88,"A"
"209","USGS","05418720",2014-11-03,866,"A",6,"A"
"210","USGS","05418720",2014-11-04,815,"A",5.91,"A"
"211","USGS","05418720",2014-11-05,813,"A",5.9,"A"
"212","USGS","05418720",2014-11-06,827,"A",5.89,"A"
"213","USGS","05418720",2014-11-07,844,"A",5.88,"A"
"214","USGS","05418720",2014-11-08,794,"A",5.81,"A"
"215","USGS","05418720",2014-11-09,782,"A",5.78,"A"
"216","USGS","05418720",2014-11-10,775,"A",5.78,"A"
"217","USGS","05418720",2014-11-11,792,"A",5.74,"A"
"218","USGS","05418720",2014-11-12,812,"A",5.75,"A"
"219","USGS","05418720",2014-11-13,797,"A",NA,NA
"220","USGS","05418720",2014-11-14,715,"A",NA,NA
"221","USGS","05418720",2014-11-15,729,"A",NA,NA
"222","USGS","05418720",2014-11-16,699,"A",NA,NA
"223","USGS","05418720",2014-11-17,698,"A e",NA,NA
"224","USGS","05418720",2014-11-18,570,"A e",NA,NA
"225","USGS","05418720",2014-11-19,705,"A e",NA,NA
"226","USGS","05418720",2014-11-20,762,"A e",NA,NA
"227","USGS","05418720",2014-11-21,818,"A e",NA,NA
"228","USGS","05418720",2014-11-22,679,"A e",NA,NA
"229","USGS","05418720",2014-11-23,840,"A e",NA,NA
"230","USGS","05418720",2014-11-24,1050,"A e",NA,NA
"231","USGS","05418720",2014-11-25,934,"A e",NA,NA
"232","USGS","05418720",2014-11-26,825,"A e",NA,NA
"233","USGS","05418720",2014-11-27,765,"A e",NA,NA
"234","USGS","05418720",2014-11-28,720,"A e",NA,NA
"235","USGS","05418720",2014-11-29,705,"A e",NA,NA
"236","USGS","05418720",2014-11-30,747,"A e",NA,NA
"237","USGS","05418720",2014-12-01,777,"A e",NA,NA
"238","USGS","05418720",2014-12-02,664,"A e",NA,NA
"239","USGS","05418720",2014-12-03,657,"A e",NA,NA
"240","USGS","05418720",2014-12-04,732,"A e",NA,NA
"241","USGS","05418720",2014-12-05,769,"A e",NA,NA
"242","USGS","05418720",2014-12-06,795,"A e",NA,NA
"243","USGS","05418720",2014-12-07,750,"A e",NA,NA
"244","USGS","05418720",2014-12-08,803,"A e",NA,NA
"245","USGS","05418720",2014-12-09,777,"A e",NA,NA
"246","USGS","05418720",2014-12-10,777,"A e",NA,NA
"247","USGS","05418720",2014-12-11,762,"A e",NA,NA
"248","USGS","05418720",2014-12-12,769,"A e",NA,NA
"249","USGS","05418720",2014-12-13,798,"A",NA,NA
"250","USGS","05418720",2014-12-14,779,"A",NA,NA
"251","USGS","05418720",2014-12-15,770,"A",NA,NA
"252","USGS","05418720",2014-12-16,827,"A",NA,NA
"253","USGS","05418720",2014-12-17,849,"A",NA,NA
"254","USGS","05418720",2014-12-18,814,"A",NA,NA
"255","USGS","05418720",2014-12-19,772,"A",NA,NA
"256","USGS","05418720",2014-12-20,717,"A",NA,NA
"257","USGS","05418720",2014-12-21,879,"A",NA,NA
"258","USGS","05418720",2014-12-22,909,"A",NA,NA
"259","USGS","05418720",2014-12-23,998,"A",NA,NA
"260","USGS","05418720",2014-12-24,1130,"A",NA,NA
"261","USGS","05418720",2014-12-25,1160,"A",NA,NA
"262","USGS","05418720",2014-12-26,1080,"A",NA,NA
"263","USGS","05418720",2014-12-27,988,"A",NA,NA
"264","USGS","05418720",2014-12-28,1010,"A",NA,NA
"265","USGS","05418720",2014-12-29,913,"A",NA,NA
"266","USGS","05418720",2014-12-30,848,"A e",NA,NA
"267","USGS","05418720",2014-12-31,706,"A e",NA,NA
"268","USGS","05418720",2015-01-01,702,"A e",NA,NA
"269","USGS","05418720",2015-01-02,706,"A e",NA,NA
"270","USGS","05418720",2015-01-03,721,"A e",NA,NA
"271","USGS","05418720",2015-01-04,698,"A e",NA,NA
"272","USGS","05418720",2015-01-05,698,"A e",NA,NA
"273","USGS","05418720",2015-01-06,698,"A e",NA,NA
"274","USGS","05418720",2015-01-07,698,"A e",NA,NA
"275","USGS","05418720",2015-01-08,698,"A e",NA,NA
"276","USGS","05418720",2015-01-09,706,"A e",NA,NA
"277","USGS","05418720",2015-01-10,713,"A e",NA,NA
"278","USGS","05418720",2015-01-11,706,"A e",NA,NA
"279","USGS","05418720",2015-01-12,702,"A e",NA,NA
"280","USGS","05418720",2015-01-13,695,"A e",NA,NA
"281","USGS","05418720",2015-01-14,695,"A e",NA,NA
"282","USGS","05418720",2015-01-15,710,"A e",NA,NA
"283","USGS","05418720",2015-01-16,725,"A e",NA,NA
"284","USGS","05418720",2015-01-17,730,"A e",NA,NA
"285","USGS","05418720",2015-01-18,717,"A e",NA,NA
"286","USGS","05418720",2015-01-19,717,"A e",NA,NA
"287","USGS","05418720",2015-01-20,706,"A e",NA,NA
"288","USGS","05418720",2015-01-21,706,"A e",NA,NA
"289","USGS","05418720",2015-01-22,717,"A e",NA,NA
"290","USGS","05418720",2015-01-23,704,"A e",NA,NA
"291","USGS","05418720",2015-01-24,702,"A e",NA,NA
"292","USGS","05418720",2015-01-25,702,"A e",NA,NA
"293","USGS","05418720",2015-01-26,684,"A e",NA,NA
"294","USGS","05418720",2015-01-27,668,"A e",NA,NA
"295","USGS","05418720",2015-01-28,699,"A e",NA,NA
"296","USGS","05418720",2015-01-29,687,"A e",NA,NA
"297","USGS","05418720",2015-01-30,654,"A e",NA,NA
"298","USGS","05418720",2015-01-31,654,"A e",NA,NA
"299","USGS","05418720",2015-02-01,641,"A e",NA,NA
"300","USGS","05418720",2015-02-02,646,"A e",NA,NA
"301","USGS","05418720",2015-02-03,676,"A e",NA,NA
"302","USGS","05418720",2015-02-04,683,"A e",NA,NA
"303","USGS","05418720",2015-02-05,654,"A e",NA,NA
"304","USGS","05418720",2015-02-06,650,"A e",NA,NA
"305","USGS","05418720",2015-02-07,657,"A e",NA,NA
"306","USGS","05418720",2015-02-08,683,"A e",NA,NA
"307","USGS","05418720",2015-02-09,668,"A e",NA,NA
"308","USGS","05418720",2015-02-10,688,"A e",NA,NA
"309","USGS","05418720",2015-02-11,675,"A e",NA,NA
"310","USGS","05418720",2015-02-12,640,"A e",NA,NA
"311","USGS","05418720",2015-02-13,657,"A e",NA,NA
"312","USGS","05418720",2015-02-14,650,"A e",NA,NA
"313","USGS","05418720",2015-02-15,646,"A e",NA,NA
"314","USGS","05418720",2015-02-16,651,"A e",NA,NA
"315","USGS","05418720",2015-02-17,654,"A e",NA,NA
"316","USGS","05418720",2015-02-18,635,"A e",NA,NA
"317","USGS","05418720",2015-02-19,631,"A e",NA,NA
"318","USGS","05418720",2015-02-20,646,"A e",NA,NA
"319","USGS","05418720",2015-02-21,652,"A e",NA,NA
"320","USGS","05418720",2015-02-22,654,"A e",NA,NA
"321","USGS","05418720",2015-02-23,639,"A e",NA,NA
"322","USGS","05418720",2015-02-24,645,"A e",NA,NA
"323","USGS","05418720",2015-02-25,661,"A e",NA,NA
"324","USGS","05418720",2015-02-26,654,"A e",NA,NA
"325","USGS","05418720",2015-02-27,645,"A e",NA,NA
"326","USGS","05418720",2015-02-28,641,"A e",NA,NA
"327","USGS","05418720",2015-03-01,641,"A e",NA,NA
"328","USGS","05418720",2015-03-02,653,"A e",NA,NA
"329","USGS","05418720",2015-03-03,638,"A e",NA,NA
"330","USGS","05418720",2015-03-04,633,"A e",NA,NA
"331","USGS","05418720",2015-03-05,653,"A e",NA,NA
"332","USGS","05418720",2015-03-06,653,"A e",NA,NA
"333","USGS","05418720",2015-03-07,682,"A e",NA,NA
"334","USGS","05418720",2015-03-08,865,"A e",NA,NA
"335","USGS","05418720",2015-03-09,1410,"A e",NA,NA
"336","USGS","05418720",2015-03-10,3300,"A e",NA,NA
"337","USGS","05418720",2015-03-11,5220,"A e",NA,NA
"338","USGS","05418720",2015-03-12,4810,"A e",NA,NA
"339","USGS","05418720",2015-03-13,4390,"A",NA,NA
"340","USGS","05418720",2015-03-14,3120,"A",NA,NA
"341","USGS","05418720",2015-03-15,2520,"A",NA,NA
"342","USGS","05418720",2015-03-16,2350,"A",NA,NA
"343","USGS","05418720",2015-03-17,2420,"A",NA,NA
"344","USGS","05418720",2015-03-18,1780,"A",5.13,"A"
"345","USGS","05418720",2015-03-19,1350,"A",5.3,"A"
"346","USGS","05418720",2015-03-20,1180,"A",5.39,"A"
"347","USGS","05418720",2015-03-21,1150,"A",5.41,"A"
"348","USGS","05418720",2015-03-22,1070,"A",5.42,"A"
"349","USGS","05418720",2015-03-23,1060,"A",5.4,"A"
"350","USGS","05418720",2015-03-24,1040,"A",5.84,"A"
"351","USGS","05418720",2015-03-25,980,"A",5.3,"A"
"352","USGS","05418720",2015-03-26,954,"A",5.32,"A"
"353","USGS","05418720",2015-03-27,882,"A",5.28,"A"
"354","USGS","05418720",2015-03-28,904,"A",5.3,"A"
"355","USGS","05418720",2015-03-29,889,"A",5.32,"A"
"356","USGS","05418720",2015-03-30,879,"A",5.42,"A"
"357","USGS","05418720",2015-03-31,900,"A",5.49,"A"
"358","USGS","05418720",2015-04-01,818,"A",5.41,"A"
"359","USGS","05418720",2015-04-02,830,"A",5.27,"A"
"360","USGS","05418720",2015-04-03,762,"A",5.08,"A"
"361","USGS","05418720",2015-04-04,838,"A",5.25,"A"
"362","USGS","05418720",2015-04-05,684,"A",NA,NA
"363","USGS","05418720",2015-04-06,772,"A",NA,NA
"364","USGS","05418720",2015-04-07,727,"A",NA,NA
"365","USGS","05418720",2015-04-08,737,"A",NA,NA
"366","USGS","05418720",2015-04-09,754,"A",NA,NA
"367","USGS","05418720",2015-04-10,814,"A",NA,NA
"368","USGS","05418720",2015-04-11,956,"A",NA,NA
"369","USGS","05418720",2015-04-12,989,"A e",NA,NA
"370","USGS","05418720",2015-04-13,983,"A e",NA,NA
"371","USGS","05418720",2015-04-14,1020,"A e",5.15,"A"
"372","USGS","05418720",2015-04-15,955,"A e",5.21,"A"
"373","USGS","05418720",2015-04-16,875,"A e",5.05,"A"
"374","USGS","05418720",2015-04-17,898,"A e",4.81,"A"
"375","USGS","05418720",2015-04-18,898,"A e",4.74,"A"
"376","USGS","05418720",2015-04-19,881,"A e",4.61,"A"
"377","USGS","05418720",2015-04-20,898,"A e",4.47,"A"
"378","USGS","05418720",2015-04-21,921,"A e",4.46,"A"
"379","USGS","05418720",2015-04-22,949,"A e",4.33,"A"
"380","USGS","05418720",2015-04-23,966,"A",4.31,"A"
"381","USGS","05418720",2015-04-24,1070,"A",4.89,"A"
"382","USGS","05418720",2015-04-25,1100,"A",6.23,"A"
"383","USGS","05418720",2015-04-26,1060,"A",6.94,"A"
"384","USGS","05418720",2015-04-27,1000,"A",6.98,"A"
"385","USGS","05418720",2015-04-28,962,"A",6.8,"A"
"386","USGS","05418720",2015-04-29,921,"A",6.51,"A"
"387","USGS","05418720",2015-04-30,879,"A",6.22,"A"
"388","USGS","05418720",2015-05-01,856,"A",5.9,"A"
"389","USGS","05418720",2015-05-02,758,"A",5.44,"A"
"390","USGS","05418720",2015-05-03,873,"A",5.36,"A"
"391","USGS","05418720",2015-05-04,883,"A",5.05,"A"
"392","USGS","05418720",2015-05-05,2330,"A",4.54,"A"
"393","USGS","05418720",2015-05-06,2390,"A",5.83,"A"
"394","USGS","05418720",2015-05-07,1820,"A",5.93,"A"
"395","USGS","05418720",2015-05-08,1620,"A",6.24,"A"
"396","USGS","05418720",2015-05-09,1490,"A",6.09,"A"
"397","USGS","05418720",2015-05-10,1390,"A",NA,NA
"398","USGS","05418720",2015-05-11,1350,"A",NA,NA
"399","USGS","05418720",2015-05-12,1310,"A",NA,NA
"400","USGS","05418720",2015-05-13,1230,"A",NA,NA
"401","USGS","05418720",2015-05-14,1110,"A",6.73,"A"
"402","USGS","05418720",2015-05-15,1150,"A",6.88,"A"
"403","USGS","05418720",2015-05-16,1150,"A",6.69,"A"
"404","USGS","05418720",2015-05-17,1080,"A",6.47,"A"
"405","USGS","05418720",2015-05-18,1160,"A",6.15,"A"
"406","USGS","05418720",2015-05-19,1070,"A",6.04,"A"
"407","USGS","05418720",2015-05-20,1010,"A",5.6,"A"
"408","USGS","05418720",2015-05-21,1020,"A",5.41,"A"
"409","USGS","05418720",2015-05-22,1010,"A",NA,NA
"410","USGS","05418720",2015-05-23,939,"A",NA,NA
"411","USGS","05418720",2015-05-24,1060,"A",NA,NA
"412","USGS","05418720",2015-05-25,1300,"A",NA,NA
"413","USGS","05418720",2015-05-26,1760,"A",NA,NA
"414","USGS","05418720",2015-05-27,3380,"A",5.59,"A"
"415","USGS","05418720",2015-05-28,2780,"A",6.71,"A"
"416","USGS","05418720",2015-05-29,2470,"A e",9.04,"A"
"417","USGS","05418720",2015-05-30,2220,"A e",11.2,"A"
"418","USGS","05418720",2015-05-31,2020,"A e",11.9,"A"
"419","USGS","05418720",2015-06-01,1880,"A e",11.4,"A"
"420","USGS","05418720",2015-06-02,1660,"A e",10.6,"A"
"421","USGS","05418720",2015-06-03,1540,"A e",9.95,"A"
"422","USGS","05418720",2015-06-04,1500,"A e",9.32,"A"
"423","USGS","05418720",2015-06-05,1410,"A e",8.69,"A"
"424","USGS","05418720",2015-06-06,1340,"A e",8.01,"A"
"425","USGS","05418720",2015-06-07,1310,"A e",7.3,"A"
"426","USGS","05418720",2015-06-08,1290,"A e",6.77,"A"
"427","USGS","05418720",2015-06-09,1250,"A e",6.19,"A"
"428","USGS","05418720",2015-06-10,1160,"A e",5.32,"A"
"429","USGS","05418720",2015-06-11,1240,"A e",5.08,"A"
"430","USGS","05418720",2015-06-12,5670,"A",3.04,"A"
"431","USGS","05418720",2015-06-13,5870,"A",4.88,"A"
"432","USGS","05418720",2015-06-14,7520,"A",7.05,"A"
"433","USGS","05418720",2015-06-15,6660,"A",12.3,"A"
"434","USGS","05418720",2015-06-16,8990,"A",9.08,"A"
"435","USGS","05418720",2015-06-17,6330,"A",12.7,"A"
"436","USGS","05418720",2015-06-18,5260,"A",14.7,"A"
"437","USGS","05418720",2015-06-19,4490,"A",15,"A"
"438","USGS","05418720",2015-06-20,3590,"A",14.4,"A"
"439","USGS","05418720",2015-06-21,3640,"A",12.8,"A"
"440","USGS","05418720",2015-06-22,4080,"A",9.33,"A"
"441","USGS","05418720",2015-06-23,6760,"A",7.86,"A"
"442","USGS","05418720",2015-06-24,6010,"A",9.44,"A"
"443","USGS","05418720",2015-06-25,5850,"A",10.9,"A"
"444","USGS","05418720",2015-06-26,5410,"A",12,"A"
