"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"47","USGS","05576195",2015-07-31,NA,NA,8.94,"A"
"48","USGS","05576195",2015-08-01,NA,NA,8.78,"A"
"49","USGS","05576195",2015-08-02,NA,NA,8.68,"A"
"50","USGS","05576195",2015-08-03,NA,NA,8.51,"A"
"51","USGS","05576195",2015-08-04,NA,NA,8.32,"A"
"52","USGS","05576195",2015-08-05,NA,NA,8.12,"A"
"53","USGS","05576195",2015-08-06,NA,NA,7.92,"A"
"54","USGS","05576195",2015-08-07,NA,NA,7.46,"A"
"55","USGS","05576195",2015-08-08,NA,NA,6.14,"A"
"56","USGS","05576195",2015-08-09,NA,NA,4.35,"A"
"57","USGS","05576195",2015-08-10,NA,NA,3.8,"A"
"58","USGS","05576195",2015-08-11,NA,NA,4.06,"A"
"59","USGS","05576195",2015-08-12,NA,NA,3.68,"A"
"60","USGS","05576195",2015-08-13,NA,NA,3.56,"A"
"61","USGS","05576195",2015-08-14,NA,NA,3.46,"A"
"62","USGS","05576195",2015-08-15,NA,NA,3.4,"A"
"63","USGS","05576195",2015-08-16,NA,NA,3.34,"A"
"64","USGS","05576195",2015-08-17,NA,NA,3.21,"A"
"65","USGS","05576195",2015-08-18,NA,NA,3.18,"A"
"66","USGS","05576195",2015-08-19,NA,NA,3.12,"A"
"67","USGS","05576195",2015-08-20,NA,NA,3.2,"A"
"68","USGS","05576195",2015-08-21,NA,NA,3.37,"A"
"69","USGS","05576195",2015-08-22,NA,NA,3.44,"A"
"70","USGS","05576195",2015-08-23,NA,NA,3.48,"A"
"71","USGS","05576195",2015-08-24,NA,NA,3.5,"A"
"72","USGS","05576195",2015-08-25,NA,NA,3.42,"A"
"73","USGS","05576195",2015-08-26,NA,NA,3.12,"A"
"74","USGS","05576195",2015-08-27,NA,NA,2.68,"A"
"75","USGS","05576195",2015-08-28,NA,NA,2.61,"A"
"76","USGS","05576195",2015-08-29,NA,NA,2.43,"A"
"77","USGS","05576195",2015-08-31,NA,NA,2.25,"A"
"78","USGS","05576195",2015-09-01,NA,NA,2.04,"A"
"79","USGS","05576195",2015-09-02,NA,NA,1.7,"A"
"80","USGS","05576195",2015-09-03,NA,NA,1.56,"A"
"81","USGS","05576195",2015-09-04,NA,NA,1.39,"A"
"82","USGS","05576195",2015-09-05,NA,NA,1.23,"A"
"83","USGS","05576195",2015-09-06,NA,NA,1.15,"A"
"84","USGS","05576195",2015-09-07,NA,NA,1.1,"A"
"85","USGS","05576195",2015-09-08,NA,NA,1.06,"A"
"86","USGS","05576195",2015-09-09,NA,NA,0.98,"A"
"87","USGS","05576195",2015-09-10,NA,NA,0.95,"A"
"88","USGS","05576195",2015-09-11,NA,NA,1.02,"A"
"89","USGS","05576195",2015-09-12,NA,NA,1.1,"A"
"90","USGS","05576195",2015-09-13,NA,NA,0.96,"A"
"91","USGS","05576195",2015-09-14,NA,NA,0.83,"A"
"92","USGS","05576195",2015-09-15,NA,NA,0.79,"A"
"93","USGS","05576195",2015-09-16,NA,NA,0.79,"A"
"94","USGS","05576195",2015-09-17,NA,NA,0.8,"A"
"95","USGS","05576195",2015-09-18,NA,NA,0.84,"A"
"96","USGS","05576195",2015-09-19,NA,NA,0.89,"A"
"97","USGS","05576195",2015-09-20,NA,NA,0.9,"A"
"98","USGS","05576195",2015-09-21,NA,NA,0.89,"A"
"99","USGS","05576195",2015-09-22,NA,NA,0.9,"A"
"100","USGS","05576195",2015-09-23,NA,NA,0.89,"A"
"101","USGS","05576195",2015-09-24,NA,NA,0.88,"A"
"102","USGS","05576195",2015-09-25,NA,NA,0.81,"A"
"103","USGS","05576195",2015-09-26,NA,NA,0.79,"A"
"104","USGS","05576195",2015-09-27,NA,NA,0.68,"A"
"105","USGS","05576195",2015-09-28,NA,NA,0.62,"A"
"106","USGS","05576195",2015-09-29,NA,NA,0.62,"A"
"107","USGS","05576195",2015-09-30,NA,NA,0.69,"A"
"108","USGS","05576195",2015-10-01,NA,NA,0.6,"A"
"109","USGS","05576195",2015-10-02,NA,NA,0.56,"A"
"110","USGS","05576195",2015-10-03,NA,NA,0.62,"A"
"111","USGS","05576195",2015-10-04,NA,NA,0.61,"A"
"112","USGS","05576195",2015-10-05,NA,NA,0.63,"A"
"113","USGS","05576195",2015-10-06,NA,NA,0.69,"A"
"114","USGS","05576195",2015-10-07,NA,NA,0.76,"A"
"115","USGS","05576195",2015-10-08,NA,NA,0.7,"A"
"116","USGS","05576195",2015-10-09,NA,NA,0.67,"A"
"117","USGS","05576195",2015-10-10,NA,NA,0.63,"A"
"118","USGS","05576195",2015-10-11,NA,NA,0.63,"A"
"119","USGS","05576195",2015-10-12,NA,NA,0.62,"A"
"120","USGS","05576195",2015-10-13,NA,NA,0.61,"A"
"121","USGS","05576195",2015-10-14,NA,NA,0.55,"A"
"122","USGS","05576195",2015-10-15,NA,NA,0.5,"A"
"123","USGS","05576195",2015-10-16,NA,NA,0.5,"A"
"124","USGS","05576195",2015-10-17,NA,NA,0.5,"A"
"125","USGS","05576195",2015-10-18,NA,NA,0.5,"A"
"126","USGS","05576195",2015-10-19,NA,NA,0.5,"A"
"127","USGS","05576195",2015-10-20,NA,NA,0.5,"A"
"128","USGS","05576195",2015-10-21,NA,NA,0.51,"A"
"129","USGS","05576195",2015-10-22,NA,NA,0.5,"A"
"130","USGS","05576195",2015-10-23,NA,NA,0.45,"A"
"131","USGS","05576195",2015-10-24,NA,NA,0.42,"A"
"132","USGS","05576195",2015-10-25,NA,NA,0.46,"A"
"133","USGS","05576195",2015-10-26,NA,NA,0.46,"A"
"134","USGS","05576195",2015-10-27,NA,NA,0.44,"A"
"135","USGS","05576195",2015-10-28,NA,NA,0.4,"A"
"136","USGS","05576195",2015-10-29,NA,NA,0.4,"A"
"137","USGS","05576195",2015-10-30,NA,NA,0.4,"A"
"138","USGS","05576195",2015-10-31,NA,NA,0.4,"A"
"139","USGS","05576195",2015-11-01,NA,NA,0.4,"A"
"140","USGS","05576195",2015-11-02,NA,NA,0.4,"A"
"141","USGS","05576195",2015-11-03,NA,NA,0.4,"A"
"142","USGS","05576195",2015-11-04,NA,NA,0.4,"A"
"143","USGS","05576195",2015-11-05,NA,NA,0.4,"A"
"144","USGS","05576195",2015-11-06,NA,NA,0.4,"A"
"145","USGS","05576195",2015-11-07,NA,NA,0.4,"A"
"146","USGS","05576195",2015-11-08,NA,NA,0.4,"A"
"147","USGS","05576195",2015-11-09,NA,NA,0.4,"A"
"148","USGS","05576195",2015-11-10,NA,NA,0.4,"A"
"149","USGS","05576195",2015-11-11,NA,NA,0.4,"A"
"150","USGS","05576195",2015-11-12,NA,NA,0.4,"A"
"151","USGS","05576195",2015-11-13,NA,NA,0.4,"A"
"152","USGS","05576195",2015-11-14,NA,NA,0.4,"A"
"153","USGS","05576195",2015-11-15,NA,NA,0.4,"A"
"154","USGS","05576195",2015-11-16,NA,NA,0.4,"A"
"155","USGS","05576195",2015-11-17,NA,NA,0.4,"A"
"156","USGS","05576195",2015-11-18,NA,NA,0.59,"A"
"157","USGS","05576195",2015-11-19,NA,NA,1.6,"A"
"158","USGS","05576195",2015-11-20,NA,NA,2,"A"
"159","USGS","05576195",2015-11-21,NA,NA,2.56,"A"
"160","USGS","05576195",2015-11-22,NA,NA,3.76,"A"
"161","USGS","05576195",2015-11-23,NA,NA,6.76,"A"
"162","USGS","05576195",2015-11-24,NA,NA,8.74,"A"
"163","USGS","05576195",2015-11-25,NA,NA,8.72,"A"
"164","USGS","05576195",2015-11-26,NA,NA,8.65,"A"
"165","USGS","05576195",2015-11-27,NA,NA,8.17,"A"
"166","USGS","05576195",2015-11-28,NA,NA,7.32,"A"
"167","USGS","05576195",2015-11-29,NA,NA,7.92,"A"
"168","USGS","05576195",2015-11-30,NA,NA,8.66,"A"
"169","USGS","05576195",2015-12-01,NA,NA,10.1,"A"
"170","USGS","05576195",2015-12-02,NA,NA,11,"A"
"171","USGS","05576195",2015-12-03,NA,NA,11.2,"A"
"172","USGS","05576195",2015-12-04,NA,NA,11.1,"A"
"173","USGS","05576195",2015-12-05,NA,NA,11.1,"A"
"174","USGS","05576195",2015-12-06,NA,NA,11.1,"A"
"175","USGS","05576195",2015-12-07,NA,NA,11,"A"
"176","USGS","05576195",2015-12-08,NA,NA,10.9,"A"
"177","USGS","05576195",2015-12-09,NA,NA,10.8,"A"
"178","USGS","05576195",2015-12-10,NA,NA,10.8,"A"
"179","USGS","05576195",2015-12-11,NA,NA,10.7,"A"
"180","USGS","05576195",2015-12-12,NA,NA,10.6,"A"
"181","USGS","05576195",2015-12-13,NA,NA,10.5,"A"
"182","USGS","05576195",2015-12-14,NA,NA,9.58,"A"
"183","USGS","05576195",2015-12-15,NA,NA,10.4,"A"
"184","USGS","05576195",2015-12-16,NA,NA,12.5,"A"
"185","USGS","05576195",2015-12-17,NA,NA,13.3,"A"
"186","USGS","05576195",2015-12-18,NA,NA,13,"A"
"187","USGS","05576195",2015-12-19,NA,NA,12.6,"A"
"188","USGS","05576195",2015-12-20,NA,NA,12.5,"A"
"189","USGS","05576195",2015-12-21,NA,NA,12.2,"A"
"190","USGS","05576195",2015-12-22,NA,NA,11.9,"A"
"191","USGS","05576195",2015-12-23,NA,NA,11.4,"A"
"192","USGS","05576195",2015-12-24,NA,NA,11.4,"A"
"193","USGS","05576195",2015-12-25,NA,NA,12.6,"A"
"194","USGS","05576195",2015-12-26,NA,NA,12.3,"A"
"195","USGS","05576195",2015-12-27,NA,NA,6.68,"A"
"196","USGS","05576195",2015-12-28,NA,NA,6.52,"A"
"197","USGS","05576195",2015-12-29,NA,NA,5.46,"A"
"198","USGS","05576195",2015-12-30,NA,NA,9.29,"A"
"199","USGS","05576195",2015-12-31,NA,NA,11.6,"A"
"200","USGS","05576195",2016-01-01,NA,NA,12.2,"A"
"201","USGS","05576195",2016-01-02,NA,NA,12.2,"A"
"202","USGS","05576195",2016-01-03,124,"A",12.4,"A"
"203","USGS","05576195",2016-01-04,101,"A",12.4,"A"
"204","USGS","05576195",2016-01-05,86.5,"A",12.2,"A"
"205","USGS","05576195",2016-01-06,78,"A",12.1,"A"
"206","USGS","05576195",2016-01-07,73.4,"A",12,"A"
"207","USGS","05576195",2016-01-08,80,"A",11.7,"A"
"208","USGS","05576195",2016-01-09,91.3,"A",11.7,"A"
"209","USGS","05576195",2016-01-10,106,"A",11.8,"A"
"210","USGS","05576195",2016-01-11,89.9,"A",12,"A"
"211","USGS","05576195",2016-01-12,83.7,"A",12.3,"A"
"212","USGS","05576195",2016-01-13,72.2,"A",12.7,"A"
"213","USGS","05576195",2016-01-14,64.4,"A",12.5,"A"
"214","USGS","05576195",2016-01-15,69.7,"A",12.1,"A"
"215","USGS","05576195",2016-01-16,69.8,"A",11.9,"A"
"216","USGS","05576195",2016-01-17,62.5,"A",11.8,"A"
"217","USGS","05576195",2016-01-18,54.5,"A",11.9,"A"
"218","USGS","05576195",2016-01-19,52.2,"A",12,"A"
"219","USGS","05576195",2016-01-20,50.5,"A",12,"A"
"220","USGS","05576195",2016-01-21,46.2,"A e",11.7,"A"
"221","USGS","05576195",2016-01-22,33,"A e",11.7,"A"
"222","USGS","05576195",2016-01-23,30.1,"A e",11.8,"A"
"223","USGS","05576195",2016-01-24,46.8,"A e",11.7,"A"
"224","USGS","05576195",2016-01-25,66.2,"A e",11.5,"A"
"225","USGS","05576195",2016-01-26,73.1,"A e",11.3,"A"
"226","USGS","05576195",2016-01-27,57.3,"A e",11,"A"
"227","USGS","05576195",2016-01-28,43.4,"A e",10.8,"A"
"228","USGS","05576195",2016-01-29,38.6,"A e",10.6,"A"
"229","USGS","05576195",2016-01-30,38.1,"A",10.5,"A"
"230","USGS","05576195",2016-01-31,40.9,"A",10.3,"A"
"231","USGS","05576195",2016-02-01,44,"A",10.4,"A"
"232","USGS","05576195",2016-02-02,51.9,"A",10.3,"A"
"233","USGS","05576195",2016-02-03,63.8,"A",10.4,"A"
"234","USGS","05576195",2016-02-04,67.1,"A",10.8,"A"
"235","USGS","05576195",2016-02-05,58.3,"A",11.4,"A"
"236","USGS","05576195",2016-02-06,50.7,"A",11.3,"A"
"237","USGS","05576195",2016-02-07,51.3,"A",12,"A"
"238","USGS","05576195",2016-02-08,56,"A",12.2,"A"
"239","USGS","05576195",2016-02-09,49.5,"A",12.1,"A"
"240","USGS","05576195",2016-02-10,43.7,"A",12.2,"A"
"241","USGS","05576195",2016-02-11,39.7,"A",12.1,"A"
"242","USGS","05576195",2016-02-12,36.8,"A",12,"A"
"243","USGS","05576195",2016-02-13,31.5,"A",11.8,"A"
"244","USGS","05576195",2016-02-14,37.3,"A",11.7,"A"
"245","USGS","05576195",2016-02-15,41,"A",11.7,"A"
"246","USGS","05576195",2016-02-16,40,"A",11.6,"A"
"247","USGS","05576195",2016-02-17,36.7,"A",11.4,"A"
"248","USGS","05576195",2016-02-18,36.9,"A",11.2,"A"
"249","USGS","05576195",2016-02-19,37.2,"A",10.8,"A"
"250","USGS","05576195",2016-02-20,34.3,"A",10.4,"A"
"251","USGS","05576195",2016-02-21,40,"A",10.3,"A"
"252","USGS","05576195",2016-02-22,35.4,"A",10.2,"A"
"253","USGS","05576195",2016-02-23,35.8,"A",10.1,"A"
"254","USGS","05576195",2016-02-24,40.3,"A",9.94,"A"
"255","USGS","05576195",2016-02-25,38,"A",9.52,"A"
"256","USGS","05576195",2016-02-26,34,"A",9.22,"A"
"257","USGS","05576195",2016-02-27,35.1,"A",9.26,"A"
"258","USGS","05576195",2016-02-28,38.9,"A",9.37,"A"
"259","USGS","05576195",2016-02-29,37.9,"A",9.34,"A"
"260","USGS","05576195",2016-03-01,41.7,"A",9.12,"A"
"261","USGS","05576195",2016-03-02,32.1,"A",9.09,"A"
"262","USGS","05576195",2016-03-03,30.2,"A",9.14,"A"
"263","USGS","05576195",2016-03-04,31.4,"A",9.35,"A"
"264","USGS","05576195",2016-03-05,28.6,"A",9,"A"
"265","USGS","05576195",2016-03-06,19.6,"A",8.95,"A"
"266","USGS","05576195",2016-03-07,32.5,"A",8.86,"A"
"267","USGS","05576195",2016-03-08,32.6,"A",8.73,"A"
"268","USGS","05576195",2016-03-09,31,"A",8.54,"A"
"269","USGS","05576195",2016-03-10,34.2,"A",8.43,"A"
"270","USGS","05576195",2016-03-11,31.1,"A",8.25,"A"
"271","USGS","05576195",2016-03-12,28.3,"A",8.08,"A"
"272","USGS","05576195",2016-03-13,46.8,"A",7.99,"A"
"273","USGS","05576195",2016-03-14,93.8,"A",7.82,"A"
"274","USGS","05576195",2016-03-15,84.2,"A",8.8,"A"
"275","USGS","05576195",2016-03-16,74,"A",9.13,"A"
"276","USGS","05576195",2016-03-17,53.3,"A",9.15,"A"
"277","USGS","05576195",2016-03-18,46.5,"A",9.6,"A"
"278","USGS","05576195",2016-03-19,45.5,"A",9.39,"A"
"279","USGS","05576195",2016-03-20,39.4,"A",9.3,"A"
"280","USGS","05576195",2016-03-21,37,"A",9.31,"A"
"281","USGS","05576195",2016-03-22,38.5,"A",9.25,"A"
"282","USGS","05576195",2016-03-23,42.5,"A",9.13,"A"
"283","USGS","05576195",2016-03-24,51.2,"A",8.94,"A"
"284","USGS","05576195",2016-03-25,40.2,"A",8.69,"A"
"285","USGS","05576195",2016-03-26,35.4,"A",8.56,"A"
"286","USGS","05576195",2016-03-27,44.7,"A",8.26,"A"
"287","USGS","05576195",2016-03-28,41.4,"A",8.35,"A"
"288","USGS","05576195",2016-03-29,30.9,"A",8.19,"A"
"289","USGS","05576195",2016-03-30,49.2,"A",7.98,"A"
"290","USGS","05576195",2016-03-31,118,"A",8.64,"A"
"291","USGS","05576195",2016-04-01,139,"A",9.64,"A"
"292","USGS","05576195",2016-04-02,93.7,"A",10.4,"A"
"293","USGS","05576195",2016-04-03,69.9,"A",12.5,"A"
"294","USGS","05576195",2016-04-04,65,"A",12.5,"A"
"295","USGS","05576195",2016-04-05,50.6,"A",11.9,"A"
"296","USGS","05576195",2016-04-06,56,"A",11.1,"A"
"297","USGS","05576195",2016-04-07,61.8,"A",10.3,"A"
"298","USGS","05576195",2016-04-08,54.5,"A",9.98,"A"
"299","USGS","05576195",2016-04-09,44.1,"A",9.82,"A"
"300","USGS","05576195",2016-04-10,47.8,"A",9.82,"A"
"301","USGS","05576195",2016-04-11,55.6,"A",9.26,"A"
"302","USGS","05576195",2016-04-12,48.6,"A",9.16,"A"
"303","USGS","05576195",2016-04-13,41.4,"A",9.17,"A"
"304","USGS","05576195",2016-04-14,42.4,"A",9.12,"A"
"305","USGS","05576195",2016-04-15,43.8,"A",9,"A"
"306","USGS","05576195",2016-04-16,44.8,"A",8.79,"A"
"307","USGS","05576195",2016-04-17,40.2,"A",8.82,"A"
"308","USGS","05576195",2016-04-18,36.8,"A",8.61,"A"
"309","USGS","05576195",2016-04-19,41.9,"A",8.35,"A"
"310","USGS","05576195",2016-04-20,51.7,"A",8.24,"A"
"311","USGS","05576195",2016-04-21,55.1,"A",8.1,"A"
"312","USGS","05576195",2016-04-22,77.1,"A",8.08,"A"
"313","USGS","05576195",2016-04-23,56.4,"A",8.17,"A"
"314","USGS","05576195",2016-04-24,51.1,"A",7.85,"A"
"315","USGS","05576195",2016-04-25,52,"A",9,"A"
"316","USGS","05576195",2016-04-26,166,"A",8.48,"A"
"317","USGS","05576195",2016-04-27,195,"A",8.83,"A"
"318","USGS","05576195",2016-04-28,169,"A",9.73,"A"
"319","USGS","05576195",2016-04-29,115,"A",10.9,"A"
"320","USGS","05576195",2016-04-30,117,"A",11.6,"A"
"321","USGS","05576195",2016-05-01,153,"A",11.6,"A"
"322","USGS","05576195",2016-05-02,130,"A",12.2,"A"
"323","USGS","05576195",2016-05-03,108,"A",12.2,"A"
"324","USGS","05576195",2016-05-04,89,"A",12.4,"A"
"325","USGS","05576195",2016-05-05,75.3,"A",12.4,"A"
"326","USGS","05576195",2016-05-06,60.5,"A",12.3,"A"
"327","USGS","05576195",2016-05-07,66.1,"A",12.2,"A"
"328","USGS","05576195",2016-05-08,58.9,"A",12.3,"A"
"329","USGS","05576195",2016-05-09,56.8,"A",12.1,"A"
"330","USGS","05576195",2016-05-10,51.3,"A",11.8,"A"
"331","USGS","05576195",2016-05-11,54.7,"A",11.7,"A"
"332","USGS","05576195",2016-05-12,63.3,"A",11.1,"A"
"333","USGS","05576195",2016-05-13,55.1,"A",10.8,"A"
"334","USGS","05576195",2016-05-14,70.1,"A",11,"A"
"335","USGS","05576195",2016-05-15,64.7,"A",10.7,"A"
"336","USGS","05576195",2016-05-16,56.4,"A",11.1,"A"
"337","USGS","05576195",2016-05-17,52.2,"A",11.5,"A"
"338","USGS","05576195",2016-05-18,47.1,"A",11.6,"A"
"339","USGS","05576195",2016-05-19,45.5,"A",11.1,"A"
"340","USGS","05576195",2016-05-20,48.5,"A",11.2,"A"
"341","USGS","05576195",2016-05-21,52.3,"A",11.5,"A"
"342","USGS","05576195",2016-05-22,50.2,"A",11.5,"A"
"343","USGS","05576195",2016-05-23,41.8,"A",11.3,"A"
"344","USGS","05576195",2016-05-24,37.3,"A",11.1,"A"
"345","USGS","05576195",2016-05-25,31,"A",11,"A"
"346","USGS","05576195",2016-05-26,36.6,"A",10.7,"A"
"347","USGS","05576195",2016-05-27,51.1,"A",10.5,"A"
"348","USGS","05576195",2016-05-28,50,"A",10.1,"A"
"349","USGS","05576195",2016-05-29,52.3,"A",9.89,"A"
"350","USGS","05576195",2016-05-30,50.3,"A",9.99,"A"
"351","USGS","05576195",2016-05-31,47.5,"A",10.1,"A"
"352","USGS","05576195",2016-06-01,321,"A",8.76,"A"
"353","USGS","05576195",2016-06-02,377,"A",10.6,"A"
"354","USGS","05576195",2016-06-03,168,"A",13.9,"A"
"355","USGS","05576195",2016-06-04,115,"A",14.1,"A"
"356","USGS","05576195",2016-06-05,90.1,"A",14.3,"A"
"357","USGS","05576195",2016-06-06,75.2,"A",14.4,"A"
"358","USGS","05576195",2016-06-07,62.6,"A",14.4,"A"
"359","USGS","05576195",2016-06-08,48.4,"A",14,"A"
"360","USGS","05576195",2016-06-09,37.2,"A",13.5,"A"
"361","USGS","05576195",2016-06-10,39.2,"A",13.2,"A"
"362","USGS","05576195",2016-06-11,43.4,"A",12.9,"A"
"363","USGS","05576195",2016-06-12,54.2,"A",12.5,"A"
"364","USGS","05576195",2016-06-13,59,"A",12,"A"
"365","USGS","05576195",2016-06-14,52.7,"A",11.1,"A"
"366","USGS","05576195",2016-06-15,41,"A",10.1,"A"
"367","USGS","05576195",2016-06-16,57,"A",10,"A"
"368","USGS","05576195",2016-06-17,51.5,"A",9.12,"A"
"369","USGS","05576195",2016-06-18,37.9,"A",9.01,"A"
"370","USGS","05576195",2016-06-19,33.4,"A",9.06,"A"
"371","USGS","05576195",2016-06-20,40.2,"A",9.17,"A"
"372","USGS","05576195",2016-06-21,38.7,"A",9.05,"A"
"373","USGS","05576195",2016-06-22,31.4,"A",8.84,"A"
"374","USGS","05576195",2016-06-23,35.5,"A",8.7,"A"
"375","USGS","05576195",2016-06-24,38.9,"A",8.52,"A"
"376","USGS","05576195",2016-06-25,27.3,"A",8.31,"A"
"377","USGS","05576195",2016-06-26,22.7,"A",8.1,"A"
"378","USGS","05576195",2016-06-27,31.3,"A",7.62,"A"
"379","USGS","05576195",2016-06-28,21.8,"A",6.65,"A"
"380","USGS","05576195",2016-06-29,15.5,"A",6.2,"A"
"381","USGS","05576195",2016-06-30,17.7,"A",6.27,"A"
"382","USGS","05576195",2016-07-01,22.3,"A",6.22,"A"
"383","USGS","05576195",2016-07-02,21.1,"A",5.85,"A"
"384","USGS","05576195",2016-07-03,14.6,"A",5.71,"A"
"385","USGS","05576195",2016-07-04,18.9,"A",5.8,"A"
"386","USGS","05576195",2016-07-05,22.3,"A",5.53,"A"
"387","USGS","05576195",2016-07-06,25.3,"A",5.21,"A"
"388","USGS","05576195",2016-07-07,23.5,"A",4.98,"A"
"389","USGS","05576195",2016-07-08,27,"A",4.8,"A"
"390","USGS","05576195",2016-07-09,33.3,"A",4.31,"A"
"391","USGS","05576195",2016-07-10,22.1,"A",3.92,"A"
"392","USGS","05576195",2016-07-11,18.8,"A",3.56,"A"
"393","USGS","05576195",2016-07-12,19.8,"A",3.18,"A"
"394","USGS","05576195",2016-07-13,21.1,"A",2.9,"A"
"395","USGS","05576195",2016-07-14,38,"A",2.56,"A"
"396","USGS","05576195",2016-07-15,34.1,"A",2.43,"A"
"397","USGS","05576195",2016-07-16,36.7,"A",1.92,"A"
"398","USGS","05576195",2016-07-17,22.2,"A",1.8,"A"
"399","USGS","05576195",2016-07-18,27.4,"A",1.8,"A"
"400","USGS","05576195",2016-07-19,41.7,"A",1.76,"A"
"401","USGS","05576195",2016-07-20,44,"A",1.63,"A"
"402","USGS","05576195",2016-07-21,29.7,"A",1.64,"A"
"403","USGS","05576195",2016-07-22,43.5,"A",1.92,"A"
"404","USGS","05576195",2016-07-23,29.3,"A",1.99,"A"
"405","USGS","05576195",2016-07-24,25.9,"A",1.98,"A"
"406","USGS","05576195",2016-07-25,284,"A",1.93,"A"
"407","USGS","05576195",2016-07-26,122,"A",2.5,"A"
"408","USGS","05576195",2016-07-27,451,"A",2.27,"A"
"409","USGS","05576195",2016-07-28,194,"A",2.43,"A"
"410","USGS","05576195",2016-07-29,70.8,"A",3.71,"A"
"411","USGS","05576195",2016-07-30,42.5,"A",4.35,"A"
"412","USGS","05576195",2016-07-31,38.6,"A",4.65,"A"
"413","USGS","05576195",2016-08-01,37.5,"A",4.72,"A"
"414","USGS","05576195",2016-08-02,39.1,"A",4.69,"A"
"415","USGS","05576195",2016-08-03,33.3,"A",4.65,"A"
"416","USGS","05576195",2016-08-04,35.1,"A",4.5,"A"
"417","USGS","05576195",2016-08-05,30,"A",4.42,"A"
"418","USGS","05576195",2016-08-06,39.8,"A",4.16,"A"
"419","USGS","05576195",2016-08-07,29,"A",3.85,"A"
"420","USGS","05576195",2016-08-08,25.5,"A",3.79,"A"
"421","USGS","05576195",2016-08-09,28.1,"A",3.6,"A"
"422","USGS","05576195",2016-08-10,27.4,"A",3.28,"A"
"423","USGS","05576195",2016-08-11,23.1,"A",3.06,"A"
"424","USGS","05576195",2016-08-12,48.1,"A",2.86,"A"
"425","USGS","05576195",2016-08-13,388,"A",1.94,"A"
"426","USGS","05576195",2016-08-14,174,"A",2.85,"A"
"427","USGS","05576195",2016-08-15,265,"A",3.27,"A"
"428","USGS","05576195",2016-08-16,380,"A",4.15,"A"
"429","USGS","05576195",2016-08-17,194,"A",5.97,"A"
"430","USGS","05576195",2016-08-18,99.9,"A",6.87,"A"
"431","USGS","05576195",2016-08-19,63.1,"A",7.09,"A"
