"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"44","USGS","03353415",2015-06-16,6.2,"A"
"45","USGS","03353415",2015-06-17,6.42,"A"
"46","USGS","03353415",2015-06-18,6.42,"A"
"47","USGS","03353415",2015-06-19,52.9,"A"
"48","USGS","03353415",2015-06-20,26.7,"A"
"49","USGS","03353415",2015-06-21,19.2,"A"
"50","USGS","03353415",2015-06-22,10.8,"A"
"51","USGS","03353415",2015-06-23,5.12,"A"
"52","USGS","03353415",2015-06-24,2.76,"A"
"53","USGS","03353415",2015-06-25,5.97,"A"
"54","USGS","03353415",2015-06-26,11.1,"A"
"55","USGS","03353415",2015-06-27,26.1,"A"
"56","USGS","03353415",2015-06-28,9.59,"A"
"57","USGS","03353415",2015-06-29,4.88,"A"
"58","USGS","03353415",2015-06-30,3.23,"A"
"59","USGS","03353415",2015-07-01,2.15,"A"
"60","USGS","03353415",2015-07-02,1.52,"A"
"61","USGS","03353415",2015-07-03,1.29,"A"
"62","USGS","03353415",2015-07-04,0.99,"A"
"63","USGS","03353415",2015-07-05,0.75,"A"
"64","USGS","03353415",2015-07-06,0.64,"A"
"65","USGS","03353415",2015-07-07,24.5,"A"
"66","USGS","03353415",2015-07-08,21.4,"A"
"67","USGS","03353415",2015-07-09,21.4,"A"
"68","USGS","03353415",2015-07-10,10.7,"A"
"69","USGS","03353415",2015-07-11,5.98,"A"
"70","USGS","03353415",2015-07-12,70.6,"A"
"71","USGS","03353415",2015-07-13,40.3,"A"
"72","USGS","03353415",2015-07-14,109,"A"
"73","USGS","03353415",2015-07-15,25.6,"A"
"74","USGS","03353415",2015-07-16,13,"A"
"75","USGS","03353415",2015-07-17,27.9,"A"
"76","USGS","03353415",2015-07-18,32.4,"A"
"77","USGS","03353415",2015-07-19,11.3,"A"
"78","USGS","03353415",2015-07-20,5.06,"A"
"79","USGS","03353415",2015-07-21,4.06,"A"
"80","USGS","03353415",2015-07-22,1.76,"A"
"81","USGS","03353415",2015-07-23,0.97,"A"
"82","USGS","03353415",2015-07-24,0.61,"A"
"83","USGS","03353415",2015-07-25,0.43,"A"
"84","USGS","03353415",2015-07-26,0.55,"A"
"85","USGS","03353415",2015-07-27,1.27,"A"
"86","USGS","03353415",2015-07-28,0.69,"A"
"87","USGS","03353415",2015-07-29,0.42,"A"
"88","USGS","03353415",2015-07-30,0.26,"A"
"89","USGS","03353415",2015-07-31,0.17,"A"
"90","USGS","03353415",2015-08-01,0.2,"A e"
"91","USGS","03353415",2015-08-02,0.12,"A e"
"92","USGS","03353415",2015-08-03,0.22,"A"
"93","USGS","03353415",2015-08-04,0.2,"A"
"94","USGS","03353415",2015-08-05,0.09,"A"
"95","USGS","03353415",2015-08-06,0.11,"A"
"96","USGS","03353415",2015-08-07,0.11,"A"
"97","USGS","03353415",2015-08-08,0.09,"A"
"98","USGS","03353415",2015-08-09,0.08,"A"
"99","USGS","03353415",2015-08-10,0.07,"A"
"100","USGS","03353415",2015-08-11,0.06,"A"
"101","USGS","03353415",2015-08-12,0.03,"A"
"102","USGS","03353415",2015-08-13,0.03,"A"
"103","USGS","03353415",2015-08-14,0.03,"A"
"104","USGS","03353415",2015-08-15,0.02,"A"
"105","USGS","03353415",2015-08-16,0.02,"A"
"106","USGS","03353415",2015-08-17,0.03,"A"
"107","USGS","03353415",2015-08-18,0.03,"A"
"108","USGS","03353415",2015-08-19,0.03,"A"
"109","USGS","03353415",2015-08-20,0.04,"A"
"110","USGS","03353415",2015-08-21,0.01,"A"
"111","USGS","03353415",2015-08-22,0.01,"A"
"112","USGS","03353415",2015-08-23,0.01,"A"
"113","USGS","03353415",2015-08-24,0.01,"A"
"114","USGS","03353415",2015-08-25,0.01,"A"
"115","USGS","03353415",2015-08-26,0,"A"
"116","USGS","03353415",2015-08-27,0,"A"
"117","USGS","03353415",2015-08-28,0,"A"
"118","USGS","03353415",2015-08-29,0,"A"
"119","USGS","03353415",2015-08-30,0,"A"
"120","USGS","03353415",2015-08-31,0,"A"
"121","USGS","03353415",2015-09-01,0.01,"A"
"122","USGS","03353415",2015-09-02,0.01,"A"
"123","USGS","03353415",2015-09-03,0.01,"A"
"124","USGS","03353415",2015-09-04,0,"A"
"125","USGS","03353415",2015-09-05,0.01,"A"
"126","USGS","03353415",2015-09-06,0.01,"A"
"127","USGS","03353415",2015-09-07,0.01,"A"
"128","USGS","03353415",2015-09-08,0.01,"A"
"129","USGS","03353415",2015-09-09,0.01,"A"
"130","USGS","03353415",2015-09-10,0.01,"A"
"131","USGS","03353415",2015-09-11,0.01,"A"
"132","USGS","03353415",2015-09-12,0.01,"A"
"133","USGS","03353415",2015-09-13,0.01,"A"
"134","USGS","03353415",2015-09-14,0.01,"A"
"135","USGS","03353415",2015-09-15,0.01,"A"
"136","USGS","03353415",2015-09-16,0,"A"
"137","USGS","03353415",2015-09-17,0,"A"
"138","USGS","03353415",2015-09-18,0.01,"A"
"139","USGS","03353415",2015-09-19,0.03,"A"
"140","USGS","03353415",2015-09-20,0.1,"A"
"141","USGS","03353415",2015-09-21,0.08,"A"
"142","USGS","03353415",2015-09-22,0.02,"A"
"143","USGS","03353415",2015-09-23,0.01,"A"
"144","USGS","03353415",2015-09-24,0.01,"A"
"145","USGS","03353415",2015-09-25,0,"A"
"146","USGS","03353415",2015-09-26,0,"A"
"147","USGS","03353415",2015-09-27,0,"A"
"148","USGS","03353415",2015-09-28,0.01,"A"
"149","USGS","03353415",2015-09-29,0.01,"A"
"150","USGS","03353415",2015-09-30,0.01,"A"
"151","USGS","03353415",2015-10-01,0,"A"
"152","USGS","03353415",2015-10-02,0,"A"
"153","USGS","03353415",2015-10-03,0.01,"A"
"154","USGS","03353415",2015-10-04,0.01,"A"
"155","USGS","03353415",2015-10-05,0.01,"A"
"156","USGS","03353415",2015-10-06,0.01,"A"
"157","USGS","03353415",2015-10-07,0.01,"A"
"158","USGS","03353415",2015-10-08,0.01,"A"
"159","USGS","03353415",2015-10-09,0.01,"A"
"160","USGS","03353415",2015-10-10,0.01,"A"
"161","USGS","03353415",2015-10-11,0.01,"A"
"162","USGS","03353415",2015-10-12,0.01,"A"
"163","USGS","03353415",2015-10-13,0.01,"A"
"164","USGS","03353415",2015-10-14,0.01,"A"
"165","USGS","03353415",2015-10-15,0.01,"A"
"166","USGS","03353415",2015-10-16,0.01,"A"
"167","USGS","03353415",2015-10-17,0.01,"A"
"168","USGS","03353415",2015-10-18,0.01,"A"
"169","USGS","03353415",2015-10-19,0.01,"A"
"170","USGS","03353415",2015-10-20,0.01,"A"
"171","USGS","03353415",2015-10-21,0.01,"A"
"172","USGS","03353415",2015-10-22,0.02,"A"
"173","USGS","03353415",2015-10-23,0.02,"A"
"174","USGS","03353415",2015-10-24,0.02,"A"
"175","USGS","03353415",2015-10-25,0.02,"A"
"176","USGS","03353415",2015-10-26,0.02,"A"
"177","USGS","03353415",2015-10-27,0.03,"A"
"178","USGS","03353415",2015-10-28,0.08,"A"
"179","USGS","03353415",2015-10-29,0.04,"A"
"180","USGS","03353415",2015-10-30,0.03,"A"
"181","USGS","03353415",2015-10-31,0.03,"A"
"182","USGS","03353415",2015-11-01,0.03,"A"
"183","USGS","03353415",2015-11-02,0.03,"A"
"184","USGS","03353415",2015-11-03,0.03,"A"
"185","USGS","03353415",2015-11-04,0.03,"A"
"186","USGS","03353415",2015-11-05,0.03,"A"
"187","USGS","03353415",2015-11-06,0.05,"A"
"188","USGS","03353415",2015-11-07,0.03,"A"
"189","USGS","03353415",2015-11-08,0.03,"A"
"190","USGS","03353415",2015-11-09,0.03,"A"
"191","USGS","03353415",2015-11-10,0.03,"A"
"192","USGS","03353415",2015-11-11,0.03,"A"
"193","USGS","03353415",2015-11-12,0.03,"A"
"194","USGS","03353415",2015-11-13,0.02,"A"
"195","USGS","03353415",2015-11-14,0.02,"A"
"196","USGS","03353415",2015-11-15,0.02,"A"
"197","USGS","03353415",2015-11-16,0.02,"A e"
"198","USGS","03353415",2015-11-17,0.04,"A"
"199","USGS","03353415",2015-11-18,0.05,"A"
"200","USGS","03353415",2015-11-19,0.03,"A"
"201","USGS","03353415",2015-11-20,0.03,"A"
"202","USGS","03353415",2015-11-21,0.03,"A"
"203","USGS","03353415",2015-11-22,0.03,"A"
"204","USGS","03353415",2015-11-23,0.03,"A"
"205","USGS","03353415",2015-11-24,0.03,"A"
"206","USGS","03353415",2015-11-25,0.03,"A"
"207","USGS","03353415",2015-11-26,0.03,"A"
"208","USGS","03353415",2015-11-27,0.44,"A"
"209","USGS","03353415",2015-11-28,4.83,"A"
"210","USGS","03353415",2015-11-29,2.89,"A"
"211","USGS","03353415",2015-11-30,1.3,"A"
"212","USGS","03353415",2015-12-01,0.81,"A"
"213","USGS","03353415",2015-12-02,0.57,"A"
"214","USGS","03353415",2015-12-03,0.39,"A"
"215","USGS","03353415",2015-12-04,0.29,"A"
"216","USGS","03353415",2015-12-05,0.25,"A"
"217","USGS","03353415",2015-12-06,0.25,"A"
"218","USGS","03353415",2015-12-07,0.25,"A"
"219","USGS","03353415",2015-12-08,0.24,"A"
"220","USGS","03353415",2015-12-09,0.25,"A"
"221","USGS","03353415",2015-12-10,0.22,"A"
"222","USGS","03353415",2015-12-11,0.2,"A"
"223","USGS","03353415",2015-12-12,0.19,"A"
"224","USGS","03353415",2015-12-13,0.2,"A"
"225","USGS","03353415",2015-12-14,0.39,"A"
"226","USGS","03353415",2015-12-15,0.85,"A"
"227","USGS","03353415",2015-12-16,0.8,"A"
"228","USGS","03353415",2015-12-17,0.59,"A"
"229","USGS","03353415",2015-12-18,0.45,"A"
"230","USGS","03353415",2015-12-19,0.33,"A"
"231","USGS","03353415",2015-12-20,0.32,"A"
"232","USGS","03353415",2015-12-21,0.91,"A"
"233","USGS","03353415",2015-12-22,3.78,"A"
"234","USGS","03353415",2015-12-23,7.06,"A"
"235","USGS","03353415",2015-12-24,14.9,"A"
"236","USGS","03353415",2015-12-25,6.86,"A"
"237","USGS","03353415",2015-12-26,7.22,"A"
"238","USGS","03353415",2015-12-27,86.9,"A"
"239","USGS","03353415",2015-12-28,47.6,"A"
"240","USGS","03353415",2015-12-29,32.2,"A"
"241","USGS","03353415",2015-12-30,17.5,"A"
"242","USGS","03353415",2015-12-31,11.8,"A"
"243","USGS","03353415",2016-01-01,7.93,"A"
"244","USGS","03353415",2016-01-02,5.6,"A"
"245","USGS","03353415",2016-01-03,4.32,"A"
"246","USGS","03353415",2016-01-04,3.26,"A"
"247","USGS","03353415",2016-01-05,2.54,"A"
"248","USGS","03353415",2016-01-06,2.14,"A"
"249","USGS","03353415",2016-01-07,1.9,"A"
"250","USGS","03353415",2016-01-08,1.84,"A"
"251","USGS","03353415",2016-01-09,3.31,"A"
"252","USGS","03353415",2016-01-10,14,"A"
"253","USGS","03353415",2016-01-11,7.51,"A"
"254","USGS","03353415",2016-01-12,4.91,"A"
"255","USGS","03353415",2016-01-13,3.44,"A"
"256","USGS","03353415",2016-01-14,3.36,"A"
"257","USGS","03353415",2016-01-15,7.62,"A"
"258","USGS","03353415",2016-01-16,9.14,"A"
"259","USGS","03353415",2016-01-17,5.48,"A"
"260","USGS","03353415",2016-01-18,3.5,"A"
"261","USGS","03353415",2016-01-19,2.47,"A"
"262","USGS","03353415",2016-01-20,2.15,"A"
"263","USGS","03353415",2016-01-21,1.7,"A"
"264","USGS","03353415",2016-01-22,1.58,"A"
"265","USGS","03353415",2016-01-23,1.4,"A"
"266","USGS","03353415",2016-01-24,1.3,"A"
"267","USGS","03353415",2016-01-25,1.24,"A"
"268","USGS","03353415",2016-01-26,1.19,"A"
"269","USGS","03353415",2016-01-27,0.96,"A"
"270","USGS","03353415",2016-01-28,1.13,"A"
"271","USGS","03353415",2016-01-29,0.95,"A"
"272","USGS","03353415",2016-01-30,0.99,"A"
"273","USGS","03353415",2016-01-31,1.09,"A"
"274","USGS","03353415",2016-02-01,1.18,"A"
"275","USGS","03353415",2016-02-02,1.38,"A"
"276","USGS","03353415",2016-02-03,1.79,"A"
"277","USGS","03353415",2016-02-04,1.34,"A"
"278","USGS","03353415",2016-02-05,1.16,"A"
"279","USGS","03353415",2016-02-06,1.1,"A"
"280","USGS","03353415",2016-02-07,1.17,"A"
"281","USGS","03353415",2016-02-08,1.19,"A"
"282","USGS","03353415",2016-02-09,0.97,"A"
"283","USGS","03353415",2016-02-10,0.76,"A"
"284","USGS","03353415",2016-02-11,0.16,"A e"
"285","USGS","03353415",2016-02-12,0.13,"A e"
"286","USGS","03353415",2016-02-13,0.13,"A e"
"287","USGS","03353415",2016-02-14,0.72,"A"
"288","USGS","03353415",2016-02-15,0.97,"A"
"289","USGS","03353415",2016-02-16,0.95,"A"
"290","USGS","03353415",2016-02-17,0.72,"A"
"291","USGS","03353415",2016-02-18,0.65,"A"
"292","USGS","03353415",2016-02-19,0.85,"A"
"293","USGS","03353415",2016-02-20,0.79,"A"
"294","USGS","03353415",2016-02-21,0.7,"A"
"295","USGS","03353415",2016-02-22,0.63,"A"
"296","USGS","03353415",2016-02-23,0.7,"A"
"297","USGS","03353415",2016-02-24,13.9,"A"
"298","USGS","03353415",2016-02-25,15.5,"A"
"299","USGS","03353415",2016-02-26,9.67,"A"
"300","USGS","03353415",2016-02-27,6.4,"A"
"301","USGS","03353415",2016-02-28,4.8,"A"
"302","USGS","03353415",2016-02-29,3.65,"A"
"303","USGS","03353415",2016-03-01,3.2,"A"
"304","USGS","03353415",2016-03-02,2.52,"A"
"305","USGS","03353415",2016-03-03,2.26,"A"
"306","USGS","03353415",2016-03-04,2.17,"A"
"307","USGS","03353415",2016-03-05,2.03,"A"
"308","USGS","03353415",2016-03-06,1.67,"A"
"309","USGS","03353415",2016-03-07,1.59,"A"
"310","USGS","03353415",2016-03-08,1.34,"A"
"311","USGS","03353415",2016-03-09,1.23,"A"
"312","USGS","03353415",2016-03-10,7.13,"A"
"313","USGS","03353415",2016-03-11,10.1,"A"
"314","USGS","03353415",2016-03-12,5.74,"A"
"315","USGS","03353415",2016-03-13,5.86,"A"
"316","USGS","03353415",2016-03-14,8.84,"A"
"317","USGS","03353415",2016-03-15,11.6,"A"
"318","USGS","03353415",2016-03-16,6.12,"A"
"319","USGS","03353415",2016-03-17,3.45,"A"
"320","USGS","03353415",2016-03-18,2.32,"A"
"321","USGS","03353415",2016-03-19,1.72,"A"
"322","USGS","03353415",2016-03-20,1.36,"A"
"323","USGS","03353415",2016-03-21,1.12,"A"
"324","USGS","03353415",2016-03-22,1.08,"A"
"325","USGS","03353415",2016-03-23,0.95,"A"
"326","USGS","03353415",2016-03-24,6.73,"A"
"327","USGS","03353415",2016-03-25,7.73,"A"
"328","USGS","03353415",2016-03-26,3.68,"A"
"329","USGS","03353415",2016-03-27,3.59,"A"
"330","USGS","03353415",2016-03-28,8.62,"A"
"331","USGS","03353415",2016-03-29,4.39,"A"
"332","USGS","03353415",2016-03-30,6.16,"A"
"333","USGS","03353415",2016-03-31,22.2,"A"
"334","USGS","03353415",2016-04-01,12.8,"A"
"335","USGS","03353415",2016-04-02,7.93,"A"
"336","USGS","03353415",2016-04-03,5.06,"A"
"337","USGS","03353415",2016-04-04,3.44,"A"
"338","USGS","03353415",2016-04-05,2.25,"A"
"339","USGS","03353415",2016-04-06,2.28,"A"
"340","USGS","03353415",2016-04-07,2.08,"A"
"341","USGS","03353415",2016-04-08,1.7,"A"
"342","USGS","03353415",2016-04-09,1.39,"A"
"343","USGS","03353415",2016-04-10,1.38,"P"
"344","USGS","03353415",2016-04-11,35,"A"
"345","USGS","03353415",2016-04-12,29.8,"A"
"346","USGS","03353415",2016-04-13,15.5,"A"
"347","USGS","03353415",2016-04-14,9.99,"A"
"348","USGS","03353415",2016-04-15,6.73,"A"
"349","USGS","03353415",2016-04-16,4.48,"A"
"350","USGS","03353415",2016-04-17,3.1,"A"
"351","USGS","03353415",2016-04-18,2.6,"A"
"352","USGS","03353415",2016-04-19,2.45,"A"
"353","USGS","03353415",2016-04-20,2.12,"A"
"354","USGS","03353415",2016-04-21,2.14,"A"
"355","USGS","03353415",2016-04-22,2.68,"A"
"356","USGS","03353415",2016-04-23,2.26,"A"
"357","USGS","03353415",2016-04-24,1.9,"A"
"358","USGS","03353415",2016-04-25,1.75,"A"
"359","USGS","03353415",2016-04-26,2.03,"A"
"360","USGS","03353415",2016-04-27,2.53,"A"
"361","USGS","03353415",2016-04-28,4.3,"A"
"362","USGS","03353415",2016-04-29,4.44,"A"
"363","USGS","03353415",2016-04-30,7.55,"A"
"364","USGS","03353415",2016-05-01,9.84,"A"
"365","USGS","03353415",2016-05-02,5.3,"A"
"366","USGS","03353415",2016-05-03,3.76,"A"
"367","USGS","03353415",2016-05-04,3.36,"A"
"368","USGS","03353415",2016-05-05,2.84,"A"
"369","USGS","03353415",2016-05-06,2.43,"A"
"370","USGS","03353415",2016-05-07,2.3,"A"
"371","USGS","03353415",2016-05-08,1.95,"A"
"372","USGS","03353415",2016-05-09,2.72,"A"
"373","USGS","03353415",2016-05-10,3.39,"A"
"374","USGS","03353415",2016-05-11,3.14,"A"
"375","USGS","03353415",2016-05-12,3.15,"A"
"376","USGS","03353415",2016-05-13,3.67,"A"
"377","USGS","03353415",2016-05-14,3.04,"A"
"378","USGS","03353415",2016-05-15,2.43,"A"
"379","USGS","03353415",2016-05-16,1.96,"A"
"380","USGS","03353415",2016-05-17,1.71,"A"
"381","USGS","03353415",2016-05-18,1.63,"A"
"382","USGS","03353415",2016-05-19,1.59,"A"
"383","USGS","03353415",2016-05-20,1.64,"A"
"384","USGS","03353415",2016-05-21,3.21,"A"
"385","USGS","03353415",2016-05-22,2.87,"A"
"386","USGS","03353415",2016-05-23,2.12,"A"
"387","USGS","03353415",2016-05-24,1.62,"A"
"388","USGS","03353415",2016-05-25,1.62,"A"
"389","USGS","03353415",2016-05-26,1.45,"A"
"390","USGS","03353415",2016-05-27,1.36,"A"
"391","USGS","03353415",2016-05-28,1.44,"A"
"392","USGS","03353415",2016-05-29,1.74,"A"
"393","USGS","03353415",2016-05-30,1.67,"A"
"394","USGS","03353415",2016-05-31,1.4,"A"
"395","USGS","03353415",2016-06-01,4.23,"A"
"396","USGS","03353415",2016-06-02,8.83,"A"
"397","USGS","03353415",2016-06-03,3.48,"A"
"398","USGS","03353415",2016-06-04,9.1,"A"
"399","USGS","03353415",2016-06-05,18.8,"A"
"400","USGS","03353415",2016-06-06,6.88,"A"
"401","USGS","03353415",2016-06-07,3.05,"A"
"402","USGS","03353415",2016-06-08,1.73,"A"
"403","USGS","03353415",2016-06-09,1.17,"A"
"404","USGS","03353415",2016-06-10,0.91,"A"
"405","USGS","03353415",2016-06-11,0.77,"A"
"406","USGS","03353415",2016-06-12,0.66,"A"
"407","USGS","03353415",2016-06-13,0.56,"A"
"408","USGS","03353415",2016-06-14,15.1,"A"
"409","USGS","03353415",2016-06-15,42.6,"A"
"410","USGS","03353415",2016-06-16,47.1,"A"
"411","USGS","03353415",2016-06-17,14.5,"A"
"412","USGS","03353415",2016-06-18,5.31,"A"
"413","USGS","03353415",2016-06-19,2.33,"A"
"414","USGS","03353415",2016-06-20,2.08,"A"
"415","USGS","03353415",2016-06-21,8.63,"A"
"416","USGS","03353415",2016-06-22,4.84,"A"
"417","USGS","03353415",2016-06-23,7.16,"A"
"418","USGS","03353415",2016-06-24,5.16,"A"
"419","USGS","03353415",2016-06-25,2.4,"A"
"420","USGS","03353415",2016-06-26,1.44,"A"
"421","USGS","03353415",2016-06-27,1.04,"A"
"422","USGS","03353415",2016-06-28,0.75,"A"
"423","USGS","03353415",2016-06-29,0.61,"A"
"424","USGS","03353415",2016-06-30,0.51,"A"
"425","USGS","03353415",2016-07-01,0.43,"A"
"426","USGS","03353415",2016-07-02,0.35,"A"
"427","USGS","03353415",2016-07-03,0.43,"A"
"428","USGS","03353415",2016-07-04,0.64,"A"
"429","USGS","03353415",2016-07-05,0.51,"A"
"430","USGS","03353415",2016-07-06,1.49,"A"
"431","USGS","03353415",2016-07-07,2.22,"A"
"432","USGS","03353415",2016-07-08,1.14,"A"
"433","USGS","03353415",2016-07-09,0.65,"A"
"434","USGS","03353415",2016-07-10,0.43,"A"
"435","USGS","03353415",2016-07-11,0.34,"A"
"436","USGS","03353415",2016-07-12,0.28,"A"
"437","USGS","03353415",2016-07-13,0.88,"A"
"438","USGS","03353415",2016-07-14,1.7,"A"
"439","USGS","03353415",2016-07-15,0.74,"A"
"440","USGS","03353415",2016-07-16,0.43,"A"
"441","USGS","03353415",2016-07-17,0.31,"A"
"442","USGS","03353415",2016-07-18,21.7,"A"
"443","USGS","03353415",2016-07-19,10.4,"A"
"444","USGS","03353415",2016-07-20,3.37,"A"
"445","USGS","03353415",2016-07-21,1.58,"A"
"446","USGS","03353415",2016-07-22,0.96,"A"
"447","USGS","03353415",2016-07-23,0.65,"A"
"448","USGS","03353415",2016-07-24,0.47,"A"
"449","USGS","03353415",2016-07-25,0.35,"A"
"450","USGS","03353415",2016-07-26,0.29,"A"
"451","USGS","03353415",2016-07-27,0.26,"A"
"452","USGS","03353415",2016-07-28,0.22,"A"
"453","USGS","03353415",2016-07-29,0.18,"A"
"454","USGS","03353415",2016-07-30,0.16,"A"
"455","USGS","03353415",2016-07-31,0.14,"A"
"456","USGS","03353415",2016-08-01,0.13,"A"
"457","USGS","03353415",2016-08-02,0.12,"A"
"458","USGS","03353415",2016-08-03,0.11,"A"
"459","USGS","03353415",2016-08-04,0.11,"A"
"460","USGS","03353415",2016-08-05,0.1,"A"
"461","USGS","03353415",2016-08-06,0.1,"A"
"462","USGS","03353415",2016-08-07,0.1,"A"
"463","USGS","03353415",2016-08-08,0.08,"A"
"464","USGS","03353415",2016-08-09,0.09,"A"
"465","USGS","03353415",2016-08-10,0.09,"A"
"466","USGS","03353415",2016-08-11,0.1,"A"
"467","USGS","03353415",2016-08-12,0.1,"A"
"468","USGS","03353415",2016-08-13,0.14,"A"
"469","USGS","03353415",2016-08-14,0.13,"A"
"470","USGS","03353415",2016-08-15,0.33,"A"
"471","USGS","03353415",2016-08-16,1.01,"A"
"472","USGS","03353415",2016-08-17,0.7,"A"
"473","USGS","03353415",2016-08-18,0.32,"A"
"474","USGS","03353415",2016-08-19,0.2,"A"
"475","USGS","03353415",2016-08-20,0.42,"A"
"476","USGS","03353415",2016-08-21,3.12,"A"
"477","USGS","03353415",2016-08-22,1.08,"A"
"478","USGS","03353415",2016-08-23,0.44,"A"
"479","USGS","03353415",2016-08-24,5.52,"A"
"480","USGS","03353415",2016-08-25,12.5,"A"
"481","USGS","03353415",2016-08-26,31.6,"A"
"482","USGS","03353415",2016-08-27,15.1,"A"
"483","USGS","03353415",2016-08-28,6.53,"A"
"484","USGS","03353415",2016-08-29,2.67,"A"
"485","USGS","03353415",2016-08-30,1.51,"A"
"486","USGS","03353415",2016-08-31,1.13,"A"
"487","USGS","03353415",2016-09-01,0.75,"A"
"488","USGS","03353415",2016-09-02,0.56,"A"
"489","USGS","03353415",2016-09-03,0.42,"A"
"490","USGS","03353415",2016-09-04,0.34,"A"
"491","USGS","03353415",2016-09-05,0.27,"A"
"492","USGS","03353415",2016-09-06,0.27,"A"
"493","USGS","03353415",2016-09-07,0.25,"A"
"494","USGS","03353415",2016-09-08,0.56,"A"
"495","USGS","03353415",2016-09-09,2.88,"A"
"496","USGS","03353415",2016-09-10,48.8,"A"
"497","USGS","03353415",2016-09-11,19.2,"A"
"498","USGS","03353415",2016-09-12,6.03,"A"
"499","USGS","03353415",2016-09-13,2.48,"A"
"500","USGS","03353415",2016-09-14,1.41,"A"
"501","USGS","03353415",2016-09-15,1.04,"A"
"502","USGS","03353415",2016-09-16,1.1,"A"
"503","USGS","03353415",2016-09-17,39.1,"A"
"504","USGS","03353415",2016-09-18,18.6,"A"
"505","USGS","03353415",2016-09-19,7.31,"A"
"506","USGS","03353415",2016-09-20,3.31,"A"
"507","USGS","03353415",2016-09-21,1.97,"A"
"508","USGS","03353415",2016-09-22,1.52,"A"
"509","USGS","03353415",2016-09-23,1.23,"A"
"510","USGS","03353415",2016-09-24,1.01,"A"
"511","USGS","03353415",2016-09-25,0.89,"A"
"512","USGS","03353415",2016-09-26,1.08,"A"
"513","USGS","03353415",2016-09-27,1.01,"A"
"514","USGS","03353415",2016-09-28,2.48,"A"
"515","USGS","03353415",2016-09-29,2.42,"A"
"516","USGS","03353415",2016-09-30,1.84,"A"
"517","USGS","03353415",2016-10-01,2.79,"A"
"518","USGS","03353415",2016-10-02,2.01,"A"
"519","USGS","03353415",2016-10-03,1.2,"A"
"520","USGS","03353415",2016-10-04,0.91,"A"
"521","USGS","03353415",2016-10-05,0.86,"A"
"522","USGS","03353415",2016-10-06,0.74,"A"
"523","USGS","03353415",2016-10-07,0.82,"A"
"524","USGS","03353415",2016-10-08,0.73,"A"
"525","USGS","03353415",2016-10-09,0.62,"A"
"526","USGS","03353415",2016-10-10,0.6,"A"
"527","USGS","03353415",2016-10-11,0.57,"A"
"528","USGS","03353415",2016-10-12,0.67,"A"
"529","USGS","03353415",2016-10-13,0.77,"A"
"530","USGS","03353415",2016-10-14,0.61,"A"
"531","USGS","03353415",2016-10-15,0.63,"A"
"532","USGS","03353415",2016-10-16,0.77,"A"
"533","USGS","03353415",2016-10-17,1.05,"A"
"534","USGS","03353415",2016-10-18,1.06,"A"
"535","USGS","03353415",2016-10-19,1.19,"A"
"536","USGS","03353415",2016-10-20,32.9,"A"
