"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"96","USGS","05480986",2013-05-19,8.55,"A",40,"A"
"97","USGS","05480986",2013-05-20,13.9,"A",37.4,"A"
"98","USGS","05480986",2013-05-21,12.3,"A",40.3,"A"
"99","USGS","05480986",2013-05-22,10.5,"A",40.7,"A"
"100","USGS","05480986",2013-05-23,8.68,"A",40.6,"A"
"101","USGS","05480986",2013-05-24,8.05,"A",40.9,"A"
"102","USGS","05480986",2013-05-25,52.6,"A",35,"A"
"103","USGS","05480986",2013-05-26,114,"A",28,"A"
"104","USGS","05480986",2013-05-27,173,"A",22.9,"A"
"105","USGS","05480986",2013-05-28,132,"A",22.8,"A"
"106","USGS","05480986",2013-05-29,103,"A",22.9,"A"
"107","USGS","05480986",2013-05-30,92.2,"A",24.4,"A"
"108","USGS","05480986",2013-05-31,59.6,"A e",26.5,"A"
"109","USGS","05480986",2013-06-01,38.7,"A e",27.3,"A"
"110","USGS","05480986",2013-06-02,26.4,"A e",28.3,"A"
"111","USGS","05480986",2013-06-03,19.7,"A e",30.6,"A"
"112","USGS","05480986",2013-06-04,15.1,"A",31.4,"A"
"113","USGS","05480986",2013-06-05,13.6,"A",32.1,"A"
"114","USGS","05480986",2013-06-06,12.1,"A",32.8,"A"
"115","USGS","05480986",2013-06-07,9.92,"A",35.5,"A"
"116","USGS","05480986",2013-06-08,8.94,"A",36.1,"A"
"117","USGS","05480986",2013-06-09,8.72,"A",36,"A"
"118","USGS","05480986",2013-06-10,7.96,"A",37,"A"
"119","USGS","05480986",2013-06-11,7.48,"A",NA,NA
"120","USGS","05480986",2013-06-12,8.67,"A",NA,NA
"121","USGS","05480986",2013-06-13,7.95,"A",NA,NA
"122","USGS","05480986",2013-06-14,7.11,"A",NA,NA
"123","USGS","05480986",2013-06-15,6.8,"A",NA,NA
"124","USGS","05480986",2013-06-16,6.15,"A",NA,NA
"125","USGS","05480986",2013-06-17,5.68,"A",NA,NA
"126","USGS","05480986",2013-06-18,5.23,"A",NA,NA
"127","USGS","05480986",2013-06-19,4.9,"A",NA,NA
"128","USGS","05480986",2013-06-20,4.65,"A",NA,NA
"129","USGS","05480986",2013-06-21,4.46,"A",NA,NA
"130","USGS","05480986",2013-06-22,4.19,"A",40.9,"A"
"131","USGS","05480986",2013-06-23,4.13,"A",40.1,"A"
"132","USGS","05480986",2013-06-24,98.9,"A",27.1,"A"
"133","USGS","05480986",2013-06-25,101,"A",18,"A"
"134","USGS","05480986",2013-06-26,63.2,"A",20.2,"A"
"135","USGS","05480986",2013-06-27,35,"A",21.8,"A"
"136","USGS","05480986",2013-06-28,19,"A",28.6,"A"
"137","USGS","05480986",2013-06-29,12.4,"A",32.4,"A"
"138","USGS","05480986",2013-06-30,9.31,"A",34.1,"A"
"139","USGS","05480986",2013-07-01,7.53,"A",35.2,"A"
"140","USGS","05480986",2013-07-02,6.33,"A",36.4,"A"
"141","USGS","05480986",2013-07-03,5.46,"A",37.2,"A"
"142","USGS","05480986",2013-07-04,4.74,"A",37.6,"A"
"143","USGS","05480986",2013-07-05,4.21,"A",38,"A"
"144","USGS","05480986",2013-07-06,3.73,"A",38,"A"
"145","USGS","05480986",2013-07-07,3.29,"A",37.9,"A"
"146","USGS","05480986",2013-07-08,9.56,"A",35.9,"A"
"147","USGS","05480986",2013-07-09,35.1,"A",24.2,"A"
"148","USGS","05480986",2013-07-10,14.4,"A",29.9,"A"
"149","USGS","05480986",2013-07-11,8.93,"A",33.4,"A"
"150","USGS","05480986",2013-07-12,6.47,"A",35.3,"A"
"151","USGS","05480986",2013-07-13,5.16,"A",36.2,"A"
"152","USGS","05480986",2013-07-14,4.33,"A",36.2,"A"
"153","USGS","05480986",2013-07-15,3.66,"A",36.2,"A"
"154","USGS","05480986",2013-07-16,3.18,"A",35.9,"A"
"155","USGS","05480986",2013-07-17,2.79,"A",35.8,"A"
"156","USGS","05480986",2013-07-18,2.46,"A",35.8,"A"
"157","USGS","05480986",2013-07-19,2.15,"A",35.9,"A"
"158","USGS","05480986",2013-07-20,1.84,"A",35.8,"A"
"159","USGS","05480986",2013-07-21,1.66,"A",35.6,"A"
"160","USGS","05480986",2013-07-22,1.73,"A",34.6,"A"
"161","USGS","05480986",2013-07-23,2.29,"A",30.8,"A"
"162","USGS","05480986",2013-07-24,1.75,"A",31.9,"A"
"163","USGS","05480986",2013-07-25,1.55,"A",33,"A"
"164","USGS","05480986",2013-07-26,1.41,"A",33,"A"
"165","USGS","05480986",2013-07-27,1.22,"A",33.2,"A"
"166","USGS","05480986",2013-07-28,1.14,"A",33.3,"A"
"167","USGS","05480986",2013-07-29,1.02,"A",33,"A"
"168","USGS","05480986",2013-07-30,0.98,"A",32.5,"A"
"169","USGS","05480986",2013-07-31,0.91,"A",32.1,"A"
"170","USGS","05480986",2013-08-01,0.8,"A",31.7,"A"
"171","USGS","05480986",2013-08-02,0.74,"A",31.4,"A"
"172","USGS","05480986",2013-08-03,0.67,"A",30.9,"A"
"173","USGS","05480986",2013-08-04,0.57,"A",30,"A"
"174","USGS","05480986",2013-08-05,0.56,"A",29.5,"A"
"175","USGS","05480986",2013-08-06,0.53,"A",29.2,"A"
"176","USGS","05480986",2013-08-07,0.47,"A",28.2,"A"
"177","USGS","05480986",2013-08-08,0.37,"A",27.1,"A"
"178","USGS","05480986",2013-08-09,0.35,"A",26.1,"A"
"179","USGS","05480986",2013-08-10,0.3,"A",25.1,"A"
"180","USGS","05480986",2013-08-11,0.28,"A",24.4,"A"
"181","USGS","05480986",2013-08-12,0.25,"A",23.1,"A"
"182","USGS","05480986",2013-08-13,0.19,"A",22.1,"A"
"183","USGS","05480986",2013-08-14,0.15,"A",21.3,"A"
"184","USGS","05480986",2013-08-15,0.14,"A",20.6,"A"
"185","USGS","05480986",2013-08-16,0.13,"A",19.6,"A"
"186","USGS","05480986",2013-08-17,0.1,"A",18.3,"A"
"187","USGS","05480986",2013-08-18,0.08,"A",17,"A"
"188","USGS","05480986",2013-08-19,0.04,"A",15.4,"A"
"189","USGS","05480986",2013-08-20,0.02,"A",13.6,"A"
"190","USGS","05480986",2013-08-21,0,"A",11.8,"A"
"191","USGS","05480986",2013-08-22,0,"A",NA,NA
"192","USGS","05480986",2013-08-23,0,"A",NA,NA
"193","USGS","05480986",2013-08-24,0,"A",NA,NA
"194","USGS","05480986",2013-08-25,0,"A",NA,NA
"195","USGS","05480986",2013-08-26,0,"A",NA,NA
"196","USGS","05480986",2013-08-27,0,"A",NA,NA
"197","USGS","05480986",2013-08-28,0,"A",NA,NA
"198","USGS","05480986",2013-08-29,0,"A",NA,NA
"199","USGS","05480986",2013-08-30,0,"A",NA,NA
"200","USGS","05480986",2013-08-31,0,"A",NA,NA
"201","USGS","05480986",2013-09-01,0,"A",NA,NA
"202","USGS","05480986",2013-09-02,0,"A",NA,NA
"203","USGS","05480986",2013-09-03,0,"A",NA,NA
"204","USGS","05480986",2013-09-04,0,"A",NA,NA
"205","USGS","05480986",2013-09-05,0,"A",NA,NA
"206","USGS","05480986",2013-09-06,0,"A",NA,NA
"207","USGS","05480986",2013-09-07,0,"A",NA,NA
"208","USGS","05480986",2013-09-08,0,"A",NA,NA
"209","USGS","05480986",2013-09-09,0,"A",NA,NA
"210","USGS","05480986",2013-09-10,0,"A",NA,NA
"211","USGS","05480986",2013-09-11,0,"A",NA,NA
"212","USGS","05480986",2013-09-12,0,"A",NA,NA
"213","USGS","05480986",2013-09-13,0,"A",NA,NA
"214","USGS","05480986",2013-09-14,0,"A",NA,NA
"215","USGS","05480986",2013-09-15,0,"A",NA,NA
"216","USGS","05480986",2013-09-16,0,"A",NA,NA
"217","USGS","05480986",2013-09-17,0,"A",NA,NA
"218","USGS","05480986",2013-09-18,0,"A",NA,NA
"219","USGS","05480986",2013-09-19,0,"A",NA,NA
"220","USGS","05480986",2013-09-20,0,"A",NA,NA
"221","USGS","05480986",2013-09-21,0,"A",NA,NA
"222","USGS","05480986",2013-09-22,0,"A",NA,NA
"223","USGS","05480986",2013-09-23,0,"A",NA,NA
"224","USGS","05480986",2013-09-24,0,"A",NA,NA
"225","USGS","05480986",2013-09-25,0,"A",NA,NA
"226","USGS","05480986",2013-09-26,0,"A",NA,NA
"227","USGS","05480986",2013-09-27,0,"A",NA,NA
"228","USGS","05480986",2013-09-28,0,"A",NA,NA
"229","USGS","05480986",2013-09-29,0,"A",NA,NA
"230","USGS","05480986",2013-09-30,0,"A",NA,NA
"231","USGS","05480986",2013-10-01,0,"A",NA,NA
"232","USGS","05480986",2013-10-02,0,"A",NA,NA
"233","USGS","05480986",2013-10-03,0,"A",NA,NA
"234","USGS","05480986",2013-10-04,0,"A",NA,NA
"235","USGS","05480986",2013-10-05,0,"A",NA,NA
"236","USGS","05480986",2013-10-06,0,"A",NA,NA
"237","USGS","05480986",2013-10-07,0,"A",NA,NA
"238","USGS","05480986",2013-10-08,0,"A",NA,NA
"239","USGS","05480986",2013-10-09,0,"A",NA,NA
"240","USGS","05480986",2013-10-10,0,"A",NA,NA
"241","USGS","05480986",2013-10-11,0,"A",NA,NA
"242","USGS","05480986",2013-10-12,0,"A",NA,NA
"243","USGS","05480986",2013-10-13,0,"A",NA,NA
"244","USGS","05480986",2013-10-14,0,"A",NA,NA
"245","USGS","05480986",2013-10-15,0,"A",NA,NA
"246","USGS","05480986",2013-10-16,0,"A",NA,NA
"247","USGS","05480986",2013-10-17,0,"A",NA,NA
"248","USGS","05480986",2013-10-18,0,"A",NA,NA
"249","USGS","05480986",2013-10-19,0,"A",NA,NA
"250","USGS","05480986",2013-10-20,0,"A",NA,NA
"251","USGS","05480986",2013-10-21,0,"A",NA,NA
"252","USGS","05480986",2013-10-22,0,"A",NA,NA
"253","USGS","05480986",2013-10-23,0,"A",NA,NA
"254","USGS","05480986",2013-10-24,0,"A",NA,NA
"255","USGS","05480986",2013-10-25,0,"A",NA,NA
"256","USGS","05480986",2013-10-26,0,"A",NA,NA
"257","USGS","05480986",2013-10-27,0,"A",NA,NA
"258","USGS","05480986",2013-10-28,0,"A",NA,NA
"259","USGS","05480986",2013-10-29,0,"A",NA,NA
"260","USGS","05480986",2013-10-30,0,"A",NA,NA
"261","USGS","05480986",2013-10-31,0,"A",NA,NA
"262","USGS","05480986",2013-11-01,0,"A",NA,NA
"263","USGS","05480986",2013-11-02,0,"A",NA,NA
"264","USGS","05480986",2013-11-03,0,"A",NA,NA
