"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"126","USGS","03353420",2015-10-16,0.03,"A",0.24,"A"
"127","USGS","03353420",2015-10-17,0.03,"A",NA,NA
"128","USGS","03353420",2015-10-18,0.02,"A",0.25,"A"
"129","USGS","03353420",2015-10-19,0.02,"A",0.25,"A"
"130","USGS","03353420",2015-10-20,0.02,"A",0.25,"A"
"131","USGS","03353420",2015-10-21,0.02,"A",0.21,"A"
"132","USGS","03353420",2015-10-22,0.02,"A",0.19,"A"
"133","USGS","03353420",2015-10-23,0.02,"A",0.19,"A"
"134","USGS","03353420",2015-10-24,0.02,"A",NA,NA
"135","USGS","03353420",2015-10-25,0.02,"A",NA,NA
"136","USGS","03353420",2015-10-26,0.02,"A",NA,NA
"137","USGS","03353420",2015-10-27,0.03,"A",NA,NA
"138","USGS","03353420",2015-10-28,0.07,"A",NA,NA
"139","USGS","03353420",2015-10-29,0.05,"A",NA,NA
"140","USGS","03353420",2015-10-30,0.04,"A",NA,NA
"141","USGS","03353420",2015-10-31,0.04,"A",NA,NA
"142","USGS","03353420",2015-11-01,0.04,"A",NA,NA
"143","USGS","03353420",2015-11-02,0.04,"A",NA,NA
"144","USGS","03353420",2015-11-03,0.04,"A",NA,NA
"145","USGS","03353420",2015-11-04,0.03,"A",NA,NA
"146","USGS","03353420",2015-11-05,0.03,"A",NA,NA
"147","USGS","03353420",2015-11-06,0.05,"A",NA,NA
"148","USGS","03353420",2015-11-07,0.04,"A",NA,NA
"149","USGS","03353420",2015-11-08,0.04,"A",NA,NA
"150","USGS","03353420",2015-11-09,0.04,"A",NA,NA
"151","USGS","03353420",2015-11-10,0.04,"A",NA,NA
"152","USGS","03353420",2015-11-11,0.04,"A",NA,NA
"153","USGS","03353420",2015-11-12,0.04,"A",NA,NA
"154","USGS","03353420",2015-11-13,0.04,"A",NA,NA
"155","USGS","03353420",2015-11-14,0.04,"A",NA,NA
"156","USGS","03353420",2015-11-15,0.04,"A",NA,NA
"157","USGS","03353420",2015-11-16,0.04,"A",NA,NA
"158","USGS","03353420",2015-11-17,0.05,"A",NA,NA
"159","USGS","03353420",2015-11-18,0.06,"A",NA,NA
"160","USGS","03353420",2015-11-19,0.05,"A",NA,NA
"161","USGS","03353420",2015-11-20,0.04,"A",NA,NA
"162","USGS","03353420",2015-11-21,0.05,"A",NA,NA
"163","USGS","03353420",2015-11-22,0.05,"A",NA,NA
"164","USGS","03353420",2015-11-23,0.05,"A",NA,NA
"165","USGS","03353420",2015-11-24,0.05,"A",NA,NA
"166","USGS","03353420",2015-11-25,0.05,"A",0.42,"A"
"167","USGS","03353420",2015-11-26,0.05,"A",0.4,"A"
"168","USGS","03353420",2015-11-27,0.82,"A",1.1,"A e"
"169","USGS","03353420",2015-11-28,7.29,"A",NA,NA
"170","USGS","03353420",2015-11-29,3.75,"A",NA,NA
"171","USGS","03353420",2015-11-30,1.61,"A",5.19,"A"
"172","USGS","03353420",2015-12-01,0.85,"A",4.37,"A"
"173","USGS","03353420",2015-12-02,0.5,"A",3.93,"A"
"174","USGS","03353420",2015-12-03,0.29,"A",NA,NA
"175","USGS","03353420",2015-12-04,0.22,"A",NA,NA
"176","USGS","03353420",2015-12-05,0.21,"A",NA,NA
"177","USGS","03353420",2015-12-06,0.24,"A",3.15,"A"
"178","USGS","03353420",2015-12-07,0.25,"A",3.1,"A"
"179","USGS","03353420",2015-12-08,0.27,"A",2.97,"A"
"180","USGS","03353420",2015-12-09,0.31,"A",2.86,"A"
"181","USGS","03353420",2015-12-10,0.28,"A",2.74,"A"
"182","USGS","03353420",2015-12-11,0.26,"A",2.55,"A"
"183","USGS","03353420",2015-12-12,0.24,"A",2.27,"A"
"184","USGS","03353420",2015-12-13,0.24,"A",1.99,"A"
"185","USGS","03353420",2015-12-14,0.39,"A",2.14,"A"
"186","USGS","03353420",2015-12-15,0.85,"A",3.33,"A"
"187","USGS","03353420",2015-12-16,0.82,"A",3.76,"A"
"188","USGS","03353420",2015-12-17,0.49,"A",3.92,"A"
"189","USGS","03353420",2015-12-18,0.32,"A",3.87,"A"
"190","USGS","03353420",2015-12-19,0.23,"A",3.85,"A"
"191","USGS","03353420",2015-12-20,0.22,"A",3.78,"A"
"192","USGS","03353420",2015-12-21,1.26,"A",3.83,"A"
"193","USGS","03353420",2015-12-22,6.48,"A",4.96,"A"
"194","USGS","03353420",2015-12-23,10.9,"A",5.38,"A"
"195","USGS","03353420",2015-12-24,17.9,"A",6.78,"A"
"196","USGS","03353420",2015-12-25,6.42,"A",6.24,"A"
"197","USGS","03353420",2015-12-26,8.94,"A",NA,NA
"198","USGS","03353420",2015-12-27,142,"A",NA,NA
"199","USGS","03353420",2015-12-28,77,"A",2.71,"A"
"200","USGS","03353420",2015-12-29,52.1,"A",2.41,"A"
"201","USGS","03353420",2015-12-30,28.5,"A",3.19,"A"
"202","USGS","03353420",2015-12-31,18.9,"A",3.72,"A"
"203","USGS","03353420",2016-01-01,12,"A",4,"A"
"204","USGS","03353420",2016-01-02,7.89,"A",4.1,"A"
"205","USGS","03353420",2016-01-03,5.9,"A",4.11,"A"
"206","USGS","03353420",2016-01-04,4.35,"A",4,"A"
"207","USGS","03353420",2016-01-05,3.65,"A",3.95,"A"
"208","USGS","03353420",2016-01-06,3.4,"A",3.9,"A"
"209","USGS","03353420",2016-01-07,3.21,"A",3.84,"A"
"210","USGS","03353420",2016-01-08,3.22,"A",3.72,"A"
"211","USGS","03353420",2016-01-09,5.14,"A",3.76,"A e"
"212","USGS","03353420",2016-01-10,23.5,"A",4.58,"A"
"213","USGS","03353420",2016-01-11,11.8,"A",4.42,"A"
"214","USGS","03353420",2016-01-12,7.04,"A",NA,NA
"215","USGS","03353420",2016-01-13,4.61,"A",4.08,"A e"
"216","USGS","03353420",2016-01-14,4.72,"A",3.96,"A e"
"217","USGS","03353420",2016-01-15,12.7,"A",3.89,"A"
"218","USGS","03353420",2016-01-16,15.6,"A",4.32,"A"
"219","USGS","03353420",2016-01-17,8.54,"A",4.44,"A"
"220","USGS","03353420",2016-01-18,4.89,"A",5.07,"A"
"221","USGS","03353420",2016-01-19,3.67,"A",5.25,"A"
"222","USGS","03353420",2016-01-20,3.39,"A",5.13,"A"
"223","USGS","03353420",2016-01-21,3,"A",5.01,"A"
"224","USGS","03353420",2016-01-22,2.91,"A",4.96,"A"
"225","USGS","03353420",2016-01-23,2.62,"A",4.92,"A"
"226","USGS","03353420",2016-01-24,2.48,"A",4.82,"A"
"227","USGS","03353420",2016-01-25,2.49,"A",4.74,"A"
"228","USGS","03353420",2016-01-26,2.42,"A",4.47,"A"
"229","USGS","03353420",2016-01-27,2.14,"A",4.23,"A"
"230","USGS","03353420",2016-01-28,2.35,"A",4.38,"A"
"231","USGS","03353420",2016-01-29,2.13,"A",4.42,"A"
"232","USGS","03353420",2016-01-30,2.2,"A",4.26,"A"
"233","USGS","03353420",2016-01-31,2.46,"A",3.93,"A"
"234","USGS","03353420",2016-02-01,2.48,"A",3.72,"A"
"235","USGS","03353420",2016-02-02,2.48,"A",3.93,"A"
"236","USGS","03353420",2016-02-03,2.98,"A",4.24,"A"
"237","USGS","03353420",2016-02-04,2.35,"A",4.18,"A"
"238","USGS","03353420",2016-02-05,2.09,"A",4.19,"A"
"239","USGS","03353420",2016-02-06,2.02,"A",4.18,"A"
"240","USGS","03353420",2016-02-07,2.3,"A",4.23,"A"
"241","USGS","03353420",2016-02-08,2.41,"A",4.28,"A"
"242","USGS","03353420",2016-02-09,1.95,"A",4.29,"A"
"243","USGS","03353420",2016-02-10,1.57,"A",4.33,"A"
"244","USGS","03353420",2016-02-11,1.42,"A",4.22,"A"
"245","USGS","03353420",2016-02-12,1.5,"A",4.01,"A"
"246","USGS","03353420",2016-02-13,1.17,"A",4.12,"A"
"247","USGS","03353420",2016-02-14,1.34,"A",4.18,"A"
"248","USGS","03353420",2016-02-15,1.75,"A",4.22,"A"
"249","USGS","03353420",2016-02-16,1.69,"A",4.07,"A"
"250","USGS","03353420",2016-02-17,1.33,"A",3.73,"A"
"251","USGS","03353420",2016-02-18,1.23,"A",3.4,"A"
"252","USGS","03353420",2016-02-19,1.47,"A e",3.29,"A"
"253","USGS","03353420",2016-02-20,1.5,"A e",3.17,"A"
"254","USGS","03353420",2016-02-21,1.41,"A e",2.98,"A"
"255","USGS","03353420",2016-02-22,1.3,"A e",2.79,"A"
"256","USGS","03353420",2016-02-23,1.35,"A e",2.89,"A"
"257","USGS","03353420",2016-02-24,23.2,"A",4.54,"A"
"258","USGS","03353420",2016-02-25,24.3,"A",5.61,"A"
"259","USGS","03353420",2016-02-26,15.1,"A",5.77,"A"
"260","USGS","03353420",2016-02-27,9.72,"A",5.5,"A"
"261","USGS","03353420",2016-02-28,6.83,"A",5.3,"A"
"262","USGS","03353420",2016-02-29,4.79,"A",4.9,"A"
"263","USGS","03353420",2016-03-01,4.25,"A",4.72,"A"
"264","USGS","03353420",2016-03-02,3.6,"A",4.47,"A"
"265","USGS","03353420",2016-03-03,3.46,"A",4.34,"A"
"266","USGS","03353420",2016-03-04,3.41,"A",4.14,"A"
"267","USGS","03353420",2016-03-05,3.31,"A",4.17,"A"
"268","USGS","03353420",2016-03-06,2.95,"A",4.09,"A"
"269","USGS","03353420",2016-03-07,2.89,"A",4.1,"A"
"270","USGS","03353420",2016-03-08,2.53,"A",3.97,"A"
"271","USGS","03353420",2016-03-09,2.38,"A",3.81,"A"
"272","USGS","03353420",2016-03-10,11.6,"A",4.35,"A e"
"273","USGS","03353420",2016-03-11,15.9,"A",NA,NA
"274","USGS","03353420",2016-03-12,8.83,"A",NA,NA
"275","USGS","03353420",2016-03-13,9.19,"A",NA,NA
"276","USGS","03353420",2016-03-14,13.5,"A",NA,NA
"277","USGS","03353420",2016-03-15,18,"A e",NA,NA
"278","USGS","03353420",2016-03-16,10,"A e",NA,NA
"279","USGS","03353420",2016-03-17,5.15,"A",4.92,"A"
"280","USGS","03353420",2016-03-18,3.82,"A",4.72,"A"
"281","USGS","03353420",2016-03-19,3.24,"A",4.53,"A"
"282","USGS","03353420",2016-03-20,2.81,"A",4.53,"A"
"283","USGS","03353420",2016-03-21,2.45,"A",4.44,"A"
"284","USGS","03353420",2016-03-22,2.5,"A",4.49,"A"
"285","USGS","03353420",2016-03-23,2.28,"A",4.29,"A"
"286","USGS","03353420",2016-03-24,11.7,"A",4.6,"A"
"287","USGS","03353420",2016-03-25,13.6,"A",5.43,"A"
"288","USGS","03353420",2016-03-26,6.8,"A",5.03,"A"
"289","USGS","03353420",2016-03-27,6.6,"A",4.76,"A"
"290","USGS","03353420",2016-03-28,14.8,"A",5.16,"A"
"291","USGS","03353420",2016-03-29,7.7,"A",4.99,"A"
"292","USGS","03353420",2016-03-30,10.8,"A",4.75,"A e"
"293","USGS","03353420",2016-03-31,35.2,"A",4.11,"A"
"294","USGS","03353420",2016-04-01,20,"A",4.84,"A"
"295","USGS","03353420",2016-04-02,11.5,"A",5,"A"
"296","USGS","03353420",2016-04-03,6.89,"A",4.84,"A"
"297","USGS","03353420",2016-04-04,4.87,"A",4.68,"A"
"298","USGS","03353420",2016-04-05,3.74,"A",4.44,"A"
"299","USGS","03353420",2016-04-06,3.99,"A",4.57,"A"
"300","USGS","03353420",2016-04-07,3.65,"A",4.32,"A"
"301","USGS","03353420",2016-04-08,3.23,"A",3.92,"A"
"302","USGS","03353420",2016-04-09,2.88,"A",3.73,"A"
"303","USGS","03353420",2016-04-10,3.04,"A",3.72,"A"
"304","USGS","03353420",2016-04-11,41.8,"A",3.5,"A"
"305","USGS","03353420",2016-04-12,32.1,"A",3.74,"A"
"306","USGS","03353420",2016-04-13,17.7,"A",4.52,"A"
"307","USGS","03353420",2016-04-14,10.3,"A",4.59,"A"
"308","USGS","03353420",2016-04-15,6.68,"A",4.37,"A"
"309","USGS","03353420",2016-04-16,4.81,"A",4.22,"A"
"310","USGS","03353420",2016-04-17,3.81,"A",3.98,"A"
"311","USGS","03353420",2016-04-18,3.41,"A",3.88,"A"
"312","USGS","03353420",2016-04-19,3.27,"A",3.9,"A"
"313","USGS","03353420",2016-04-20,2.97,"A",3.83,"A"
"314","USGS","03353420",2016-04-21,2.97,"A",3.78,"A"
"315","USGS","03353420",2016-04-22,3.32,"A",3.51,"A"
"316","USGS","03353420",2016-04-23,3.04,"A",3.41,"A"
"317","USGS","03353420",2016-04-24,2.83,"A",3.58,"A"
"318","USGS","03353420",2016-04-25,2.61,"A",3.62,"A"
"319","USGS","03353420",2016-04-26,2.37,"A",3.56,"A"
"320","USGS","03353420",2016-04-27,2.18,"A",3.49,"A"
"321","USGS","03353420",2016-04-28,3.32,"A",4.24,"A"
"322","USGS","03353420",2016-04-29,3.24,"A",4.42,"A"
"323","USGS","03353420",2016-04-30,7.61,"A",5.31,"A"
"324","USGS","03353420",2016-05-01,11.3,"A",7.14,"A"
"325","USGS","03353420",2016-05-02,5.7,"A",5.73,"A"
"326","USGS","03353420",2016-05-03,4.24,"A",5.39,"A"
"327","USGS","03353420",2016-05-04,3.85,"A",5.02,"A"
"328","USGS","03353420",2016-05-05,3.3,"A",4.63,"A"
"329","USGS","03353420",2016-05-06,2.97,"A",4.27,"A"
"330","USGS","03353420",2016-05-07,2.97,"A",4.17,"A"
"331","USGS","03353420",2016-05-08,2.8,"A",4.07,"A"
"332","USGS","03353420",2016-05-09,3.35,"A",4.21,"A"
"333","USGS","03353420",2016-05-10,3.94,"A",4.48,"A"
"334","USGS","03353420",2016-05-11,3.8,"A",4.68,"A"
"335","USGS","03353420",2016-05-12,3.97,"A",4.61,"A"
"336","USGS","03353420",2016-05-13,4.66,"A",5.7,"A"
"337","USGS","03353420",2016-05-14,3.85,"A",5.18,"A"
"338","USGS","03353420",2016-05-15,3.25,"A",5.04,"A"
"339","USGS","03353420",2016-05-16,2.87,"A",4.83,"A"
"340","USGS","03353420",2016-05-17,2.64,"A",4.62,"A"
"341","USGS","03353420",2016-05-18,2.54,"A",4.38,"A"
"342","USGS","03353420",2016-05-19,2.34,"A",4.14,"A"
"343","USGS","03353420",2016-05-20,2.25,"A",4.09,"A"
"344","USGS","03353420",2016-05-21,3.71,"A",4.48,"A"
"345","USGS","03353420",2016-05-22,3.75,"A",4.88,"A"
"346","USGS","03353420",2016-05-23,3.1,"A",4.58,"A"
"347","USGS","03353420",2016-05-24,2.73,"A",4.4,"A"
"348","USGS","03353420",2016-05-25,2.54,"A",4.14,"A"
"349","USGS","03353420",2016-05-26,2.47,"A",3.95,"A"
"350","USGS","03353420",2016-05-27,2.24,"A",3.89,"A"
"351","USGS","03353420",2016-05-28,2.06,"A",3.66,"A"
"352","USGS","03353420",2016-05-29,2,"A",3.42,"A"
"353","USGS","03353420",2016-05-30,1.99,"A",3.33,"A"
"354","USGS","03353420",2016-05-31,1.95,"A",3.33,"A"
"355","USGS","03353420",2016-06-01,7.35,"A",5.86,"A"
"356","USGS","03353420",2016-06-02,16.7,"A",10.9,"A"
"357","USGS","03353420",2016-06-03,6.09,"A",6.92,"A"
"358","USGS","03353420",2016-06-04,17.8,"A",10.1,"A"
"359","USGS","03353420",2016-06-05,33.7,"A",18.2,"A"
"360","USGS","03353420",2016-06-06,12.6,"A",9.79,"A"
"361","USGS","03353420",2016-06-07,6.12,"A",8.02,"A"
"362","USGS","03353420",2016-06-08,3.66,"A",6.87,"A"
"363","USGS","03353420",2016-06-09,2.62,"A",6.28,"A"
"364","USGS","03353420",2016-06-10,1.99,"A",5.99,"A"
"365","USGS","03353420",2016-06-11,1.67,"A",5.52,"A"
"366","USGS","03353420",2016-06-12,1.5,"A",5.09,"A"
"367","USGS","03353420",2016-06-13,1.39,"A",4.89,"A"
"368","USGS","03353420",2016-06-14,27,"A",8.82,"A"
"369","USGS","03353420",2016-06-15,70.6,"A",9.43,"A"
"370","USGS","03353420",2016-06-16,66.1,"A",7.01,"A"
"371","USGS","03353420",2016-06-17,19.5,"A",7.09,"A"
"372","USGS","03353420",2016-06-18,6.73,"A",6.65,"A"
"373","USGS","03353420",2016-06-19,2.96,"A",6.44,"A"
"374","USGS","03353420",2016-06-20,2.38,"A",6.24,"A"
"375","USGS","03353420",2016-06-21,12.2,"A",7.15,"A"
"376","USGS","03353420",2016-06-22,6.75,"A",5.81,"A"
"377","USGS","03353420",2016-06-23,8.65,"A",5.36,"A"
"378","USGS","03353420",2016-06-24,5.96,"A",4.08,"A"
"379","USGS","03353420",2016-06-25,2.31,"A",4.34,"A"
"380","USGS","03353420",2016-06-26,0.93,"A",4.64,"A"
"381","USGS","03353420",2016-06-27,0.58,"A",4.58,"A"
"382","USGS","03353420",2016-06-28,0.4,"A",4.5,"A"
"383","USGS","03353420",2016-06-29,0.3,"A",4.53,"A"
"384","USGS","03353420",2016-06-30,0.24,"A",4.49,"A"
"385","USGS","03353420",2016-07-01,0.19,"A",4.29,"A"
"386","USGS","03353420",2016-07-02,0.14,"A",3.98,"A"
"387","USGS","03353420",2016-07-03,0.2,"A",3.79,"A"
"388","USGS","03353420",2016-07-04,0.31,"A",3.91,"A"
"389","USGS","03353420",2016-07-05,0.23,"A",3.54,"A"
"390","USGS","03353420",2016-07-06,1.16,"A",4.21,"A"
"391","USGS","03353420",2016-07-07,2,"A",3.96,"A"
"392","USGS","03353420",2016-07-08,0.56,"A",3.4,"A"
"393","USGS","03353420",2016-07-09,0.26,"A",3.13,"A"
"394","USGS","03353420",2016-07-10,0.17,"A",2.97,"A"
"395","USGS","03353420",2016-07-11,0.13,"A",2.82,"A"
"396","USGS","03353420",2016-07-12,0.14,"A",2.62,"A"
"397","USGS","03353420",2016-07-13,2.48,"A",2.5,"A"
"398","USGS","03353420",2016-07-14,3.89,"A",4.37,"A"
"399","USGS","03353420",2016-07-15,0.52,"A",3.46,"A"
"400","USGS","03353420",2016-07-16,0.21,"A",3.09,"A"
"401","USGS","03353420",2016-07-17,0.13,"A",2.86,"A"
"402","USGS","03353420",2016-07-18,44.9,"A",4.54,"A"
"403","USGS","03353420",2016-07-19,24.6,"A",5.45,"A"
"404","USGS","03353420",2016-07-20,7.93,"A",4.26,"A"
"405","USGS","03353420",2016-07-21,3.19,"A",3.75,"A"
"406","USGS","03353420",2016-07-22,1.87,"A",3.38,"A"
"407","USGS","03353420",2016-07-23,1.27,"A",3.08,"A"
"408","USGS","03353420",2016-07-24,0.93,"A",2.76,"A"
"409","USGS","03353420",2016-07-25,0.7,"A",2.54,"A"
"410","USGS","03353420",2016-07-26,0.6,"A",2.37,"A"
"411","USGS","03353420",2016-07-27,0.53,"A",2.27,"A"
"412","USGS","03353420",2016-07-28,0.45,"A",2.16,"A"
"413","USGS","03353420",2016-07-29,0.42,"A",2.08,"A"
"414","USGS","03353420",2016-07-30,0.4,"A",1.93,"A"
"415","USGS","03353420",2016-07-31,0.41,"A",1.78,"A"
"416","USGS","03353420",2016-08-01,0.42,"A",1.69,"A"
"417","USGS","03353420",2016-08-02,0.45,"A",1.56,"A"
"418","USGS","03353420",2016-08-03,0.44,"A",1.42,"A"
"419","USGS","03353420",2016-08-04,0.49,"A",1.35,"A"
"420","USGS","03353420",2016-08-05,0.49,"A",1.25,"A"
"421","USGS","03353420",2016-08-06,0.47,"A",1.12,"A"
"422","USGS","03353420",2016-08-07,0.44,"A",1.1,"A"
"423","USGS","03353420",2016-08-08,0.41,"A",0.98,"A"
