"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"121","USGS","03275500",2018-03-31,3.07,"A"
"122","USGS","03275500",2018-04-01,3.05,"A"
"123","USGS","03275500",2018-04-02,2.93,"A"
"124","USGS","03275500",2018-04-05,2.44,"A"
"125","USGS","03275500",2018-04-06,2.54,"A [4]"
"126","USGS","03275500",2018-04-07,2.55,"A"
"127","USGS","03275500",2018-04-08,2.52,"A"
"128","USGS","03275500",2018-04-09,2.53,"A"
"129","USGS","03275500",2018-04-10,2.54,"A"
"130","USGS","03275500",2018-04-11,2.52,"A"
"131","USGS","03275500",2018-04-12,2.46,"A"
"132","USGS","03275500",2018-04-13,2.38,"A"
"133","USGS","03275500",2018-04-14,2.21,"A"
"134","USGS","03275500",2018-04-15,2.06,"A"
"135","USGS","03275500",2018-04-16,2.64,"A"
"136","USGS","03275500",2018-04-17,2.84,"A"
"137","USGS","03275500",2018-04-18,2.79,"A"
"138","USGS","03275500",2018-04-19,2.73,"A"
"139","USGS","03275500",2018-04-20,2.6,"A"
"140","USGS","03275500",2018-04-21,2.51,"A"
"141","USGS","03275500",2018-04-22,2.44,"A"
"142","USGS","03275500",2018-04-23,2.36,"A"
"143","USGS","03275500",2018-04-24,2.35,"A"
"144","USGS","03275500",2018-04-25,2.35,"A"
"145","USGS","03275500",2018-04-26,2.23,"A"
"146","USGS","03275500",2018-04-27,2.15,"A"
"147","USGS","03275500",2018-04-28,2.14,"A"
"148","USGS","03275500",2018-04-29,2.12,"A"
"149","USGS","03275500",2018-04-30,2.06,"A"
"150","USGS","03275500",2018-05-01,2,"A"
"151","USGS","03275500",2018-05-02,1.95,"A [4]"
"152","USGS","03275500",2018-05-03,1.97,"A"
"153","USGS","03275500",2018-05-04,1.97,"A"
"154","USGS","03275500",2018-05-05,1.93,"A"
"155","USGS","03275500",2018-05-06,1.94,"A"
"156","USGS","03275500",2018-05-07,1.97,"A"
"157","USGS","03275500",2018-05-08,1.9,"A"
"158","USGS","03275500",2018-05-09,1.86,"A"
"159","USGS","03275500",2018-05-10,1.79,"A"
"160","USGS","03275500",2018-05-11,1.74,"A"
"161","USGS","03275500",2018-05-12,1.71,"A"
"162","USGS","03275500",2018-05-13,1.71,"A"
"163","USGS","03275500",2018-05-14,1.67,"A"
"164","USGS","03275500",2018-05-15,1.64,"A"
"165","USGS","03275500",2018-05-16,1.61,"A"
"166","USGS","03275500",2018-05-17,1.64,"A"
"167","USGS","03275500",2018-05-18,1.66,"A"
"168","USGS","03275500",2018-05-19,1.67,"A"
"169","USGS","03275500",2018-05-20,1.71,"A"
"170","USGS","03275500",2018-05-21,1.76,"A"
"171","USGS","03275500",2018-05-22,1.92,"A"
"172","USGS","03275500",2018-05-23,2.38,"A"
"173","USGS","03275500",2018-05-24,2.57,"A"
"174","USGS","03275500",2018-05-25,2.44,"A"
"175","USGS","03275500",2018-05-26,2.3,"A"
"176","USGS","03275500",2018-05-27,2.22,"A"
"177","USGS","03275500",2018-05-28,2.11,"A"
"178","USGS","03275500",2018-05-29,2,"A"
"179","USGS","03275500",2018-05-30,1.99,"A"
"180","USGS","03275500",2018-05-31,2.01,"A [4]"
"181","USGS","03275500",2018-06-01,2.55,"A"
"182","USGS","03275500",2018-06-02,2.84,"A"
"183","USGS","03275500",2018-06-03,2.56,"A"
"184","USGS","03275500",2018-06-04,2.34,"A"
"185","USGS","03275500",2018-06-05,2.2,"A"
"186","USGS","03275500",2018-06-06,2.22,"A"
"187","USGS","03275500",2018-06-07,2.07,"A"
"188","USGS","03275500",2018-06-08,5.17,"A [4]"
"189","USGS","03275500",2018-06-09,4.44,"A"
"190","USGS","03275500",2018-06-10,4.58,"A"
"191","USGS","03275500",2018-06-11,4.92,"A"
"192","USGS","03275500",2018-06-12,4.85,"A"
"193","USGS","03275500",2018-06-13,4.4,"A"
"194","USGS","03275500",2018-06-14,4.23,"A"
"195","USGS","03275500",2018-06-15,4.6,"A"
"196","USGS","03275500",2018-06-16,3.97,"A"
"197","USGS","03275500",2018-06-17,3.51,"A"
"198","USGS","03275500",2018-06-18,3.16,"A"
"199","USGS","03275500",2018-06-19,2.72,"A"
"200","USGS","03275500",2018-06-20,3.64,"A"
"201","USGS","03275500",2018-06-21,3.45,"A [4]"
"202","USGS","03275500",2018-06-22,4.73,"A"
"203","USGS","03275500",2018-06-23,4.59,"A"
"204","USGS","03275500",2018-06-24,4.23,"A"
"205","USGS","03275500",2018-06-25,3.82,"A"
"206","USGS","03275500",2018-06-26,3.36,"A"
"207","USGS","03275500",2018-06-27,3.68,"A"
"208","USGS","03275500",2018-06-28,3.6,"A [4]"
"209","USGS","03275500",2018-06-29,3.28,"A"
"210","USGS","03275500",2018-06-30,2.99,"A"
"211","USGS","03275500",2018-07-01,2.72,"A"
"212","USGS","03275500",2018-07-02,2.41,"A"
"213","USGS","03275500",2018-07-03,2.08,"A"
"214","USGS","03275500",2018-07-04,3.11,"A"
"215","USGS","03275500",2018-07-05,2.9,"A"
"216","USGS","03275500",2018-07-06,2.74,"A"
"217","USGS","03275500",2018-07-07,2.48,"A"
"218","USGS","03275500",2018-07-08,2.25,"A"
"219","USGS","03275500",2018-07-09,2.07,"A"
"220","USGS","03275500",2018-07-10,1.91,"A"
"221","USGS","03275500",2018-07-11,1.99,"A"
"222","USGS","03275500",2018-07-12,1.83,"A"
"223","USGS","03275500",2018-07-13,1.69,"A"
"224","USGS","03275500",2018-07-14,1.6,"A"
"225","USGS","03275500",2018-07-15,1.51,"A"
"226","USGS","03275500",2018-07-16,1.47,"A"
"227","USGS","03275500",2018-07-17,1.57,"A"
"228","USGS","03275500",2018-07-18,1.53,"A"
"229","USGS","03275500",2018-07-19,1.45,"A"
"230","USGS","03275500",2018-07-20,1.39,"A"
"231","USGS","03275500",2018-07-21,1.55,"A"
"232","USGS","03275500",2018-07-22,1.78,"A"
"233","USGS","03275500",2018-07-23,1.7,"A"
"234","USGS","03275500",2018-07-24,1.55,"A"
"235","USGS","03275500",2018-07-25,1.47,"A [4]"
"236","USGS","03275500",2018-07-26,1.42,"A"
"237","USGS","03275500",2018-07-27,1.32,"A"
"238","USGS","03275500",2018-07-28,1.38,"A"
"239","USGS","03275500",2018-07-29,1.29,"A"
"240","USGS","03275500",2018-07-30,1.36,"A"
"241","USGS","03275500",2018-07-31,1.27,"A"
"242","USGS","03275500",2018-08-01,1.97,"A"
"243","USGS","03275500",2018-08-02,1.94,"A"
"244","USGS","03275500",2018-08-03,1.78,"A"
"245","USGS","03275500",2018-08-04,1.66,"A"
"246","USGS","03275500",2018-08-05,1.5,"A"
"247","USGS","03275500",2018-08-06,1.42,"A"
"248","USGS","03275500",2018-08-07,1.33,"A"
"249","USGS","03275500",2018-08-08,1.51,"A"
"250","USGS","03275500",2018-08-09,1.52,"A"
"251","USGS","03275500",2018-08-10,1.38,"A"
"252","USGS","03275500",2018-08-11,1.28,"A"
"253","USGS","03275500",2018-08-12,1.25,"A"
"254","USGS","03275500",2018-08-13,1.27,"A"
"255","USGS","03275500",2018-08-14,1.22,"A"
"256","USGS","03275500",2018-08-15,1.17,"A"
"257","USGS","03275500",2018-08-16,1.22,"A"
"258","USGS","03275500",2018-08-17,1.34,"A"
"259","USGS","03275500",2018-08-18,1.4,"A"
"260","USGS","03275500",2018-08-19,1.32,"A"
"261","USGS","03275500",2018-08-20,1.21,"A"
"262","USGS","03275500",2018-08-21,1.3,"A"
"263","USGS","03275500",2018-08-22,1.56,"A"
"264","USGS","03275500",2018-08-23,1.55,"P"
"265","USGS","03275500",2018-08-29,1.26,"P"
"266","USGS","03275500",2018-08-30,1.21,"P"
"267","USGS","03275500",2018-08-31,1.16,"P"
"268","USGS","03275500",2018-09-01,1.04,"P [4]"
"269","USGS","03275500",2018-09-07,1.37,"P"
"270","USGS","03275500",2018-09-08,1.2,"P"
"271","USGS","03275500",2018-09-09,1.31,"P"
"272","USGS","03275500",2018-09-10,1.74,"P"
"273","USGS","03275500",2018-09-11,1.93,"P"
"274","USGS","03275500",2018-09-12,1.95,"P"
"275","USGS","03275500",2018-09-13,1.94,"P"
"276","USGS","03275500",2018-09-14,1.96,"P"
"277","USGS","03275500",2018-09-15,1.95,"P"
"278","USGS","03275500",2018-09-16,1.95,"P"
"279","USGS","03275500",2018-09-17,1.93,"P"
"280","USGS","03275500",2018-09-18,1.9,"P"
"281","USGS","03275500",2018-09-19,1.85,"P"
"282","USGS","03275500",2018-09-20,1.79,"P [4]"
"283","USGS","03275500",2018-09-21,1.74,"P"
"284","USGS","03275500",2018-09-22,1.68,"P"
"285","USGS","03275500",2018-09-23,1.68,"P"
"286","USGS","03275500",2018-09-24,1.64,"P"
"287","USGS","03275500",2018-09-25,1.61,"P"
"288","USGS","03275500",2018-09-26,2.07,"P"
"289","USGS","03275500",2018-09-27,2.39,"P"
"290","USGS","03275500",2018-09-28,2.26,"P"
"291","USGS","03275500",2018-09-29,2.15,"P"
"292","USGS","03275500",2018-09-30,2.04,"P"
