"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"117","USGS","03340900",2017-01-25,128,"A",NA,NA
"118","USGS","03340900",2017-01-26,128,"A",NA,NA
"119","USGS","03340900",2017-01-27,380,"A",NA,NA
"120","USGS","03340900",2017-01-28,689,"A",2.72,"A"
"121","USGS","03340900",2017-01-29,747,"A",2.74,"A"
"122","USGS","03340900",2017-01-30,902,"A",2.76,"A"
"123","USGS","03340900",2017-01-31,998,"A",2.79,"A"
"124","USGS","03340900",2017-02-01,978,"A",2.81,"A"
"125","USGS","03340900",2017-02-02,1070,"A",2.83,"A"
"126","USGS","03340900",2017-02-03,1100,"A",2.85,"A"
"127","USGS","03340900",2017-02-04,1070,"A",2.87,"A"
"128","USGS","03340900",2017-02-05,1040,"A",2.89,"A"
"129","USGS","03340900",2017-02-06,818,"A",2.91,"A"
"130","USGS","03340900",2017-02-07,472,"A",2.94,"A"
"131","USGS","03340900",2017-02-08,461,"A",2.96,"A"
"132","USGS","03340900",2017-02-09,450,"A",2.98,"A"
"133","USGS","03340900",2017-02-10,442,"A",3,"A"
"134","USGS","03340900",2017-02-11,430,"A",3.01,"A"
"135","USGS","03340900",2017-02-12,292,"A",2.99,"A"
"136","USGS","03340900",2017-02-13,150,"A",2.96,"A"
"137","USGS","03340900",2017-02-14,90.5,"A",2.96,"A"
"138","USGS","03340900",2017-02-15,73.4,"A",2.99,"A"
"139","USGS","03340900",2017-02-16,68.2,"A",2.94,"A"
"140","USGS","03340900",2017-02-17,69.2,"A",2.92,"A"
"141","USGS","03340900",2017-02-18,69.2,"A",2.94,"A"
"142","USGS","03340900",2017-02-19,69.5,"A",2.96,"A"
"143","USGS","03340900",2017-02-20,70,"A",2.96,"A"
"144","USGS","03340900",2017-02-21,63,"A",2.89,"A"
"145","USGS","03340900",2017-02-22,59.5,"A",2.86,"A"
"146","USGS","03340900",2017-02-23,59.5,"A",2.89,"A"
"147","USGS","03340900",2017-02-24,59.8,"A",2.79,"A"
"148","USGS","03340900",2017-02-25,64.9,"A",2.76,"A"
"149","USGS","03340900",2017-02-26,66.4,"A",2.73,"A"
"150","USGS","03340900",2017-02-27,66.2,"A",2.74,"A"
"151","USGS","03340900",2017-02-28,66.7,"A",2.7,"A"
"152","USGS","03340900",2017-03-01,68.9,"A",2.65,"A"
"153","USGS","03340900",2017-03-02,42.7,"A",2.5,"A"
"154","USGS","03340900",2017-03-03,30.6,"A",2.43,"A"
"155","USGS","03340900",2017-03-04,30.6,"A",2.44,"A"
"156","USGS","03340900",2017-03-05,30.6,"A",2.46,"A"
"157","USGS","03340900",2017-03-06,31,"A",2.37,"A"
"158","USGS","03340900",2017-03-07,32.5,"A",2.36,"A"
"159","USGS","03340900",2017-03-08,32.3,"A",2.3,"A"
"160","USGS","03340900",2017-03-09,27.4,"A",2.26,"A"
"161","USGS","03340900",2017-03-10,25.6,"A",2.18,"A"
"162","USGS","03340900",2017-03-11,25.6,"A",2.15,"A"
"163","USGS","03340900",2017-03-12,25.7,"A",2.08,"A"
"164","USGS","03340900",2017-03-13,26,"A",2.04,"A"
"165","USGS","03340900",2017-03-14,26.2,"A",2.05,"A"
"166","USGS","03340900",2017-03-15,26.1,"A",2,"A"
"167","USGS","03340900",2017-03-16,26.1,"A",1.94,"A"
"168","USGS","03340900",2017-03-17,26.3,"A",1.91,"A"
"169","USGS","03340900",2017-03-18,26.3,"A",1.84,"A"
"170","USGS","03340900",2017-03-19,26.3,"A",1.83,"A"
"171","USGS","03340900",2017-03-20,27.3,"A",1.81,"A"
"172","USGS","03340900",2017-03-21,27,"A",1.73,"A"
"173","USGS","03340900",2017-03-22,26.9,"A",1.68,"A"
"174","USGS","03340900",2017-03-23,26.9,"A",1.58,"A"
"175","USGS","03340900",2017-03-24,26.9,"A",1.59,"A"
"176","USGS","03340900",2017-03-25,26.9,"A",1.6,"A"
"177","USGS","03340900",2017-03-26,28,"A",1.46,"A"
"178","USGS","03340900",2017-03-27,27.8,"A",1.47,"A"
"179","USGS","03340900",2017-03-28,28,"A",1.38,"A"
"180","USGS","03340900",2017-03-29,27.6,"A",1.29,"A"
"181","USGS","03340900",2017-03-30,30.4,"A",1.21,"A"
"182","USGS","03340900",2017-03-31,34.5,"A",1.19,"A"
"183","USGS","03340900",2017-04-01,30.5,"A",1.07,"A"
"184","USGS","03340900",2017-04-02,29.6,"A",1.13,"A"
"185","USGS","03340900",2017-04-03,35,"A",1.12,"A"
"186","USGS","03340900",2017-04-04,42.1,"A",1.12,"A"
"187","USGS","03340900",2017-04-05,33.1,"A",1.06,"A"
"188","USGS","03340900",2017-04-06,41.3,"A",1.06,"A"
"189","USGS","03340900",2017-04-07,33.6,"A",1.09,"A"
"190","USGS","03340900",2017-04-08,32,"A",1.1,"A"
"191","USGS","03340900",2017-04-09,31.1,"A",1.62,"A"
"192","USGS","03340900",2017-04-10,28.9,"A",1.77,"A"
"193","USGS","03340900",2017-04-11,27.9,"A",1.63,"A"
"194","USGS","03340900",2017-04-12,26.8,"A",1.76,"A"
"195","USGS","03340900",2017-04-13,26.6,"A",1.73,"A"
"196","USGS","03340900",2017-04-14,26.5,"A",1.82,"A"
"197","USGS","03340900",2017-04-15,26.6,"A",1.8,"A"
"198","USGS","03340900",2017-04-16,27,"A",1.84,"A"
"199","USGS","03340900",2017-04-17,26.6,"A",1.85,"A"
"200","USGS","03340900",2017-04-18,26.5,"A",1.91,"A"
"201","USGS","03340900",2017-04-19,26.8,"A",2.05,"A"
"202","USGS","03340900",2017-04-20,26.9,"A",2.33,"A"
"203","USGS","03340900",2017-04-21,26.9,"A",2.34,"A"
"204","USGS","03340900",2017-04-22,26.9,"A",2.54,"A"
"205","USGS","03340900",2017-04-23,26.8,"A",2.64,"A"
"206","USGS","03340900",2017-04-24,26.7,"A",2.47,"A"
"207","USGS","03340900",2017-04-25,26.9,"A",2.46,"A"
"208","USGS","03340900",2017-04-26,27.8,"A",2.49,"A"
"209","USGS","03340900",2017-04-27,28.2,"A",2.5,"A"
"210","USGS","03340900",2017-04-28,47,"A",2.43,"A"
"211","USGS","03340900",2017-04-29,101,"A",2.26,"A"
"212","USGS","03340900",2017-04-30,92.8,"A",1.81,"A"
"213","USGS","03340900",2017-05-01,145,"A",2.55,"A"
"214","USGS","03340900",2017-05-02,162,"A",3.08,"A"
"215","USGS","03340900",2017-05-03,160,"A",3.39,"A"
"216","USGS","03340900",2017-05-04,338,"A",3.43,"A"
"217","USGS","03340900",2017-05-05,193,"A",4.08,"A"
"218","USGS","03340900",2017-05-06,181,"A",3.72,"A"
"219","USGS","03340900",2017-05-07,177,"A",4.46,"A"
"220","USGS","03340900",2017-05-08,412,"A",4.47,"A"
"221","USGS","03340900",2017-05-09,565,"A",4.36,"A"
"222","USGS","03340900",2017-05-10,772,"A",4.29,"A"
"223","USGS","03340900",2017-05-11,619,"A",4.13,"A"
"224","USGS","03340900",2017-05-12,809,"A",4.21,"A"
"225","USGS","03340900",2017-05-13,903,"A",4.13,"A"
"226","USGS","03340900",2017-05-14,898,"A",4.11,"A"
"227","USGS","03340900",2017-05-15,1170,"A",4.22,"A"
"228","USGS","03340900",2017-05-16,1390,"A",4.29,"A"
"229","USGS","03340900",2017-05-17,1440,"A",4.29,"A"
"230","USGS","03340900",2017-05-18,1340,"A",4.26,"A"
"231","USGS","03340900",2017-05-19,687,"A",4.21,"A"
"232","USGS","03340900",2017-05-20,292,"A",4.04,"A"
"233","USGS","03340900",2017-05-21,157,"A",3.99,"A"
"234","USGS","03340900",2017-05-22,217,"A",3.95,"A"
"235","USGS","03340900",2017-05-23,154,"A",3.91,"A"
"236","USGS","03340900",2017-05-24,154,"A",3.81,"A"
"237","USGS","03340900",2017-05-25,154,"A",3.79,"A"
"238","USGS","03340900",2017-05-26,154,"A",3.71,"A"
"239","USGS","03340900",2017-05-27,649,"A",3.72,"A"
"240","USGS","03340900",2017-05-28,845,"A",3.61,"A"
"241","USGS","03340900",2017-05-29,842,"A",3.6,"A"
"242","USGS","03340900",2017-05-30,839,"A",3.53,"A"
"243","USGS","03340900",2017-05-31,836,"A",3.49,"A"
"244","USGS","03340900",2017-06-01,1050,"A",3.49,"A [4]"
"245","USGS","03340900",2017-06-02,1280,"A",3.55,"A"
"246","USGS","03340900",2017-06-03,1350,"A",3.56,"A"
"247","USGS","03340900",2017-06-04,1340,"A",3.55,"A"
"248","USGS","03340900",2017-06-05,1320,"A",3.57,"A"
"249","USGS","03340900",2017-06-06,1310,"A",3.49,"A"
"250","USGS","03340900",2017-06-07,1290,"A",3.47,"A"
"251","USGS","03340900",2017-06-08,1280,"A",3.45,"A"
"252","USGS","03340900",2017-06-09,1270,"A",3.38,"A"
"253","USGS","03340900",2017-06-10,726,"A",3.34,"A"
"254","USGS","03340900",2017-06-11,110,"A",3.26,"A"
"255","USGS","03340900",2017-06-12,57.1,"A",3.27,"A"
"256","USGS","03340900",2017-06-13,49.9,"A",3.23,"A"
"257","USGS","03340900",2017-06-14,49.8,"A",3.18,"A"
"258","USGS","03340900",2017-06-15,112,"A",3.09,"A"
"259","USGS","03340900",2017-06-16,135,"A",3.05,"A"
"260","USGS","03340900",2017-06-17,135,"A",3,"A"
"261","USGS","03340900",2017-06-18,330,"A",2.96,"A"
"262","USGS","03340900",2017-06-19,447,"A",2.91,"A"
"263","USGS","03340900",2017-06-20,445,"A",2.84,"A"
"264","USGS","03340900",2017-06-21,564,"A",2.78,"A"
"265","USGS","03340900",2017-06-22,539,"A",2.73,"A"
"266","USGS","03340900",2017-06-23,279,"A",2.68,"A"
"267","USGS","03340900",2017-06-24,346,"A",2.68,"A"
"268","USGS","03340900",2017-06-25,432,"A",2.63,"A"
"269","USGS","03340900",2017-06-26,215,"A",2.57,"A"
"270","USGS","03340900",2017-06-27,130,"A",2.53,"A"
"271","USGS","03340900",2017-06-28,86.3,"A",2.5,"A"
"272","USGS","03340900",2017-06-29,54.2,"A",2.45,"A"
"273","USGS","03340900",2017-06-30,49.1,"A",2.4,"A"
"274","USGS","03340900",2017-07-01,109,"A",2.36,"A"
"275","USGS","03340900",2017-07-02,135,"A",2.31,"A"
"276","USGS","03340900",2017-07-03,135,"A",2.28,"A"
"277","USGS","03340900",2017-07-04,95.1,"A",2.23,"A"
"278","USGS","03340900",2017-07-05,53,"A",2.19,"A"
"279","USGS","03340900",2017-07-06,47.2,"A",2.19,"A"
"280","USGS","03340900",2017-07-07,47.8,"A",2.11,"A"
"281","USGS","03340900",2017-07-08,102,"A",2.06,"A"
"282","USGS","03340900",2017-07-09,130,"A",2,"A"
"283","USGS","03340900",2017-07-10,130,"A",1.98,"A"
"284","USGS","03340900",2017-07-11,139,"A",1.9,"A"
"285","USGS","03340900",2017-07-12,134,"A",1.89,"A"
"286","USGS","03340900",2017-07-13,138,"A",1.81,"A"
"287","USGS","03340900",2017-07-14,135,"A",1.78,"A"
"288","USGS","03340900",2017-07-15,134,"A",1.74,"A"
"289","USGS","03340900",2017-07-16,133,"A",1.7,"A"
"290","USGS","03340900",2017-07-17,530,"A",1.71,"A"
"291","USGS","03340900",2017-07-18,884,"A",1.72,"A"
"292","USGS","03340900",2017-07-19,1070,"A",1.8,"A"
"293","USGS","03340900",2017-07-20,1110,"A",1.9,"A"
"294","USGS","03340900",2017-07-21,1110,"A",1.89,"A"
"295","USGS","03340900",2017-07-22,1090,"A",1.91,"A"
"296","USGS","03340900",2017-07-23,611,"A",1.88,"A"
"297","USGS","03340900",2017-07-24,93.8,"A",1.88,"A"
"298","USGS","03340900",2017-07-25,83,"A",1.84,"A"
"299","USGS","03340900",2017-07-26,56,"A",1.84,"A"
"300","USGS","03340900",2017-07-27,47.2,"A",1.79,"A"
"301","USGS","03340900",2017-07-28,46.8,"A",1.75,"A"
"302","USGS","03340900",2017-07-29,31.1,"A",1.72,"A"
"303","USGS","03340900",2017-07-30,25.1,"A",1.63,"A"
"304","USGS","03340900",2017-07-31,25.1,"A",1.58,"A"
"305","USGS","03340900",2017-08-01,25.1,"A e",1.49,"A"
"306","USGS","03340900",2017-08-02,24.9,"A e",1.4,"A"
"307","USGS","03340900",2017-08-03,24.8,"A e",1.35,"A"
"308","USGS","03340900",2017-08-04,24.5,"A e",1.27,"A"
"309","USGS","03340900",2017-08-05,24.3,"A e",1.27,"A"
"310","USGS","03340900",2017-08-06,23.1,"A e",1.11,"A"
"311","USGS","03340900",2017-08-07,19.4,"A e",1.04,"A"
"312","USGS","03340900",2017-08-08,14.3,"A e",0.98,"A"
"313","USGS","03340900",2017-08-09,13.1,"A e",0.92,"A"
"314","USGS","03340900",2017-08-10,13,"A e",0.86,"A"
"315","USGS","03340900",2017-08-11,10.5,"A e",0.84,"A"
"316","USGS","03340900",2017-08-12,5.64,"A e",0.8,"A"
"317","USGS","03340900",2017-08-13,4.87,"A e",0.77,"A"
"318","USGS","03340900",2017-08-14,4.87,"A e",0.7,"A"
"319","USGS","03340900",2017-08-15,4.87,"A e",0.62,"A"
"320","USGS","03340900",2017-08-16,4.87,"A e",0.52,"A"
"321","USGS","03340900",2017-08-17,6.62,"A e",0.46,"A"
"322","USGS","03340900",2017-08-18,11.8,"A e",0.41,"A"
"323","USGS","03340900",2017-08-19,13.8,"A e",0.36,"A"
"324","USGS","03340900",2017-08-20,17.2,"A e",0.3,"A"
"325","USGS","03340900",2017-08-21,18.6,"A e",0.27,"A"
"326","USGS","03340900",2017-08-22,18.6,"A e",0.31,"A"
"327","USGS","03340900",2017-08-23,18.6,"A e",0.27,"A"
"328","USGS","03340900",2017-08-24,18.5,"A e",0.22,"A"
"329","USGS","03340900",2017-08-25,16.4,"A e",0.15,"A"
"330","USGS","03340900",2017-08-26,13.3,"A e",0.06,"A"
"331","USGS","03340900",2017-08-27,13.1,"A e",0.03,"A"
"332","USGS","03340900",2017-08-28,17.1,"A e",0,"A"
"333","USGS","03340900",2017-08-29,24.6,"A e",0,"A"
"334","USGS","03340900",2017-08-30,25,"A",0,"A"
"335","USGS","03340900",2017-08-31,25.1,"A",0,"A"
"336","USGS","03340900",2017-09-01,25.1,"A",0.1,"A"
"337","USGS","03340900",2017-09-02,25.1,"A",0.16,"A"
"338","USGS","03340900",2017-09-03,25.2,"A",0.08,"A"
"339","USGS","03340900",2017-09-04,25.2,"A",0.05,"A"
"340","USGS","03340900",2017-09-05,25.7,"A",0.08,"A"
"341","USGS","03340900",2017-09-06,25.7,"A",0.04,"A"
"342","USGS","03340900",2017-09-07,25.7,"A",0.05,"A"
"343","USGS","03340900",2017-09-08,25.7,"A",0.06,"A"
"344","USGS","03340900",2017-09-09,25.8,"A",0.07,"A"
"345","USGS","03340900",2017-09-10,26.3,"A",0,"A"
"346","USGS","03340900",2017-09-11,26.3,"A",0,"A"
"347","USGS","03340900",2017-09-12,26.3,"A",0,"A"
"348","USGS","03340900",2017-09-13,26.3,"A",0.08,"A"
"349","USGS","03340900",2017-09-14,26.3,"A",0.1,"A"
"350","USGS","03340900",2017-09-15,26.3,"A",0.14,"A"
"351","USGS","03340900",2017-09-16,26.4,"A",0.12,"A"
"352","USGS","03340900",2017-09-17,26.9,"A",0.06,"A"
"353","USGS","03340900",2017-09-18,27.4,"A",0,"A"
"354","USGS","03340900",2017-09-19,27.4,"A",0,"A"
"355","USGS","03340900",2017-09-20,27.6,"A",0,"A"
"356","USGS","03340900",2017-09-21,28.1,"A",0,"A"
"357","USGS","03340900",2017-09-22,28.2,"A",0,"A"
"358","USGS","03340900",2017-09-23,27.8,"A",0,"A"
"359","USGS","03340900",2017-09-24,27.5,"A",0,"A"
"360","USGS","03340900",2017-09-25,27.4,"A",0,"A"
"361","USGS","03340900",2017-09-26,27.4,"A",0,"A"
"362","USGS","03340900",2017-09-27,27.4,"A",0,"A"
"363","USGS","03340900",2017-09-28,27.4,"A",0,"A"
"364","USGS","03340900",2017-09-29,27.4,"A",0,"A"
"365","USGS","03340900",2017-09-30,27.3,"A",0,"A"
"366","USGS","03340900",2017-10-01,27.4,"A",0,"A"
"367","USGS","03340900",2017-10-02,27.2,"A",0,"A"
"368","USGS","03340900",2017-10-03,27.2,"A",0,"A"
"369","USGS","03340900",2017-10-04,26.9,"A",0,"A"
"370","USGS","03340900",2017-10-05,27.4,"A",0,"A"
"371","USGS","03340900",2017-10-06,27.2,"A",0,"A"
"372","USGS","03340900",2017-10-07,27.4,"A",0,"A"
"373","USGS","03340900",2017-10-08,28.4,"A",0,"A"
"374","USGS","03340900",2017-10-09,28,"A",0,"A"
"375","USGS","03340900",2017-10-10,29.1,"A",0,"A"
"376","USGS","03340900",2017-10-11,28.7,"A",0,"A"
"377","USGS","03340900",2017-10-12,28.7,"A",0,"A"
"378","USGS","03340900",2017-10-13,28.5,"A",0,"A"
"379","USGS","03340900",2017-10-14,28.5,"A",0,"A"
"380","USGS","03340900",2017-10-15,29.1,"A",0,"A"
"381","USGS","03340900",2017-10-16,28.9,"A",0,"A"
"382","USGS","03340900",2017-10-17,28.7,"A",0,"A"
"383","USGS","03340900",2017-10-18,28.7,"A",0,"A"
"384","USGS","03340900",2017-10-19,28.7,"A",0,"A"
"385","USGS","03340900",2017-10-20,28.7,"A",0,"A"
"386","USGS","03340900",2017-10-21,243,"A",0,"A"
"387","USGS","03340900",2017-10-22,338,"A",0,"A"
"388","USGS","03340900",2017-10-23,337,"A",0,"A"
"389","USGS","03340900",2017-10-24,335,"A",0,"A"
"390","USGS","03340900",2017-10-25,331,"A",0,"A"
"391","USGS","03340900",2017-10-26,423,"A",0,"A"
"392","USGS","03340900",2017-10-27,485,"A",0,"A"
"393","USGS","03340900",2017-10-28,482,"A",0,"A"
"394","USGS","03340900",2017-10-29,478,"A",0,"A"
"395","USGS","03340900",2017-10-30,477,"A",0,"A"
"396","USGS","03340900",2017-10-31,472,"A",0,"A"
"397","USGS","03340900",2017-11-01,468,"A",0,"A"
"398","USGS","03340900",2017-11-02,466,"A",0,"A"
"399","USGS","03340900",2017-11-03,463,"A",0,"A"
"400","USGS","03340900",2017-11-04,458,"A",0,"A"
"401","USGS","03340900",2017-11-05,456,"A",0,"A"
"402","USGS","03340900",2017-11-06,454,"A",0,"A"
"403","USGS","03340900",2017-11-07,490,"A",0,"A"
"404","USGS","03340900",2017-11-08,506,"A",0.43,"A"
"405","USGS","03340900",2017-11-09,502,"A",0.59,"A"
"406","USGS","03340900",2017-11-10,500,"A",0.6,"A"
"407","USGS","03340900",2017-11-11,496,"A",0.6,"A"
"408","USGS","03340900",2017-11-12,493,"A",0.6,"A"
"409","USGS","03340900",2017-11-13,515,"A",0.6,"A"
"410","USGS","03340900",2017-11-14,558,"A",0.6,"A"
"411","USGS","03340900",2017-11-15,554,"A",0.54,"A"
"412","USGS","03340900",2017-11-16,548,"A",0.6,"A"
"413","USGS","03340900",2017-11-17,540,"A",0.6,"A"
"414","USGS","03340900",2017-11-18,543,"A",0.6,"A"
"415","USGS","03340900",2017-11-19,543,"A",0.6,"A"
"416","USGS","03340900",2017-11-20,307,"A",0.6,"A"
"417","USGS","03340900",2017-11-21,130,"A",0.6,"A"
"418","USGS","03340900",2017-11-22,130,"A",0.6,"A"
"419","USGS","03340900",2017-11-23,130,"A",0.74,"A"
"420","USGS","03340900",2017-11-24,130,"A",0.95,"A"
"421","USGS","03340900",2017-11-25,130,"A",0.79,"A"
"422","USGS","03340900",2017-11-26,307,"A",0.79,"A"
"423","USGS","03340900",2017-11-27,399,"A",0.84,"A"
"424","USGS","03340900",2017-11-28,473,"A",0.97,"A"
"425","USGS","03340900",2017-11-29,516,"A",0.88,"A"
"426","USGS","03340900",2017-11-30,497,"A",0.88,"A"
"427","USGS","03340900",2017-12-01,478,"A",0.9,"A"
"428","USGS","03340900",2017-12-02,458,"A",0.94,"A"
"429","USGS","03340900",2017-12-03,435,"A",1,"A"
"430","USGS","03340900",2017-12-04,276,"A",1.22,"A"
"431","USGS","03340900",2017-12-05,79.8,"A",1.16,"A"
"432","USGS","03340900",2017-12-06,42.2,"A",1.19,"A"
"433","USGS","03340900",2017-12-07,25.1,"A",1.11,"A"
"434","USGS","03340900",2017-12-08,25.1,"A",1.12,"A"
"435","USGS","03340900",2017-12-09,25.1,"A",1.1,"A"
"436","USGS","03340900",2017-12-10,25.1,"A",1.12,"A"
"437","USGS","03340900",2017-12-11,25.1,"A",1.14,"A"
"438","USGS","03340900",2017-12-12,25.1,"A",1.18,"A"
"439","USGS","03340900",2017-12-13,25.2,"A",1.19,"A"
"440","USGS","03340900",2017-12-14,25.1,"A",1.19,"A"
"441","USGS","03340900",2017-12-15,25.1,"A",1.13,"A"
"442","USGS","03340900",2017-12-16,25.1,"A",1.16,"A"
"443","USGS","03340900",2017-12-17,25.1,"A",1.18,"A"
"444","USGS","03340900",2017-12-18,25.5,"A",1.2,"A"
"445","USGS","03340900",2017-12-19,25.7,"A",1.19,"A"
