"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"251","USGS","03321500",2014-04-17,22700,"A"
"252","USGS","03321500",2014-04-18,19100,"A"
"253","USGS","03321500",2014-04-19,14700,"A"
"254","USGS","03321500",2014-04-20,11200,"A"
"255","USGS","03321500",2014-04-21,9200,"A"
"256","USGS","03321500",2014-04-22,8110,"A"
"257","USGS","03321500",2014-04-23,7070,"A"
"258","USGS","03321500",2014-04-24,6330,"A"
"259","USGS","03321500",2014-04-25,6280,"A"
"260","USGS","03321500",2014-04-26,6100,"A"
"261","USGS","03321500",2014-04-27,6000,"A e"
"262","USGS","03321500",2014-04-28,12100,"A e"
"263","USGS","03321500",2014-04-29,20200,"A e"
"264","USGS","03321500",2014-04-30,30300,"A e"
"265","USGS","03321500",2014-05-01,35200,"A e"
"266","USGS","03321500",2014-05-02,38300,"A"
"267","USGS","03321500",2014-05-03,34700,"A"
"268","USGS","03321500",2014-05-04,30100,"A"
"269","USGS","03321500",2014-05-05,27500,"A"
"270","USGS","03321500",2014-05-06,29300,"A"
"271","USGS","03321500",2014-05-07,28800,"A"
"272","USGS","03321500",2014-05-08,25100,"A"
"273","USGS","03321500",2014-05-09,20900,"A"
"274","USGS","03321500",2014-05-10,18800,"A"
"275","USGS","03321500",2014-05-11,25000,"A"
"276","USGS","03321500",2014-05-12,26100,"A"
"277","USGS","03321500",2014-05-13,22500,"A"
"278","USGS","03321500",2014-05-14,20100,"A"
"279","USGS","03321500",2014-05-15,25900,"A"
"280","USGS","03321500",2014-05-16,26300,"A"
"281","USGS","03321500",2014-05-17,30600,"A"
"282","USGS","03321500",2014-05-18,32400,"A"
"283","USGS","03321500",2014-05-19,28200,"A"
"284","USGS","03321500",2014-05-20,21800,"A"
"285","USGS","03321500",2014-05-21,17400,"A"
"286","USGS","03321500",2014-05-22,15800,"A"
"287","USGS","03321500",2014-05-23,14300,"A"
"288","USGS","03321500",2014-05-24,14800,"A"
"289","USGS","03321500",2014-05-25,14000,"A"
"290","USGS","03321500",2014-05-26,12600,"A"
"291","USGS","03321500",2014-05-27,10300,"A"
"292","USGS","03321500",2014-05-28,8510,"A e"
"293","USGS","03321500",2014-05-29,6030,"A e"
"294","USGS","03321500",2014-05-30,5460,"A"
"295","USGS","03321500",2014-05-31,5200,"A"
"296","USGS","03321500",2014-06-01,4960,"A"
"297","USGS","03321500",2014-06-02,4990,"A"
"298","USGS","03321500",2014-06-03,5670,"A"
"299","USGS","03321500",2014-06-04,4920,"A R"
"300","USGS","03321500",2014-06-05,5390,"A"
"301","USGS","03321500",2014-06-06,5170,"A R"
"302","USGS","03321500",2014-06-07,4590,"A R"
"303","USGS","03321500",2014-06-08,4200,"A R"
"304","USGS","03321500",2014-06-09,3920,"A R"
"305","USGS","03321500",2014-06-10,3780,"A R"
"306","USGS","03321500",2014-06-11,4190,"A R"
"307","USGS","03321500",2014-06-12,5100,"A R"
"308","USGS","03321500",2014-06-13,4210,"A R"
"309","USGS","03321500",2014-06-14,3980,"A R"
"310","USGS","03321500",2014-06-15,3850,"A R"
"311","USGS","03321500",2014-06-16,3610,"A R"
"312","USGS","03321500",2014-06-17,3290,"A R"
"313","USGS","03321500",2014-06-18,3010,"A R"
"314","USGS","03321500",2014-06-19,2710,"A R"
"315","USGS","03321500",2014-06-20,2470,"A R"
"316","USGS","03321500",2014-06-21,2220,"A R"
"317","USGS","03321500",2014-06-22,2040,"A R"
"318","USGS","03321500",2014-06-23,1850,"A R"
"319","USGS","03321500",2014-06-24,2090,"A R"
"320","USGS","03321500",2014-06-25,2220,"A R"
"321","USGS","03321500",2014-06-26,2510,"A R"
"322","USGS","03321500",2014-06-27,3110,"A R"
"323","USGS","03321500",2014-06-28,2640,"A R"
"324","USGS","03321500",2014-06-29,2290,"A R"
"325","USGS","03321500",2014-06-30,3110,"A R"
"326","USGS","03321500",2014-07-01,2440,"A R"
"327","USGS","03321500",2014-07-02,2170,"A R"
"328","USGS","03321500",2014-07-03,2290,"A R"
"329","USGS","03321500",2014-07-04,1830,"A R"
"330","USGS","03321500",2014-07-05,1540,"A R"
"331","USGS","03321500",2014-07-06,1410,"A R"
"332","USGS","03321500",2014-07-07,1340,"A R"
"333","USGS","03321500",2014-07-08,1450,"A R"
"334","USGS","03321500",2014-07-09,1460,"A R"
"335","USGS","03321500",2014-07-10,1470,"A R"
"336","USGS","03321500",2014-07-11,1430,"A R"
"337","USGS","03321500",2014-07-12,1380,"A R"
"338","USGS","03321500",2014-07-13,1330,"A R"
"339","USGS","03321500",2014-07-14,1330,"A R"
"340","USGS","03321500",2014-07-15,1210,"A R"
"341","USGS","03321500",2014-07-16,1180,"A R"
"342","USGS","03321500",2014-07-17,1130,"A R"
"343","USGS","03321500",2014-07-18,1070,"A R"
"344","USGS","03321500",2014-07-19,1000,"A R"
"345","USGS","03321500",2014-07-20,1010,"A R"
"346","USGS","03321500",2014-07-21,1030,"A R"
"347","USGS","03321500",2014-07-22,1030,"A R"
"348","USGS","03321500",2014-07-23,1010,"A R"
"349","USGS","03321500",2014-07-24,964,"A R"
"350","USGS","03321500",2014-07-25,952,"A R"
"351","USGS","03321500",2014-07-26,931,"A R"
"352","USGS","03321500",2014-07-27,978,"A R"
"353","USGS","03321500",2014-07-28,1010,"A R"
"354","USGS","03321500",2014-07-29,937,"A R"
"355","USGS","03321500",2014-07-30,903,"A R"
"356","USGS","03321500",2014-07-31,883,"A R"
"357","USGS","03321500",2014-08-01,879,"A R"
"358","USGS","03321500",2014-08-02,869,"A R"
"359","USGS","03321500",2014-08-03,870,"A R"
"360","USGS","03321500",2014-08-04,865,"A R"
"361","USGS","03321500",2014-08-05,864,"A R"
"362","USGS","03321500",2014-08-06,836,"A R"
"363","USGS","03321500",2014-08-07,855,"A R"
"364","USGS","03321500",2014-08-08,863,"A R"
"365","USGS","03321500",2014-08-09,1140,"A R"
"366","USGS","03321500",2014-08-10,1510,"A R"
"367","USGS","03321500",2014-08-11,1550,"A R"
"368","USGS","03321500",2014-08-12,1390,"A R"
"369","USGS","03321500",2014-08-13,1360,"A R"
"370","USGS","03321500",2014-08-14,1650,"A R"
"371","USGS","03321500",2014-08-15,2350,"A R"
"372","USGS","03321500",2014-08-16,2520,"A R"
"373","USGS","03321500",2014-08-17,3030,"A R"
"374","USGS","03321500",2014-08-18,6500,"A R"
"375","USGS","03321500",2014-08-19,5750,"A R"
"376","USGS","03321500",2014-08-20,4430,"A R"
"377","USGS","03321500",2014-08-21,4570,"A R"
"378","USGS","03321500",2014-08-22,4480,"A R"
"379","USGS","03321500",2014-08-23,4810,"A R"
"380","USGS","03321500",2014-08-24,5500,"A R"
"381","USGS","03321500",2014-08-25,4700,"A R"
"382","USGS","03321500",2014-08-26,4560,"A R"
"383","USGS","03321500",2014-08-27,5750,"A R"
"384","USGS","03321500",2014-08-28,5320,"A R"
"385","USGS","03321500",2014-08-29,4460,"A R"
"386","USGS","03321500",2014-08-30,3400,"A R"
"387","USGS","03321500",2014-08-31,2870,"A R"
"388","USGS","03321500",2014-09-01,2830,"A R"
"389","USGS","03321500",2014-09-02,3720,"A R"
"390","USGS","03321500",2014-09-03,4880,"A R"
"391","USGS","03321500",2014-09-04,5090,"A R"
"392","USGS","03321500",2014-09-05,5030,"A R"
"393","USGS","03321500",2014-09-06,4960,"A R"
"394","USGS","03321500",2014-09-07,4620,"A R"
"395","USGS","03321500",2014-09-08,4120,"A R"
"396","USGS","03321500",2014-09-09,3210,"A R"
"397","USGS","03321500",2014-09-10,2470,"A R"
"398","USGS","03321500",2014-09-11,2200,"A R"
"399","USGS","03321500",2014-09-12,1840,"A R"
"400","USGS","03321500",2014-09-13,1610,"A R"
"401","USGS","03321500",2014-09-14,1460,"A R"
"402","USGS","03321500",2014-09-15,1380,"A R"
"403","USGS","03321500",2014-09-16,1260,"A R"
"404","USGS","03321500",2014-09-17,1230,"A R"
"405","USGS","03321500",2014-09-18,1160,"A R"
"406","USGS","03321500",2014-09-19,1100,"A R"
"407","USGS","03321500",2014-09-20,1110,"A R"
"408","USGS","03321500",2014-09-21,1210,"A R"
"409","USGS","03321500",2014-09-22,1290,"A R"
"410","USGS","03321500",2014-09-23,1280,"A R"
"411","USGS","03321500",2014-09-24,1220,"A R"
"412","USGS","03321500",2014-09-25,1160,"A R"
"413","USGS","03321500",2014-09-26,1120,"A R"
"414","USGS","03321500",2014-09-27,1120,"A R"
"415","USGS","03321500",2014-09-28,1060,"A R"
"416","USGS","03321500",2014-09-29,1030,"A R"
"417","USGS","03321500",2014-09-30,1000,"A R"
"418","USGS","03321500",2014-10-01,980,"A R"
"419","USGS","03321500",2014-10-02,978,"A R"
"420","USGS","03321500",2014-10-03,925,"A R"
"421","USGS","03321500",2014-10-04,891,"A R"
"422","USGS","03321500",2014-10-05,896,"A R"
"423","USGS","03321500",2014-10-06,903,"A R"
"424","USGS","03321500",2014-10-07,912,"A R"
"425","USGS","03321500",2014-10-08,921,"A R"
"426","USGS","03321500",2014-10-09,948,"A R"
"427","USGS","03321500",2014-10-10,1070,"A R"
"428","USGS","03321500",2014-10-11,1240,"A R"
"429","USGS","03321500",2014-10-12,1430,"A R"
"430","USGS","03321500",2014-10-13,2280,"A R"
"431","USGS","03321500",2014-10-14,6190,"A R"
"432","USGS","03321500",2014-10-15,9380,"A"
"433","USGS","03321500",2014-10-16,11100,"A"
"434","USGS","03321500",2014-10-17,14100,"A"
"435","USGS","03321500",2014-10-18,14100,"A"
"436","USGS","03321500",2014-10-19,13900,"A"
"437","USGS","03321500",2014-10-20,14000,"A"
"438","USGS","03321500",2014-10-21,13800,"A"
"439","USGS","03321500",2014-10-22,12900,"A"
"440","USGS","03321500",2014-10-23,11400,"A"
"441","USGS","03321500",2014-10-24,9660,"A"
"442","USGS","03321500",2014-10-25,8390,"A"
"443","USGS","03321500",2014-10-26,7770,"A"
"444","USGS","03321500",2014-10-27,7660,"A"
"445","USGS","03321500",2014-10-28,7400,"A e"
"446","USGS","03321500",2014-10-29,6870,"A e"
"447","USGS","03321500",2014-10-30,6750,"A"
"448","USGS","03321500",2014-10-31,6370,"A"
"449","USGS","03321500",2014-11-01,6360,"A"
"450","USGS","03321500",2014-11-02,6380,"A"
"451","USGS","03321500",2014-11-03,6170,"A"
"452","USGS","03321500",2014-11-04,6140,"A"
"453","USGS","03321500",2014-11-05,6260,"A"
"454","USGS","03321500",2014-11-06,6370,"A"
"455","USGS","03321500",2014-11-07,6120,"A"
"456","USGS","03321500",2014-11-08,5950,"A"
"457","USGS","03321500",2014-11-09,6930,"A"
"458","USGS","03321500",2014-11-10,7690,"A"
"459","USGS","03321500",2014-11-11,8300,"A"
"460","USGS","03321500",2014-11-12,8390,"A"
"461","USGS","03321500",2014-11-13,7860,"A"
"462","USGS","03321500",2014-11-14,7250,"A"
"463","USGS","03321500",2014-11-15,6720,"A"
"464","USGS","03321500",2014-11-16,6270,"A"
"465","USGS","03321500",2014-11-17,6260,"A"
"466","USGS","03321500",2014-11-18,6450,"A"
"467","USGS","03321500",2014-11-19,6810,"A"
"468","USGS","03321500",2014-11-20,7870,"A"
"469","USGS","03321500",2014-11-21,8850,"A"
"470","USGS","03321500",2014-11-22,9490,"A"
"471","USGS","03321500",2014-11-23,10800,"A"
"472","USGS","03321500",2014-11-24,11400,"A"
"473","USGS","03321500",2014-11-25,10900,"A"
"474","USGS","03321500",2014-11-26,10400,"A"
"475","USGS","03321500",2014-11-27,11300,"A"
"476","USGS","03321500",2014-11-28,13500,"A"
"477","USGS","03321500",2014-11-29,14600,"A"
"478","USGS","03321500",2014-11-30,13700,"A"
"479","USGS","03321500",2014-12-01,11700,"A"
"480","USGS","03321500",2014-12-02,10100,"A"
"481","USGS","03321500",2014-12-03,8460,"A"
"482","USGS","03321500",2014-12-04,6520,"A"
"483","USGS","03321500",2014-12-05,4970,"A"
"484","USGS","03321500",2014-12-06,6390,"A"
"485","USGS","03321500",2014-12-07,6090,"A"
"486","USGS","03321500",2014-12-08,10300,"A"
"487","USGS","03321500",2014-12-09,14000,"A"
"488","USGS","03321500",2014-12-10,15100,"A"
"489","USGS","03321500",2014-12-11,16600,"A"
"490","USGS","03321500",2014-12-12,17300,"A"
"491","USGS","03321500",2014-12-13,15600,"A"
"492","USGS","03321500",2014-12-14,10900,"A"
"493","USGS","03321500",2014-12-15,7790,"A"
"494","USGS","03321500",2014-12-16,6210,"A"
"495","USGS","03321500",2014-12-17,5300,"A"
"496","USGS","03321500",2014-12-18,4900,"A R"
"497","USGS","03321500",2014-12-19,4470,"A R"
"498","USGS","03321500",2014-12-20,3900,"A R"
"499","USGS","03321500",2014-12-21,3500,"A R"
"500","USGS","03321500",2014-12-22,3060,"A R"
"501","USGS","03321500",2014-12-23,2890,"A R"
"502","USGS","03321500",2014-12-24,3010,"A R"
"503","USGS","03321500",2014-12-25,3400,"A R"
"504","USGS","03321500",2014-12-26,3930,"A R"
"505","USGS","03321500",2014-12-27,4720,"A R"
"506","USGS","03321500",2014-12-28,5860,"A"
"507","USGS","03321500",2014-12-29,7210,"A"
"508","USGS","03321500",2014-12-30,7510,"A"
"509","USGS","03321500",2014-12-31,7140,"A"
"510","USGS","03321500",2015-01-01,6180,"A"
"511","USGS","03321500",2015-01-02,5550,"A"
"512","USGS","03321500",2015-01-03,5780,"A"
"513","USGS","03321500",2015-01-04,7210,"A"
"514","USGS","03321500",2015-01-05,6470,"A"
"515","USGS","03321500",2015-01-06,6230,"A"
"516","USGS","03321500",2015-01-07,6320,"A"
"517","USGS","03321500",2015-01-08,5990,"A"
"518","USGS","03321500",2015-01-09,7310,"A"
"519","USGS","03321500",2015-01-10,7690,"A"
"520","USGS","03321500",2015-01-11,6190,"A"
"521","USGS","03321500",2015-01-12,5180,"A"
"522","USGS","03321500",2015-01-13,4900,"A R"
"523","USGS","03321500",2015-01-14,5040,"A R"
"524","USGS","03321500",2015-01-15,5840,"A"
"525","USGS","03321500",2015-01-16,7270,"A"
"526","USGS","03321500",2015-01-17,7390,"A"
"527","USGS","03321500",2015-01-18,6760,"A"
"528","USGS","03321500",2015-01-19,6090,"A"
"529","USGS","03321500",2015-01-20,5390,"A"
"530","USGS","03321500",2015-01-21,4880,"A"
"531","USGS","03321500",2015-01-22,4890,"A R"
"532","USGS","03321500",2015-01-23,4490,"A R"
"533","USGS","03321500",2015-01-24,4270,"A R"
"534","USGS","03321500",2015-01-25,4220,"A R"
"535","USGS","03321500",2015-01-26,4580,"A R"
"536","USGS","03321500",2015-01-27,5040,"A R"
"537","USGS","03321500",2015-01-28,5000,"A"
"538","USGS","03321500",2015-01-29,5820,"A"
"539","USGS","03321500",2015-01-30,6530,"A"
"540","USGS","03321500",2015-01-31,6650,"A"
"541","USGS","03321500",2015-02-01,6480,"A"
"542","USGS","03321500",2015-02-02,7580,"A"
"543","USGS","03321500",2015-02-03,10400,"A"
"544","USGS","03321500",2015-02-04,13800,"A"
"545","USGS","03321500",2015-02-05,16500,"A"
"546","USGS","03321500",2015-02-06,17200,"A"
"547","USGS","03321500",2015-02-07,16500,"A"
"548","USGS","03321500",2015-02-08,12900,"A"
"549","USGS","03321500",2015-02-09,9450,"A"
