"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"63","USGS","03318010",2016-10-16,0.26,"A"
"64","USGS","03318010",2016-10-17,0.21,"A"
"65","USGS","03318010",2016-10-18,0.22,"A"
"66","USGS","03318010",2016-10-19,0.26,"A"
"67","USGS","03318010",2016-10-20,0.3,"A"
"68","USGS","03318010",2016-10-21,0.33,"A"
"69","USGS","03318010",2016-10-22,0.33,"A"
"70","USGS","03318010",2016-10-23,0.33,"A"
"71","USGS","03318010",2016-10-24,0.36,"A"
"72","USGS","03318010",2016-10-25,0.4,"A"
"73","USGS","03318010",2016-10-26,0.38,"A"
"74","USGS","03318010",2016-10-27,0.36,"A"
"75","USGS","03318010",2016-10-28,0.35,"A"
"76","USGS","03318010",2016-10-29,0.33,"A"
"77","USGS","03318010",2016-10-30,0.32,"A"
"78","USGS","03318010",2016-11-01,0.29,"A"
"79","USGS","03318010",2016-11-02,0.28,"A"
"80","USGS","03318010",2016-11-03,0.27,"A"
"81","USGS","03318010",2016-11-04,0.26,"A"
"82","USGS","03318010",2016-11-05,0.25,"A"
"83","USGS","03318010",2016-11-06,0.25,"A"
"84","USGS","03318010",2016-11-07,0.24,"A"
"85","USGS","03318010",2016-11-08,0.24,"A"
"86","USGS","03318010",2016-11-09,0.24,"A"
"87","USGS","03318010",2016-11-10,0.23,"A"
"88","USGS","03318010",2016-11-11,0.26,"A"
"89","USGS","03318010",2016-11-12,0.25,"A"
"90","USGS","03318010",2016-11-13,0.24,"A"
"91","USGS","03318010",2016-11-14,0.23,"A"
"92","USGS","03318010",2016-11-15,0.23,"A"
"93","USGS","03318010",2016-11-16,0.24,"A"
"94","USGS","03318010",2016-11-17,0.26,"A"
"95","USGS","03318010",2016-11-18,0.26,"A"
"96","USGS","03318010",2016-11-19,0.24,"A"
"97","USGS","03318010",2016-11-20,0.23,"A"
"98","USGS","03318010",2016-11-21,0.22,"A"
"99","USGS","03318010",2016-11-22,0.21,"A"
"100","USGS","03318010",2016-11-23,0.2,"A"
"101","USGS","03318010",2016-11-24,0.19,"A"
"102","USGS","03318010",2016-11-25,0.19,"A"
"103","USGS","03318010",2016-11-26,0.18,"A"
"104","USGS","03318010",2016-11-27,0.18,"A"
"105","USGS","03318010",2016-11-28,0.17,"A"
"106","USGS","03318010",2016-11-29,0.17,"A"
"107","USGS","03318010",2016-11-30,0.18,"A"
"108","USGS","03318010",2016-12-01,0.18,"A"
"109","USGS","03318010",2016-12-02,0.21,"A"
"110","USGS","03318010",2016-12-03,0.26,"A"
"111","USGS","03318010",2016-12-04,0.25,"A"
"112","USGS","03318010",2016-12-05,0.24,"A"
"113","USGS","03318010",2016-12-06,0.26,"A"
"114","USGS","03318010",2016-12-07,0.24,"A"
"115","USGS","03318010",2016-12-08,0.18,"A"
"116","USGS","03318010",2016-12-09,0.13,"A"
"117","USGS","03318010",2016-12-10,0.13,"A"
"118","USGS","03318010",2016-12-11,0.17,"A"
