"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"94","USGS","05579610",2013-01-02,0.95,"A",NA,NA
"95","USGS","05579610",2013-01-03,0.91,"A",NA,NA
"96","USGS","05579610",2013-01-04,0.83,"A",NA,NA
"97","USGS","05579610",2013-01-05,0.84,"A",NA,NA
"98","USGS","05579610",2013-01-06,0.88,"A",NA,NA
"99","USGS","05579610",2013-01-07,0.75,"A",NA,NA
"100","USGS","05579610",2013-01-08,0.8,"A",NA,NA
"101","USGS","05579610",2013-01-09,0.82,"A",NA,NA
"102","USGS","05579610",2013-01-10,0.91,"A",NA,NA
"103","USGS","05579610",2013-01-11,9.54,"A",NA,NA
"104","USGS","05579610",2013-01-12,6.32,"A",NA,NA
"105","USGS","05579610",2013-01-13,4.06,"A",NA,NA
"106","USGS","05579610",2013-01-14,2.94,"A",NA,NA
"107","USGS","05579610",2013-01-15,2.55,"A",NA,NA
"108","USGS","05579610",2013-01-16,2.5,"A",NA,NA
"109","USGS","05579610",2013-01-17,1.92,"A",NA,NA
"110","USGS","05579610",2013-01-18,1.76,"A",NA,NA
"111","USGS","05579610",2013-01-19,1.96,"A",NA,NA
"112","USGS","05579610",2013-01-20,1.47,"A",NA,NA
"113","USGS","05579610",2013-01-21,1.28,"A",NA,NA
"114","USGS","05579610",2013-01-22,1.2,"A",NA,NA
"115","USGS","05579610",2013-01-23,1.25,"A",NA,NA
"116","USGS","05579610",2013-01-24,1.1,"A",NA,NA
"117","USGS","05579610",2013-01-25,1.22,"A",NA,NA
"118","USGS","05579610",2013-01-26,1.09,"A",NA,NA
"119","USGS","05579610",2013-01-27,1.1,"A",NA,NA
"120","USGS","05579610",2013-01-28,1.41,"A",NA,NA
"121","USGS","05579610",2013-01-29,5.59,"A",NA,NA
"122","USGS","05579610",2013-01-30,45.9,"A",NA,NA
"123","USGS","05579610",2013-01-31,25.6,"A",NA,NA
"124","USGS","05579610",2013-02-01,14.2,"A",NA,NA
"125","USGS","05579610",2013-02-02,9.84,"A",NA,NA
"126","USGS","05579610",2013-02-03,5.99,"A",NA,NA
"127","USGS","05579610",2013-02-04,4.83,"A",NA,NA
"128","USGS","05579610",2013-02-05,4,"A",NA,NA
"129","USGS","05579610",2013-02-06,3.29,"A",NA,NA
"130","USGS","05579610",2013-02-07,3.33,"A",NA,NA
"131","USGS","05579610",2013-02-08,3.35,"A",NA,NA
"132","USGS","05579610",2013-02-09,2.99,"A",NA,NA
"133","USGS","05579610",2013-02-10,9.41,"A",NA,NA
"134","USGS","05579610",2013-02-11,19.2,"A",NA,NA
"135","USGS","05579610",2013-02-12,13.1,"A",NA,NA
"136","USGS","05579610",2013-02-13,9.9,"A",NA,NA
"137","USGS","05579610",2013-02-14,6.8,"A",NA,NA
"138","USGS","05579610",2013-02-15,4.7,"A",NA,NA
"139","USGS","05579610",2013-02-16,4.07,"A",NA,NA
"140","USGS","05579610",2013-02-17,3.61,"A",NA,NA
"141","USGS","05579610",2013-02-18,4.04,"A",NA,NA
"142","USGS","05579610",2013-02-19,3.25,"A",NA,NA
"143","USGS","05579610",2013-02-20,2.61,"A",NA,NA
"144","USGS","05579610",2013-02-21,2.54,"A",NA,NA
"145","USGS","05579610",2013-02-22,2.85,"A",NA,NA
"146","USGS","05579610",2013-02-23,2.31,"A",NA,NA
"147","USGS","05579610",2013-02-24,2.13,"A",NA,NA
"148","USGS","05579610",2013-02-25,2.26,"A",NA,NA
"149","USGS","05579610",2013-02-26,8.33,"A",NA,NA
"150","USGS","05579610",2013-02-27,9.18,"A",NA,NA
"151","USGS","05579610",2013-02-28,5.36,"A",NA,NA
"152","USGS","05579610",2013-03-01,6.22,"A",NA,NA
"153","USGS","05579610",2013-03-02,5.18,"A",NA,NA
"154","USGS","05579610",2013-03-03,4.67,"A",NA,NA
"155","USGS","05579610",2013-03-04,4.44,"A",NA,NA
"156","USGS","05579610",2013-03-05,4.29,"A",NA,NA
"157","USGS","05579610",2013-03-06,3.74,"A",NA,NA
"158","USGS","05579610",2013-03-07,3.68,"A",NA,NA
"159","USGS","05579610",2013-03-08,7.91,"A",NA,NA
"160","USGS","05579610",2013-03-09,19.8,"A",NA,NA
"161","USGS","05579610",2013-03-10,74.8,"A",NA,NA
"162","USGS","05579610",2013-03-11,55.3,"A",NA,NA
"163","USGS","05579610",2013-03-12,33.8,"A",NA,NA
"164","USGS","05579610",2013-03-13,24.9,"A",NA,NA
"165","USGS","05579610",2013-03-14,19.6,"A",NA,NA
"166","USGS","05579610",2013-03-15,17.3,"A",NA,NA
"167","USGS","05579610",2013-03-16,15.1,"A",17.2,"A"
"168","USGS","05579610",2013-03-17,13.1,"A",16.9,"A"
"169","USGS","05579610",2013-03-18,12.6,"A",16.9,"A"
"170","USGS","05579610",2013-03-19,10.2,"A",16.5,"A"
"171","USGS","05579610",2013-03-20,9.52,"A",16.2,"A"
"172","USGS","05579610",2013-03-21,10.4,"A",16.2,"A"
"173","USGS","05579610",2013-03-22,9.12,"A",15.8,"A"
"174","USGS","05579610",2013-03-23,7.62,"A",15.5,"A"
"175","USGS","05579610",2013-03-24,7.1,"A",15.3,"A"
"176","USGS","05579610",2013-03-25,6.86,"A",14.6,"A"
"177","USGS","05579610",2013-03-26,5.7,"A",13.9,"A"
"178","USGS","05579610",2013-03-27,7.72,"A",13.7,"A"
"179","USGS","05579610",2013-03-28,15.4,"A",15.9,"A"
"180","USGS","05579610",2013-03-29,19.2,"A",17.9,"A"
"181","USGS","05579610",2013-03-30,17.3,"A",17.1,"A"
"182","USGS","05579610",2013-03-31,15.4,"A",15.8,"A"
"183","USGS","05579610",2013-04-01,11.3,"A",16.2,"A"
"184","USGS","05579610",2013-04-02,8.66,"A",16.2,"A"
"185","USGS","05579610",2013-04-03,6.88,"A",16,"A"
"186","USGS","05579610",2013-04-04,6.97,"A",15.9,"A"
"187","USGS","05579610",2013-04-05,5.8,"A",15.8,"A"
"188","USGS","05579610",2013-04-06,6.47,"A",NA,NA
"189","USGS","05579610",2013-04-07,5.05,"A",NA,NA
"190","USGS","05579610",2013-04-08,5.11,"A",15.1,"A"
"191","USGS","05579610",2013-04-09,4.36,"A",14.8,"A"
"192","USGS","05579610",2013-04-10,5.4,"A",14.6,"A"
"193","USGS","05579610",2013-04-11,35.9,"A",20.7,"A"
"194","USGS","05579610",2013-04-12,25.3,"A",20.6,"A"
"195","USGS","05579610",2013-04-13,18.6,"A",19.4,"A"
"196","USGS","05579610",2013-04-14,15.5,"A",18.8,"A"
"197","USGS","05579610",2013-04-15,13.3,"A",18.3,"A"
"198","USGS","05579610",2013-04-16,82,"A",17.2,"A"
"199","USGS","05579610",2013-04-17,47.4,"A",20.3,"A"
"200","USGS","05579610",2013-04-18,147,"A",15.2,"A"
"201","USGS","05579610",2013-04-19,63.8,"A",16.7,"A"
"202","USGS","05579610",2013-04-20,36.2,"A",19.5,"A"
"203","USGS","05579610",2013-04-21,27.9,"A",NA,NA
"204","USGS","05579610",2013-04-22,22.5,"A",NA,NA
"205","USGS","05579610",2013-04-23,20.3,"A",19.6,"A"
"206","USGS","05579610",2013-04-24,24.5,"A",19.9,"A"
"207","USGS","05579610",2013-04-25,19.7,"A",20.1,"A"
"208","USGS","05579610",2013-04-26,16.2,"A",19.5,"A"
"209","USGS","05579610",2013-04-27,14.7,"A",19.1,"A"
"210","USGS","05579610",2013-04-28,15.8,"A",18.7,"A"
"211","USGS","05579610",2013-04-29,14.8,"A",18.9,"A"
"212","USGS","05579610",2013-04-30,13.3,"A",18.7,"A"
"213","USGS","05579610",2013-05-01,11.8,"A",18.4,"A"
"214","USGS","05579610",2013-05-02,11.6,"A",18.2,"A"
"215","USGS","05579610",2013-05-03,16.6,"A",19.1,"A"
"216","USGS","05579610",2013-05-04,22,"A",20.2,"A"
"217","USGS","05579610",2013-05-05,18.2,"A",20.1,"A"
"218","USGS","05579610",2013-05-06,15.1,"A",19.5,"A"
"219","USGS","05579610",2013-05-07,13.3,"A",19,"A"
"220","USGS","05579610",2013-05-08,12.2,"A",18.8,"A"
"221","USGS","05579610",2013-05-09,12.3,"A",18.3,"A"
"222","USGS","05579610",2013-05-10,12.3,"A",18.1,"A"
"223","USGS","05579610",2013-05-11,10.5,"A",18,"A"
"224","USGS","05579610",2013-05-12,8.63,"A",17.8,"A"
"225","USGS","05579610",2013-05-13,7.84,"A",17.8,"A"
"226","USGS","05579610",2013-05-14,8.42,"A",17.8,"A"
"227","USGS","05579610",2013-05-15,6.81,"A",17.5,"A"
"228","USGS","05579610",2013-05-16,6.24,"A",17.2,"A"
"229","USGS","05579610",2013-05-17,6,"A",17.2,"A"
"230","USGS","05579610",2013-05-18,5.79,"A",17,"A"
"231","USGS","05579610",2013-05-19,6,"A",17,"A"
"232","USGS","05579610",2013-05-20,5.87,"A",16.8,"A"
"233","USGS","05579610",2013-05-21,8.52,"A",16.4,"A"
"234","USGS","05579610",2013-05-22,7.43,"A",16.6,"A"
"235","USGS","05579610",2013-05-23,5.16,"A",16.5,"A"
"236","USGS","05579610",2013-05-24,3.96,"A",16,"A"
"237","USGS","05579610",2013-05-25,4.68,"A",16.2,"A"
"238","USGS","05579610",2013-05-26,5.63,"A",16.1,"A"
"239","USGS","05579610",2013-05-27,30.9,"A",20.5,"A"
"240","USGS","05579610",2013-05-28,36.8,"A",23.3,"A"
"241","USGS","05579610",2013-05-29,40.2,"A",23.4,"A"
"242","USGS","05579610",2013-05-30,22,"A",22,"A"
"243","USGS","05579610",2013-05-31,34.5,"A",21.1,"A"
"244","USGS","05579610",2013-06-01,53.4,"A",21.8,"A"
"245","USGS","05579610",2013-06-02,38.5,"A",22.2,"A"
"246","USGS","05579610",2013-06-03,20.9,"A",21.7,"A"
"247","USGS","05579610",2013-06-04,14.9,"A",21.2,"A"
"248","USGS","05579610",2013-06-05,12,"A",20.8,"A"
"249","USGS","05579610",2013-06-06,10.7,"A",20.6,"A"
"250","USGS","05579610",2013-06-07,9.39,"A",20.3,"A"
"251","USGS","05579610",2013-06-08,8.53,"A",20,"A"
"252","USGS","05579610",2013-06-09,8.03,"A",19.7,"A"
"253","USGS","05579610",2013-06-10,7.57,"A",19.6,"A"
"254","USGS","05579610",2013-06-11,6.73,"A",19.2,"A"
"255","USGS","05579610",2013-06-12,6.72,"A",19.1,"A"
"256","USGS","05579610",2013-06-13,5.95,"A",18.9,"A"
"257","USGS","05579610",2013-06-14,5.47,"A",18.4,"A"
"258","USGS","05579610",2013-06-15,5.82,"A",18.4,"A"
"259","USGS","05579610",2013-06-16,5.8,"A",18.2,"A"
"260","USGS","05579610",2013-06-17,5.2,"A",17.8,"A"
"261","USGS","05579610",2013-06-18,4.86,"A",17.4,"A"
"262","USGS","05579610",2013-06-19,4.43,"A",16.9,"A"
"263","USGS","05579610",2013-06-20,4.36,"A",16.8,"A"
"264","USGS","05579610",2013-06-21,6.27,"A",16.2,"A"
"265","USGS","05579610",2013-06-22,7.9,"A",17.6,"A"
"266","USGS","05579610",2013-06-23,5.71,"A",17.2,"A"
"267","USGS","05579610",2013-06-24,7.08,"A",16.5,"A"
"268","USGS","05579610",2013-06-25,21.8,"A",21.7,"A"
"269","USGS","05579610",2013-06-26,13.2,"A",19,"A"
"270","USGS","05579610",2013-06-27,9.6,"A",18.1,"A"
"271","USGS","05579610",2013-06-28,7.36,"A",17.6,"A"
"272","USGS","05579610",2013-06-29,6.43,"A",17,"A"
"273","USGS","05579610",2013-06-30,5.27,"A",16.4,"A"
"274","USGS","05579610",2013-07-01,4.47,"A",15.9,"A"
"275","USGS","05579610",2013-07-02,4.14,"A",15.5,"A"
"276","USGS","05579610",2013-07-03,3.9,"A",15.3,"A"
"277","USGS","05579610",2013-07-04,3.7,"A",14.9,"A"
"278","USGS","05579610",2013-07-05,3.46,"A",14.3,"A"
"279","USGS","05579610",2013-07-06,3.35,"A",13.8,"A"
"280","USGS","05579610",2013-07-07,3.11,"A",13.4,"A"
"281","USGS","05579610",2013-07-08,3.04,"A",13.1,"A"
"282","USGS","05579610",2013-07-09,2.7,"A",12.6,"A"
"283","USGS","05579610",2013-07-10,4.56,"A",12.6,"A"
"284","USGS","05579610",2013-07-11,5.73,"A",15.5,"A"
"285","USGS","05579610",2013-07-12,3.11,"A",13.8,"A"
"286","USGS","05579610",2013-07-13,2.46,"A",13,"A"
"287","USGS","05579610",2013-07-14,2.14,"A",12.2,"A"
"288","USGS","05579610",2013-07-15,2.06,"A",11.6,"A"
"289","USGS","05579610",2013-07-16,1.84,"A",10.6,"A"
"290","USGS","05579610",2013-07-17,2.7,"A",9.01,"A"
"291","USGS","05579610",2013-07-18,2,"A",8.64,"A"
"292","USGS","05579610",2013-07-19,1.57,"A",8.24,"A"
"293","USGS","05579610",2013-07-20,1.37,"A",7.37,"A"
"294","USGS","05579610",2013-07-21,1.23,"A",6.65,"A"
"295","USGS","05579610",2013-07-22,1.21,"A",6.34,"A"
"296","USGS","05579610",2013-07-23,1.11,"A",5.96,"A"
"297","USGS","05579610",2013-07-24,1.01,"A",5.24,"A"
"298","USGS","05579610",2013-07-25,0.93,"A",4.56,"A"
"299","USGS","05579610",2013-07-26,0.94,"A",4.43,"A"
"300","USGS","05579610",2013-07-27,0.91,"A",4.16,"A"
"301","USGS","05579610",2013-07-28,0.83,"A",3.87,"A"
"302","USGS","05579610",2013-07-29,0.78,"A",3.47,"A"
"303","USGS","05579610",2013-07-30,0.81,"A",3.21,"A"
"304","USGS","05579610",2013-07-31,0.83,"A",3.12,"A"
"305","USGS","05579610",2013-08-01,0.74,"A",2.72,"A"
"306","USGS","05579610",2013-08-02,0.71,"A",2.3,"A"
"307","USGS","05579610",2013-08-03,0.74,"A",1.51,"A"
"308","USGS","05579610",2013-08-04,0.66,"A",1.63,"A"
"309","USGS","05579610",2013-08-05,0.63,"A",1.34,"A"
"310","USGS","05579610",2013-08-06,0.62,"A",1.19,"A"
"311","USGS","05579610",2013-08-07,0.6,"A",1.08,"A"
"312","USGS","05579610",2013-08-08,0.59,"A",1.02,"A"
"313","USGS","05579610",2013-08-09,0.56,"A",0.85,"A"
"314","USGS","05579610",2013-08-10,0.54,"A",0.67,"A"
"315","USGS","05579610",2013-08-11,0.51,"A",0.51,"A"
"316","USGS","05579610",2013-08-12,0.49,"A",0.5,"A"
"317","USGS","05579610",2013-08-13,0.48,"A",0.45,"A"
"318","USGS","05579610",2013-08-14,0.46,"A",0.43,"A"
"319","USGS","05579610",2013-08-15,0.46,"A",0.44,"A"
"320","USGS","05579610",2013-08-16,0.44,"A",0.43,"A"
"321","USGS","05579610",2013-08-17,0.4,"A",0.38,"A"
"322","USGS","05579610",2013-08-18,0.39,"A",0.33,"A"
"323","USGS","05579610",2013-08-19,0.38,"A",0.38,"A"
"324","USGS","05579610",2013-08-20,0.35,"A",0.4,"A"
"325","USGS","05579610",2013-08-21,0.34,"A",0.43,"A"
"326","USGS","05579610",2013-08-22,0.34,"A",0.44,"A"
"327","USGS","05579610",2013-08-23,0.33,"A",0.42,"A"
"328","USGS","05579610",2013-08-24,0.33,"A",0.39,"A"
"329","USGS","05579610",2013-08-25,0.31,"A",0.38,"A"
"330","USGS","05579610",2013-08-26,0.29,"A",0.37,"A"
"331","USGS","05579610",2013-08-27,0.27,"A",0.36,"A"
"332","USGS","05579610",2013-08-28,0.27,"A",0.35,"A"
"333","USGS","05579610",2013-08-29,0.26,"A",0.32,"A"
"334","USGS","05579610",2013-08-30,0.26,"A",0.28,"A"
"335","USGS","05579610",2013-08-31,0.25,"A",0.73,"A"
"336","USGS","05579610",2013-09-01,0.25,"A",0.76,"A"
"337","USGS","05579610",2013-09-02,0.24,"A",0.73,"A"
"338","USGS","05579610",2013-09-03,0.23,"A",0.71,"A"
"339","USGS","05579610",2013-09-04,0.22,"A",0.7,"A"
"340","USGS","05579610",2013-09-05,0.19,"A",0.6,"A"
"341","USGS","05579610",2013-09-06,0.18,"A",0.19,"A"
"342","USGS","05579610",2013-09-07,0.18,"A",0.09,"A"
"343","USGS","05579610",2013-09-08,0.21,"A",0.2,"A"
"344","USGS","05579610",2013-09-09,0.18,"A",0.27,"A"
"345","USGS","05579610",2013-09-10,0.17,"A",0.5,"A"
"346","USGS","05579610",2013-09-11,0.17,"A",0.51,"A"
"347","USGS","05579610",2013-09-12,0.18,"A",0.28,"A"
"348","USGS","05579610",2013-09-13,0.17,"A",0.05,"A"
"349","USGS","05579610",2013-09-14,0.17,"A",0.03,"A"
"350","USGS","05579610",2013-09-15,0.17,"A",0.08,"A"
"351","USGS","05579610",2013-09-16,0.16,"A",0.24,"A"
"352","USGS","05579610",2013-09-17,0.16,"A",0.13,"A"
"353","USGS","05579610",2013-09-18,0.16,"A",0.33,"A"
"354","USGS","05579610",2013-09-19,0.16,"A",0.66,"A"
"355","USGS","05579610",2013-09-20,0.2,"A",0.68,"A"
"356","USGS","05579610",2013-09-21,0.17,"A",0.68,"A"
"357","USGS","05579610",2013-09-22,0.17,"A",0.66,"A"
"358","USGS","05579610",2013-09-23,0.17,"A",0.64,"A"
"359","USGS","05579610",2013-09-24,0.16,"A",0.66,"A"
"360","USGS","05579610",2013-09-25,0.16,"A",0.63,"A"
"361","USGS","05579610",2013-09-26,0.15,"A",0.64,"A"
"362","USGS","05579610",2013-09-27,0.15,"A",0.62,"A"
"363","USGS","05579610",2013-09-28,0.15,"A",0.6,"A"
"364","USGS","05579610",2013-09-29,0.17,"A",0.49,"A"
"365","USGS","05579610",2013-09-30,0.15,"A",0.02,"A"
"366","USGS","05579610",2013-10-01,0.15,"A",0.02,"A"
"367","USGS","05579610",2013-10-02,0.15,"A",0.08,"A"
"368","USGS","05579610",2013-10-03,0.18,"A",NA,NA
"369","USGS","05579610",2013-10-04,0.23,"A",0.81,"A"
"370","USGS","05579610",2013-10-05,0.17,"A",0.84,"A"
"371","USGS","05579610",2013-10-06,0.16,"A e",0.83,"A"
"372","USGS","05579610",2013-10-07,0.14,"A",0.73,"A"
"373","USGS","05579610",2013-10-08,0.14,"A",0.69,"A"
"374","USGS","05579610",2013-10-09,0.7,"A",0.67,"A"
"375","USGS","05579610",2013-10-10,0.34,"A",0.52,"A"
"376","USGS","05579610",2013-10-11,0.23,"A",0.46,"A"
"377","USGS","05579610",2013-10-12,0.17,"A",0.43,"A"
"378","USGS","05579610",2013-10-13,0.16,"A",0.18,"A"
"379","USGS","05579610",2013-10-14,0.15,"A",0.14,"A"
"380","USGS","05579610",2013-10-15,0.17,"A",0.26,"A"
"381","USGS","05579610",2013-10-16,0.17,"A",0.32,"A"
"382","USGS","05579610",2013-10-17,0.17,"A",NA,NA
"383","USGS","05579610",2013-10-18,0.17,"A",NA,NA
"384","USGS","05579610",2013-10-19,0.18,"A",NA,NA
"385","USGS","05579610",2013-10-20,0.17,"A",NA,NA
"386","USGS","05579610",2013-10-21,0.15,"A",NA,NA
"387","USGS","05579610",2013-10-22,0.18,"A",NA,NA
"388","USGS","05579610",2013-10-23,0.21,"A",NA,NA
"389","USGS","05579610",2013-10-24,0.16,"A",NA,NA
"390","USGS","05579610",2013-10-25,0.15,"A",NA,NA
"391","USGS","05579610",2013-10-26,0.14,"A",NA,NA
"392","USGS","05579610",2013-10-27,0.13,"A",NA,NA
"393","USGS","05579610",2013-10-28,0.12,"A",NA,NA
"394","USGS","05579610",2013-10-29,0.12,"A",NA,NA
"395","USGS","05579610",2013-10-30,0.26,"A",NA,NA
"396","USGS","05579610",2013-10-31,0.54,"A",NA,NA
"397","USGS","05579610",2013-11-01,0.35,"A",NA,NA
"398","USGS","05579610",2013-11-02,0.24,"A",NA,NA
"399","USGS","05579610",2013-11-03,0.19,"A",NA,NA
"400","USGS","05579610",2013-11-04,0.17,"A",NA,NA
"401","USGS","05579610",2013-11-05,0.17,"A",NA,NA
"402","USGS","05579610",2013-11-06,0.28,"A",NA,NA
"403","USGS","05579610",2013-11-07,0.23,"A",NA,NA
"404","USGS","05579610",2013-11-08,0.19,"A",NA,NA
"405","USGS","05579610",2013-11-09,0.18,"A",NA,NA
"406","USGS","05579610",2013-11-10,0.16,"A",NA,NA
"407","USGS","05579610",2013-11-11,0.15,"A",NA,NA
"408","USGS","05579610",2013-11-12,0.14,"A",NA,NA
"409","USGS","05579610",2013-11-13,0.14,"A",NA,NA
"410","USGS","05579610",2013-11-14,0.15,"A",NA,NA
"411","USGS","05579610",2013-11-15,0.15,"A",NA,NA
"412","USGS","05579610",2013-11-16,0.16,"A",NA,NA
"413","USGS","05579610",2013-11-17,0.2,"A",NA,NA
"414","USGS","05579610",2013-11-18,0.16,"A",NA,NA
"415","USGS","05579610",2013-11-19,0.13,"A",NA,NA
"416","USGS","05579610",2013-11-20,0.12,"A",NA,NA
"417","USGS","05579610",2013-11-21,0.14,"A",NA,NA
"418","USGS","05579610",2013-11-22,0.13,"A",NA,NA
"419","USGS","05579610",2013-11-23,0.12,"A",NA,NA
"420","USGS","05579610",2013-11-24,0.11,"A",NA,NA
"421","USGS","05579610",2013-11-25,0.12,"A",NA,NA
"422","USGS","05579610",2013-11-26,0.12,"A",NA,NA
"423","USGS","05579610",2013-11-27,0.11,"A",NA,NA
"424","USGS","05579610",2013-11-28,0.11,"A",NA,NA
"425","USGS","05579610",2013-11-29,0.1,"A",NA,NA
"426","USGS","05579610",2013-11-30,0.11,"A",NA,NA
"427","USGS","05579610",2013-12-01,0.11,"A",NA,NA
"428","USGS","05579610",2013-12-02,0.12,"A",NA,NA
"429","USGS","05579610",2013-12-03,0.14,"A",NA,NA
"430","USGS","05579610",2013-12-04,0.16,"A",NA,NA
"431","USGS","05579610",2013-12-05,0.14,"A",NA,NA
