"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"34","USGS","03216070",2015-10-06,41500,"A",0.84,"A"
"35","USGS","03216070",2015-10-07,35300,"A",0.79,"A"
"36","USGS","03216070",2015-10-08,28400,"A",0.72,"A"
"37","USGS","03216070",2015-10-09,24200,"A",0.69,"A"
"38","USGS","03216070",2015-10-10,22200,"A",0.71,"A"
"39","USGS","03216070",2015-10-11,25200,"A",0.72,"A"
"40","USGS","03216070",2015-10-12,19700,"A",0.73,"A"
"41","USGS","03216070",2015-10-13,23800,"A",0.7,"A"
"42","USGS","03216070",2015-10-14,25700,"A",0.65,"A"
"43","USGS","03216070",2015-10-15,20800,"A",0.65,"A"
"44","USGS","03216070",2015-10-16,14200,"A",0.66,"A"
"45","USGS","03216070",2015-10-17,20600,"A",0.68,"A"
"46","USGS","03216070",2015-10-18,17600,"A",0.67,"A"
"47","USGS","03216070",2015-10-19,18600,"A",0.67,"A"
"48","USGS","03216070",2015-10-20,18600,"A",0.71,"A"
"49","USGS","03216070",2015-10-21,18700,"A",0.76,"A"
"50","USGS","03216070",2015-10-22,20400,"A",0.75,"A"
"51","USGS","03216070",2015-10-23,18900,"A",0.75,"A"
"52","USGS","03216070",2015-10-24,17900,"A",0.74,"A"
"53","USGS","03216070",2015-10-25,16200,"A",0.74,"A"
"54","USGS","03216070",2015-10-26,20900,"A",0.73,"A"
"55","USGS","03216070",2015-10-27,30000,"A",NA,NA
"56","USGS","03216070",2015-10-28,24900,"A",0.82,"A"
"57","USGS","03216070",2015-10-29,45400,"A",0.88,"A"
"58","USGS","03216070",2015-10-30,76700,"A",0.93,"A"
"59","USGS","03216070",2015-10-31,84200,"A",1.02,"A"
"60","USGS","03216070",2015-11-01,62700,"A",0.96,"A"
"61","USGS","03216070",2015-11-02,52900,"A",0.87,"A"
"62","USGS","03216070",2015-11-03,47000,"A",0.86,"A"
"63","USGS","03216070",2015-11-04,48100,"A",0.89,"A"
"64","USGS","03216070",2015-11-05,36900,"A",0.95,"A"
"65","USGS","03216070",2015-11-06,43100,"A",1.02,"A"
"66","USGS","03216070",2015-11-07,35100,"A",1.03,"A"
"67","USGS","03216070",2015-11-08,37900,"A",1.01,"A"
"68","USGS","03216070",2015-11-09,36000,"A",1.03,"A"
"69","USGS","03216070",2015-11-10,33000,"A",0.98,"A"
"70","USGS","03216070",2015-11-11,47300,"A",0.93,"A"
"71","USGS","03216070",2015-11-12,57600,"A",0.88,"A"
"72","USGS","03216070",2015-11-13,72800,"A",0.83,"A"
"73","USGS","03216070",2015-11-14,59100,"A",0.73,"A"
"74","USGS","03216070",2015-11-15,48800,"A",0.74,"A"
"75","USGS","03216070",2015-11-16,47900,"A",NA,NA
"76","USGS","03216070",2015-11-17,49100,"A",0.72,"A"
"77","USGS","03216070",2015-11-18,41500,"A",0.72,"A"
"78","USGS","03216070",2015-11-19,30700,"A",0.75,"A"
"79","USGS","03216070",2015-11-20,54600,"A",0.75,"A"
"80","USGS","03216070",2015-11-21,74900,"A",0.76,"A"
"81","USGS","03216070",2015-11-22,70800,"A",0.69,"A"
"82","USGS","03216070",2015-11-23,50200,"A",0.63,"A"
"83","USGS","03216070",2015-11-24,40400,"A",0.64,"A"
"84","USGS","03216070",2015-11-25,39200,"A",0.65,"A"
"85","USGS","03216070",2015-11-26,26900,"A",0.68,"A"
"86","USGS","03216070",2015-11-27,27400,"A",0.69,"A"
"87","USGS","03216070",2015-11-28,35400,"A",0.71,"A"
"88","USGS","03216070",2015-11-29,32200,"A",0.72,"A"
"89","USGS","03216070",2015-11-30,34000,"A",0.69,"A"
"90","USGS","03216070",2015-12-01,57900,"A",0.7,"A"
"91","USGS","03216070",2015-12-02,98200,"A",0.77,"A"
"92","USGS","03216070",2015-12-03,163000,"A",0.74,"A"
"93","USGS","03216070",2015-12-04,178000,"A",0.76,"A"
"94","USGS","03216070",2015-12-05,135000,"A",0.75,"A"
"95","USGS","03216070",2015-12-06,1e+05,"A",0.69,"A"
"96","USGS","03216070",2015-12-07,64100,"A",0.7,"A"
"97","USGS","03216070",2015-12-08,64400,"A",0.69,"A"
"98","USGS","03216070",2015-12-09,47100,"A",0.7,"A"
"99","USGS","03216070",2015-12-10,42600,"A",0.73,"A"
"100","USGS","03216070",2015-12-11,40000,"A",0.73,"A"
"101","USGS","03216070",2015-12-12,44200,"A",0.74,"A"
"102","USGS","03216070",2015-12-13,39200,"A",0.74,"A"
"103","USGS","03216070",2015-12-14,36900,"A",0.76,"A"
"104","USGS","03216070",2015-12-15,33400,"A",0.8,"A"
"105","USGS","03216070",2015-12-16,38300,"A",0.83,"A"
"106","USGS","03216070",2015-12-17,41500,"A",0.84,"A"
"107","USGS","03216070",2015-12-18,56700,"A",0.86,"A"
"108","USGS","03216070",2015-12-19,66400,"A",0.83,"A"
"109","USGS","03216070",2015-12-20,69500,"A",0.82,"A"
"110","USGS","03216070",2015-12-21,66600,"A",0.82,"A"
"111","USGS","03216070",2015-12-22,52600,"A",0.79,"A"
"112","USGS","03216070",2015-12-23,77400,"A",0.79,"A"
"113","USGS","03216070",2015-12-24,110000,"A",0.81,"A"
"114","USGS","03216070",2015-12-25,174000,"A",0.8,"A"
"115","USGS","03216070",2015-12-26,220000,"A",0.77,"A"
"116","USGS","03216070",2015-12-27,230000,"A",0.74,"A"
"117","USGS","03216070",2015-12-28,248000,"A",0.76,"A"
"118","USGS","03216070",2015-12-29,259000,"A",0.83,"A"
"119","USGS","03216070",2015-12-30,255000,"A",0.83,"A"
"120","USGS","03216070",2015-12-31,223000,"A",0.83,"A"
"121","USGS","03216070",2016-01-01,191000,"A",0.94,"A"
"122","USGS","03216070",2016-01-02,161000,"A",0.99,"A"
"123","USGS","03216070",2016-01-03,130000,"A",0.99,"A"
"124","USGS","03216070",2016-01-04,108000,"A",1,"A"
"125","USGS","03216070",2016-01-05,89800,"A",1,"A"
"126","USGS","03216070",2016-01-06,75400,"A",NA,NA
"127","USGS","03216070",2016-01-07,64000,"A",NA,NA
"128","USGS","03216070",2016-01-08,58700,"A",0.97,"A"
"129","USGS","03216070",2016-01-09,50800,"A",0.96,"A"
"130","USGS","03216070",2016-01-10,59000,"A",0.94,"A"
"131","USGS","03216070",2016-01-11,86900,"A",0.94,"A"
"132","USGS","03216070",2016-01-12,95800,"A",0.94,"A"
"133","USGS","03216070",2016-01-13,101000,"A",0.95,"A"
"134","USGS","03216070",2016-01-14,82200,"A",0.94,"A"
"135","USGS","03216070",2016-01-15,75600,"A",0.87,"A"
"136","USGS","03216070",2016-01-16,76400,"A",0.84,"A"
"137","USGS","03216070",2016-01-17,73400,"A",0.87,"A"
"138","USGS","03216070",2016-01-18,83400,"A",0.93,"A"
"139","USGS","03216070",2016-01-19,78700,"A",0.97,"A"
"140","USGS","03216070",2016-01-20,68700,"A",0.99,"A"
"141","USGS","03216070",2016-01-21,46700,"A",1,"A"
"142","USGS","03216070",2016-01-22,49100,"A",1.01,"A"
"143","USGS","03216070",2016-01-23,53100,"A",0.99,"A"
"144","USGS","03216070",2016-01-24,53900,"A",0.98,"A"
"145","USGS","03216070",2016-01-25,45900,"A",0.99,"A"
"146","USGS","03216070",2016-01-26,41000,"A",0.96,"A"
"147","USGS","03216070",2016-01-27,73300,"A",0.94,"A"
"148","USGS","03216070",2016-01-28,84600,"A",0.99,"A"
"149","USGS","03216070",2016-01-29,98900,"A",1,"A"
"150","USGS","03216070",2016-01-30,91800,"A",0.96,"A"
"151","USGS","03216070",2016-01-31,96100,"A",0.97,"A"
"152","USGS","03216070",2016-02-01,117000,"A",0.93,"A"
"153","USGS","03216070",2016-02-02,174000,"A",NA,NA
"154","USGS","03216070",2016-02-03,206000,"A",0.87,"A"
"155","USGS","03216070",2016-02-04,240000,"A",0.86,"A"
"156","USGS","03216070",2016-02-05,257000,"A",0.84,"A"
"157","USGS","03216070",2016-02-06,239000,"A",0.86,"A"
"158","USGS","03216070",2016-02-07,187000,"A",0.87,"A"
"159","USGS","03216070",2016-02-08,151000,"A",0.89,"A"
"160","USGS","03216070",2016-02-09,124000,"A",0.91,"A"
"161","USGS","03216070",2016-02-10,109000,"A",0.93,"A"
"162","USGS","03216070",2016-02-11,88700,"A",0.93,"A"
"163","USGS","03216070",2016-02-12,76800,"A",0.94,"A"
"164","USGS","03216070",2016-02-13,60400,"A",0.94,"A"
"165","USGS","03216070",2016-02-14,53000,"A",0.94,"A"
"166","USGS","03216070",2016-02-15,52600,"A",0.95,"A"
"167","USGS","03216070",2016-02-16,115000,"A",0.94,"A"
"168","USGS","03216070",2016-02-17,213000,"A",0.93,"A"
"169","USGS","03216070",2016-02-18,229000,"A",0.89,"A"
"170","USGS","03216070",2016-02-19,183000,"A",0.8,"A"
"171","USGS","03216070",2016-02-20,143000,"A",0.78,"A"
"172","USGS","03216070",2016-02-21,160000,"A",0.8,"A"
"173","USGS","03216070",2016-02-22,232000,"A",0.83,"A"
"174","USGS","03216070",2016-02-23,261000,"A",0.84,"A"
"175","USGS","03216070",2016-02-24,248000,"A",0.85,"A"
"176","USGS","03216070",2016-02-25,247000,"A",0.81,"A"
"177","USGS","03216070",2016-02-26,275000,"A",0.87,"A"
"178","USGS","03216070",2016-02-27,287000,"A",0.94,"A"
"179","USGS","03216070",2016-02-28,262000,"A",0.94,"A"
"180","USGS","03216070",2016-02-29,208000,"A",0.98,"A"
"181","USGS","03216070",2016-03-01,172000,"A",1.03,"A"
"182","USGS","03216070",2016-03-02,151000,"A",1.04,"A"
"183","USGS","03216070",2016-03-03,162000,"A",0.98,"A"
"184","USGS","03216070",2016-03-04,166000,"A",0.96,"A"
"185","USGS","03216070",2016-03-05,155000,"A",0.93,"A"
"186","USGS","03216070",2016-03-06,145000,"A",0.88,"A"
"187","USGS","03216070",2016-03-07,127000,"A",0.87,"A"
"188","USGS","03216070",2016-03-08,114000,"A",0.88,"A"
"189","USGS","03216070",2016-03-09,102000,"A",0.87,"A"
"190","USGS","03216070",2016-03-10,94800,"A",NA,NA
"191","USGS","03216070",2016-03-11,85800,"A",NA,NA
"192","USGS","03216070",2016-03-12,118000,"A",0.84,"A"
"193","USGS","03216070",2016-03-13,121000,"A",0.85,"A"
"194","USGS","03216070",2016-03-14,140000,"A",0.85,"A"
"195","USGS","03216070",2016-03-15,171000,"A",0.82,"A"
"196","USGS","03216070",2016-03-16,223000,"A",0.83,"A"
"197","USGS","03216070",2016-03-17,217000,"A",0.8,"A"
"198","USGS","03216070",2016-03-18,172000,"A",0.79,"A"
"199","USGS","03216070",2016-03-19,130000,"A",0.83,"A"
"200","USGS","03216070",2016-03-20,108000,"A",0.88,"A"
"201","USGS","03216070",2016-03-21,90000,"A",0.9,"A"
"202","USGS","03216070",2016-03-22,78900,"A",0.91,"A"
"203","USGS","03216070",2016-03-23,78000,"A",0.91,"A"
"204","USGS","03216070",2016-03-24,66500,"A",NA,NA
"205","USGS","03216070",2016-03-25,63500,"A",0.88,"A"
"206","USGS","03216070",2016-03-26,58400,"A",0.86,"A"
"207","USGS","03216070",2016-03-27,59700,"A",0.85,"A"
"208","USGS","03216070",2016-03-28,68300,"A",0.83,"A"
"209","USGS","03216070",2016-03-29,78900,"A",0.8,"A"
"210","USGS","03216070",2016-03-30,87200,"A",0.83,"A"
"211","USGS","03216070",2016-03-31,72900,"A",0.83,"A"
"212","USGS","03216070",2016-04-01,72400,"A",0.81,"A"
"213","USGS","03216070",2016-04-02,63200,"A",0.78,"A"
"214","USGS","03216070",2016-04-03,73500,"A",0.75,"A"
"215","USGS","03216070",2016-04-04,71800,"A",0.76,"A"
"216","USGS","03216070",2016-04-05,63200,"A",0.79,"A"
"217","USGS","03216070",2016-04-06,63300,"A",0.8,"A"
"218","USGS","03216070",2016-04-07,57800,"A",NA,NA
"219","USGS","03216070",2016-04-08,65100,"A",0.82,"A"
"220","USGS","03216070",2016-04-09,71500,"A",0.81,"A"
"221","USGS","03216070",2016-04-10,81600,"A",0.82,"A"
"222","USGS","03216070",2016-04-11,82900,"A",0.85,"A"
"223","USGS","03216070",2016-04-12,88800,"A",0.82,"A"
"224","USGS","03216070",2016-04-13,146000,"A",0.76,"A"
"225","USGS","03216070",2016-04-14,174000,"A",0.76,"A"
"226","USGS","03216070",2016-04-15,161000,"A",0.7,"A"
"227","USGS","03216070",2016-04-16,127000,"A",0.72,"A"
"228","USGS","03216070",2016-04-17,107000,"A",0.75,"A"
"229","USGS","03216070",2016-04-18,82600,"A",0.79,"A"
"230","USGS","03216070",2016-04-19,79300,"A",0.81,"A"
"231","USGS","03216070",2016-04-20,67000,"A",0.79,"A"
"232","USGS","03216070",2016-04-21,56300,"A",0.76,"A"
"233","USGS","03216070",2016-04-22,52300,"A",0.73,"A"
"234","USGS","03216070",2016-04-23,62600,"A",0.69,"A"
"235","USGS","03216070",2016-04-24,62600,"A",0.69,"A"
"236","USGS","03216070",2016-04-25,57900,"A",0.7,"A"
"237","USGS","03216070",2016-04-26,49900,"A",0.69,"A"
"238","USGS","03216070",2016-04-27,66600,"A e",NA,NA
"239","USGS","03216070",2016-04-28,75900,"A e",0.68,"A"
"240","USGS","03216070",2016-04-29,90700,"A",0.59,"A"
"241","USGS","03216070",2016-04-30,89300,"A",0.53,"A"
"242","USGS","03216070",2016-05-01,101000,"A",0.57,"A"
"243","USGS","03216070",2016-05-02,170000,"A",0.56,"A"
"244","USGS","03216070",2016-05-03,211000,"A",0.55,"A"
"245","USGS","03216070",2016-05-04,213000,"A",0.56,"A"
"246","USGS","03216070",2016-05-05,189000,"A",0.55,"A"
"247","USGS","03216070",2016-05-06,164000,"A",0.56,"A"
"248","USGS","03216070",2016-05-07,173000,"A",0.59,"A"
"249","USGS","03216070",2016-05-08,170000,"A",0.61,"A"
"250","USGS","03216070",2016-05-09,138000,"A",0.61,"A"
"251","USGS","03216070",2016-05-10,111000,"A",0.59,"A"
"252","USGS","03216070",2016-05-11,103000,"A",0.61,"A"
"253","USGS","03216070",2016-05-12,108000,"A e",0.61,"A"
"254","USGS","03216070",2016-05-13,105000,"A e",0.6,"A"
"255","USGS","03216070",2016-05-14,118000,"A e",0.59,"A"
"256","USGS","03216070",2016-05-15,120000,"A e",0.62,"A"
"257","USGS","03216070",2016-05-16,108000,"A e",0.63,"A"
"258","USGS","03216070",2016-05-17,94500,"A",0.61,"A"
"259","USGS","03216070",2016-05-18,82900,"A",0.62,"A"
"260","USGS","03216070",2016-05-19,84400,"A",0.58,"A"
"261","USGS","03216070",2016-05-20,90900,"A",NA,NA
"262","USGS","03216070",2016-05-21,105000,"A",NA,NA
"263","USGS","03216070",2016-05-22,120000,"A",0.61,"A"
"264","USGS","03216070",2016-05-23,165000,"A",0.59,"A"
"265","USGS","03216070",2016-05-24,172000,"A",0.58,"A"
"266","USGS","03216070",2016-05-25,141000,"A",0.56,"A"
"267","USGS","03216070",2016-05-26,107000,"A",0.55,"A"
"268","USGS","03216070",2016-05-27,85800,"A",0.54,"A"
"269","USGS","03216070",2016-05-28,60700,"A",0.55,"A"
"270","USGS","03216070",2016-05-29,50800,"A",0.55,"A"
"271","USGS","03216070",2016-05-30,56000,"A",0.57,"A"
"272","USGS","03216070",2016-05-31,51200,"A",0.58,"A"
"273","USGS","03216070",2016-06-01,37900,"A",0.57,"A"
"274","USGS","03216070",2016-06-02,40300,"A",0.52,"A"
"275","USGS","03216070",2016-06-03,43700,"A",0.56,"A"
"276","USGS","03216070",2016-06-04,49000,"A",0.52,"A"
"277","USGS","03216070",2016-06-05,44500,"A",0.52,"A"
"278","USGS","03216070",2016-06-06,61200,"A",0.59,"A"
"279","USGS","03216070",2016-06-07,69900,"A",0.57,"A"
"280","USGS","03216070",2016-06-08,61000,"A",0.53,"A"
"281","USGS","03216070",2016-06-09,51000,"A",0.53,"A"
"282","USGS","03216070",2016-06-10,38500,"A",0.55,"A"
"283","USGS","03216070",2016-06-11,33600,"A",0.55,"A"
"284","USGS","03216070",2016-06-12,25300,"A",0.55,"A"
"285","USGS","03216070",2016-06-13,33100,"A",0.56,"A"
"286","USGS","03216070",2016-06-14,22100,"A",0.52,"A"
"287","USGS","03216070",2016-06-15,23200,"A",0.51,"A"
"288","USGS","03216070",2016-06-16,23200,"A",0.48,"A"
"289","USGS","03216070",2016-06-17,48800,"A",0.49,"A"
"290","USGS","03216070",2016-06-18,52200,"A",0.49,"A"
"291","USGS","03216070",2016-06-19,40600,"A",0.51,"A"
"292","USGS","03216070",2016-06-20,28600,"A",0.52,"A"
"293","USGS","03216070",2016-06-21,30400,"A",0.54,"A"
"294","USGS","03216070",2016-06-22,34900,"A",0.57,"A"
"295","USGS","03216070",2016-06-23,66600,"A",0.59,"A"
"296","USGS","03216070",2016-06-24,226000,"A",0.64,"A"
"297","USGS","03216070",2016-06-25,252000,"A",0.67,"A"
"298","USGS","03216070",2016-06-26,173000,"A",0.63,"A"
"299","USGS","03216070",2016-06-27,1e+05,"A",0.64,"A"
"300","USGS","03216070",2016-06-28,85600,"A",0.57,"A"
"301","USGS","03216070",2016-06-29,79700,"A",0.58,"A"
"302","USGS","03216070",2016-06-30,46300,"A",0.57,"A"
"303","USGS","03216070",2016-07-01,48600,"A",0.58,"A"
"304","USGS","03216070",2016-07-02,41900,"A",0.57,"A"
"305","USGS","03216070",2016-07-03,35500,"A",0.57,"A"
"306","USGS","03216070",2016-07-04,29500,"A",0.62,"A"
"307","USGS","03216070",2016-07-05,43100,"A",0.67,"A"
"308","USGS","03216070",2016-07-06,50000,"A",0.7,"A"
"309","USGS","03216070",2016-07-07,90200,"A",0.74,"A"
"310","USGS","03216070",2016-07-08,63400,"A",0.74,"A"
"311","USGS","03216070",2016-07-09,68300,"A",0.77,"A"
"312","USGS","03216070",2016-07-10,70400,"A",0.71,"A"
"313","USGS","03216070",2016-07-11,51100,"A",0.76,"A"
"314","USGS","03216070",2016-07-12,40200,"A",0.74,"A"
"315","USGS","03216070",2016-07-13,33700,"A",0.75,"A"
"316","USGS","03216070",2016-07-14,27600,"A",0.74,"A"
"317","USGS","03216070",2016-07-15,43200,"A",0.72,"A"
"318","USGS","03216070",2016-07-16,37500,"A",0.72,"A"
"319","USGS","03216070",2016-07-17,26700,"A",0.67,"A"
"320","USGS","03216070",2016-07-18,26300,"A",0.62,"A"
"321","USGS","03216070",2016-07-19,19700,"A",0.56,"A"
"322","USGS","03216070",2016-07-20,27300,"A",0.53,"A"
"323","USGS","03216070",2016-07-21,22400,"A",0.52,"A"
"324","USGS","03216070",2016-07-22,15000,"A",0.54,"A"
"325","USGS","03216070",2016-07-23,29200,"A",0.55,"A"
"326","USGS","03216070",2016-07-24,14000,"A",0.56,"A"
"327","USGS","03216070",2016-07-25,23400,"A",0.61,"A"
"328","USGS","03216070",2016-07-26,22100,"A",0.62,"A"
"329","USGS","03216070",2016-07-27,16800,"A",0.64,"A"
"330","USGS","03216070",2016-07-28,33000,"A",NA,NA
"331","USGS","03216070",2016-07-29,35300,"A",0.64,"A"
"332","USGS","03216070",2016-07-30,37500,"A",0.68,"A"
"333","USGS","03216070",2016-07-31,35900,"A",0.65,"A"
"334","USGS","03216070",2016-08-01,44800,"A",0.69,"A"
"335","USGS","03216070",2016-08-02,26600,"A",0.86,"A"
"336","USGS","03216070",2016-08-03,29000,"A",0.69,"A"
"337","USGS","03216070",2016-08-04,18200,"A",0.64,"A"
"338","USGS","03216070",2016-08-05,25000,"A",0.63,"A"
"339","USGS","03216070",2016-08-06,39500,"A",0.63,"A"
"340","USGS","03216070",2016-08-07,24000,"A",0.63,"A"
"341","USGS","03216070",2016-08-08,23200,"A",0.65,"A"
"342","USGS","03216070",2016-08-09,27900,"A",0.6,"A"
"343","USGS","03216070",2016-08-10,27700,"A",0.56,"A"
"344","USGS","03216070",2016-08-11,15700,"A",0.49,"A"
"345","USGS","03216070",2016-08-12,21900,"A",0.48,"A"
"346","USGS","03216070",2016-08-13,42000,"A",NA,NA
"347","USGS","03216070",2016-08-14,16500,"A",NA,NA
"348","USGS","03216070",2016-08-15,30700,"A",NA,NA
"349","USGS","03216070",2016-08-16,25900,"A",NA,NA
"350","USGS","03216070",2016-08-17,46700,"A",NA,NA
"351","USGS","03216070",2016-08-18,45800,"A",NA,NA
"352","USGS","03216070",2016-08-19,32000,"A",NA,NA
"353","USGS","03216070",2016-08-20,36900,"A",NA,NA
"354","USGS","03216070",2016-08-21,30200,"A",NA,NA
"355","USGS","03216070",2016-08-22,24200,"A",NA,NA
"356","USGS","03216070",2016-08-23,27600,"A",NA,NA
"357","USGS","03216070",2016-08-24,20800,"A",NA,NA
"358","USGS","03216070",2016-08-25,22800,"A",0.58,"A"
"359","USGS","03216070",2016-08-26,18600,"A",0.59,"A"
"360","USGS","03216070",2016-08-27,24700,"A",0.6,"A"
"361","USGS","03216070",2016-08-28,14500,"A",0.6,"A"
"362","USGS","03216070",2016-08-29,24000,"A",0.57,"A"
"363","USGS","03216070",2016-08-30,25000,"A",0.56,"A"
"364","USGS","03216070",2016-08-31,21500,"A",0.58,"A"
"365","USGS","03216070",2016-09-01,19500,"A",0.6,"A"
"366","USGS","03216070",2016-09-02,15200,"A",0.58,"A"
"367","USGS","03216070",2016-09-03,11600,"A",0.58,"A"
"368","USGS","03216070",2016-09-04,17500,"A",0.56,"A"
"369","USGS","03216070",2016-09-05,12900,"A",0.5,"A"
"370","USGS","03216070",2016-09-06,8370,"A",0.45,"A"
"371","USGS","03216070",2016-09-07,13800,"A",0.46,"A"
"372","USGS","03216070",2016-09-08,19800,"A",NA,NA
"373","USGS","03216070",2016-09-09,16500,"A",0.42,"A"
"374","USGS","03216070",2016-09-10,32900,"A",0.44,"A"
"375","USGS","03216070",2016-09-11,18000,"A",0.45,"A"
"376","USGS","03216070",2016-09-12,18300,"A",NA,NA
"377","USGS","03216070",2016-09-13,26400,"A",NA,NA
"378","USGS","03216070",2016-09-14,16000,"A",0.5,"A"
"379","USGS","03216070",2016-09-15,11100,"A",0.5,"A"
"380","USGS","03216070",2016-09-16,24000,"A",0.55,"A"
"381","USGS","03216070",2016-09-17,5510,"A",0.59,"A"
"382","USGS","03216070",2016-09-18,17300,"A",0.62,"A"
"383","USGS","03216070",2016-09-19,19500,"A",0.61,"A"
"384","USGS","03216070",2016-09-20,24200,"A",0.59,"A"
"385","USGS","03216070",2016-09-21,26600,"A",0.62,"A"
"386","USGS","03216070",2016-09-22,10800,"A",0.65,"A"
"387","USGS","03216070",2016-09-23,14700,"A",0.66,"A"
"388","USGS","03216070",2016-09-24,17700,"A",0.64,"A"
"389","USGS","03216070",2016-09-25,14900,"A",0.57,"A"
"390","USGS","03216070",2016-09-26,10300,"A",0.56,"A"
"391","USGS","03216070",2016-09-27,12500,"A",0.57,"A"
"392","USGS","03216070",2016-09-28,12000,"A",0.54,"A"
"393","USGS","03216070",2016-09-29,11900,"A",0.51,"A"
"394","USGS","03216070",2016-09-30,34600,"A",0.51,"A"
"395","USGS","03216070",2016-10-01,35400,"A",0.56,"A"
"396","USGS","03216070",2016-10-02,50400,"A",0.55,"A"
"397","USGS","03216070",2016-10-03,33300,"A",0.57,"A"
"398","USGS","03216070",2016-10-04,25800,"A",0.68,"A"
"399","USGS","03216070",2016-10-05,23500,"A",0.69,"A"
"400","USGS","03216070",2016-10-06,17300,"A",0.66,"A"
"401","USGS","03216070",2016-10-07,18800,"A",0.62,"A"
"402","USGS","03216070",2016-10-08,16500,"A",0.62,"A"
"403","USGS","03216070",2016-10-09,27500,"A",0.62,"A"
"404","USGS","03216070",2016-10-10,36000,"A",0.67,"A"
"405","USGS","03216070",2016-10-11,30200,"A",0.71,"A"
"406","USGS","03216070",2016-10-12,27800,"A",0.75,"A"
"407","USGS","03216070",2016-10-13,15100,"A",0.73,"A"
"408","USGS","03216070",2016-10-14,21600,"A",0.75,"A"
"409","USGS","03216070",2016-10-15,15900,"A",0.79,"A"
"410","USGS","03216070",2016-10-16,19000,"A",0.73,"A"
"411","USGS","03216070",2016-10-17,18300,"A",0.69,"A"
"412","USGS","03216070",2016-10-18,9150,"A",0.75,"A"
"413","USGS","03216070",2016-10-19,23000,"A",0.83,"A"
"414","USGS","03216070",2016-10-20,13600,"A",0.91,"A"
"415","USGS","03216070",2016-10-21,46900,"A",0.89,"A"
"416","USGS","03216070",2016-10-22,92700,"A",0.9,"A"
"417","USGS","03216070",2016-10-23,108000,"A",1,"A"
"418","USGS","03216070",2016-10-24,95100,"A",1.04,"A"
"419","USGS","03216070",2016-10-25,62900,"A",1.01,"A"
"420","USGS","03216070",2016-10-26,56300,"A",NA,NA
"421","USGS","03216070",2016-10-27,51000,"A",NA,NA
"422","USGS","03216070",2016-10-28,44900,"A",NA,NA
"423","USGS","03216070",2016-10-29,43000,"A",NA,NA
"424","USGS","03216070",2016-10-30,53200,"A",NA,NA
"425","USGS","03216070",2016-10-31,37900,"A",NA,NA
"426","USGS","03216070",2016-11-01,38300,"A",NA,NA
"427","USGS","03216070",2016-11-02,37900,"A",NA,NA
"428","USGS","03216070",2016-11-03,40100,"A",NA,NA
"429","USGS","03216070",2016-11-04,37400,"A",NA,NA
"430","USGS","03216070",2016-11-05,37600,"A",NA,NA
"431","USGS","03216070",2016-11-06,41100,"A",NA,NA
"432","USGS","03216070",2016-11-07,33100,"A",NA,NA
"433","USGS","03216070",2016-11-08,38200,"A",NA,NA
"434","USGS","03216070",2016-11-09,34200,"A",NA,NA
"435","USGS","03216070",2016-11-10,34700,"A",NA,NA
"436","USGS","03216070",2016-11-11,32000,"A",NA,NA
"437","USGS","03216070",2016-11-12,34900,"A",NA,NA
