"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"82","USGS","03275990",2017-06-19,1.7,"A"
"83","USGS","03275990",2017-06-20,1.7,"A"
"84","USGS","03275990",2017-06-21,1.6,"A"
"85","USGS","03275990",2017-06-22,1.7,"A"
"86","USGS","03275990",2017-06-23,1.8,"A"
"87","USGS","03275990",2017-06-24,1.7,"A"
"88","USGS","03275990",2017-06-25,1.7,"A"
"89","USGS","03275990",2017-06-26,1.7,"A"
"90","USGS","03275990",2017-06-27,1.7,"A"
"91","USGS","03275990",2017-06-28,1.6,"A"
"92","USGS","03275990",2017-06-29,1.8,"A"
"93","USGS","03275990",2017-06-30,1.8,"A"
"94","USGS","03275990",2017-07-01,1.8,"A"
"95","USGS","03275990",2017-07-02,1.7,"A"
"96","USGS","03275990",2017-07-03,1.7,"A"
"97","USGS","03275990",2017-07-04,1.6,"A"
"98","USGS","03275990",2017-07-05,1.5,"A"
"99","USGS","03275990",2017-07-06,1.4,"A"
"100","USGS","03275990",2017-07-07,1.5,"A"
"101","USGS","03275990",2017-07-08,1.5,"A"
"102","USGS","03275990",2017-07-09,1.4,"A"
"103","USGS","03275990",2017-07-10,1.5,"A"
"104","USGS","03275990",2017-07-11,1.6,"A"
"105","USGS","03275990",2017-07-12,1.6,"A"
"106","USGS","03275990",2017-07-13,1.6,"A"
"107","USGS","03275990",2017-07-14,1.6,"A"
"108","USGS","03275990",2017-07-15,1.5,"A"
"109","USGS","03275990",2017-07-16,1.5,"A"
"110","USGS","03275990",2017-07-17,1.5,"A"
"111","USGS","03275990",2017-07-18,1.5,"A"
"112","USGS","03275990",2017-07-19,1.4,"A"
"113","USGS","03275990",2017-07-20,1.4,"A"
"114","USGS","03275990",2017-07-21,1.4,"A"
"115","USGS","03275990",2017-07-22,1.4,"A"
"116","USGS","03275990",2017-07-23,1.5,"A"
"117","USGS","03275990",2017-07-24,1.4,"A"
"118","USGS","03275990",2017-07-25,1.4,"A"
"119","USGS","03275990",2017-07-26,1.4,"A"
"120","USGS","03275990",2017-07-27,1.4,"A"
"121","USGS","03275990",2017-07-28,1.3,"A"
"122","USGS","03275990",2017-07-29,1.3,"A"
"123","USGS","03275990",2017-07-30,1.3,"A"
"124","USGS","03275990",2017-07-31,1.3,"A"
"125","USGS","03275990",2017-08-01,1.3,"A"
"126","USGS","03275990",2017-08-02,1.3,"A"
"127","USGS","03275990",2017-08-03,1.3,"A [4]"
"128","USGS","03275990",2017-08-04,1.4,"A"
"129","USGS","03275990",2017-08-05,1.3,"A"
"130","USGS","03275990",2017-08-06,1.3,"A"
"131","USGS","03275990",2017-08-07,1.3,"A"
"132","USGS","03275990",2017-08-08,1.3,"A"
"133","USGS","03275990",2017-08-09,1.3,"A"
"134","USGS","03275990",2017-08-10,1.3,"A"
"135","USGS","03275990",2017-08-11,1.2,"A"
"136","USGS","03275990",2017-08-12,1.2,"A"
"137","USGS","03275990",2017-08-13,1.2,"A"
"138","USGS","03275990",2017-08-14,1.2,"A"
"139","USGS","03275990",2017-08-15,1.2,"A"
"140","USGS","03275990",2017-08-16,1.2,"A"
"141","USGS","03275990",2017-08-17,1.2,"A"
"142","USGS","03275990",2017-08-18,1.2,"A"
"143","USGS","03275990",2017-08-19,1.1,"A"
"144","USGS","03275990",2017-08-20,1.1,"A"
"145","USGS","03275990",2017-08-21,1.1,"A"
"146","USGS","03275990",2017-08-22,1.1,"A"
"147","USGS","03275990",2017-08-23,1,"A"
"148","USGS","03275990",2017-08-24,1,"A"
"149","USGS","03275990",2017-08-25,1,"A"
"150","USGS","03275990",2017-08-26,1,"A"
"151","USGS","03275990",2017-08-27,1,"A"
"152","USGS","03275990",2017-08-28,1,"A"
"153","USGS","03275990",2017-08-29,1,"A"
"154","USGS","03275990",2017-08-30,1,"A"
"155","USGS","03275990",2017-08-31,1,"A"
"156","USGS","03275990",2017-09-01,1,"A"
"157","USGS","03275990",2017-09-02,0.9,"A"
"158","USGS","03275990",2017-09-03,0.9,"A"
"159","USGS","03275990",2017-09-04,0.9,"A"
"160","USGS","03275990",2017-09-05,0.8,"A"
"161","USGS","03275990",2017-09-06,0.8,"A"
"162","USGS","03275990",2017-09-07,0.8,"A"
"163","USGS","03275990",2017-09-08,0.7,"A"
"164","USGS","03275990",2017-09-09,0.7,"A"
"165","USGS","03275990",2017-09-10,0.7,"A"
"166","USGS","03275990",2017-09-11,0.7,"A"
"167","USGS","03275990",2017-09-12,0.7,"A"
"168","USGS","03275990",2017-09-13,0.7,"A"
"169","USGS","03275990",2017-09-14,0.6,"A"
"170","USGS","03275990",2017-09-15,0.6,"A"
"171","USGS","03275990",2017-09-16,0.6,"A"
"172","USGS","03275990",2017-09-17,0.6,"A"
"173","USGS","03275990",2017-09-18,0.7,"A"
"174","USGS","03275990",2017-09-19,0.7,"A"
"175","USGS","03275990",2017-09-20,0.7,"A"
"176","USGS","03275990",2017-09-21,0.7,"A"
"177","USGS","03275990",2017-09-22,0.6,"A"
"178","USGS","03275990",2017-09-23,0.6,"A"
"179","USGS","03275990",2017-09-24,0.6,"A"
"180","USGS","03275990",2017-09-25,0.6,"A"
"181","USGS","03275990",2017-09-26,0.5,"A"
"182","USGS","03275990",2017-09-27,0.5,"A"
"183","USGS","03275990",2017-09-28,0.5,"A"
"184","USGS","03275990",2017-09-29,0.5,"A"
"185","USGS","03275990",2017-09-30,0.5,"A"
"186","USGS","03275990",2017-10-01,0.5,"A"
"187","USGS","03275990",2017-10-02,0.5,"A"
"188","USGS","03275990",2017-10-03,0.5,"A"
"189","USGS","03275990",2017-10-04,0.5,"A"
"190","USGS","03275990",2017-10-05,0.5,"A"
"191","USGS","03275990",2017-10-06,0.5,"A"
"192","USGS","03275990",2017-10-07,0.4,"A"
"193","USGS","03275990",2017-10-08,0.5,"A"
"194","USGS","03275990",2017-10-09,0.5,"A"
"195","USGS","03275990",2017-10-10,0.5,"A"
"196","USGS","03275990",2017-10-11,0.5,"A"
"197","USGS","03275990",2017-10-12,0.5,"A"
"198","USGS","03275990",2017-10-13,0.5,"A"
"199","USGS","03275990",2017-10-14,0.4,"A"
"200","USGS","03275990",2017-10-15,0.4,"A"
"201","USGS","03275990",2017-10-16,0.3,"A"
"202","USGS","03275990",2017-10-17,0.3,"A"
"203","USGS","03275990",2017-10-18,0.4,"A"
"204","USGS","03275990",2017-10-19,0.4,"A"
"205","USGS","03275990",2017-10-20,0.4,"A"
"206","USGS","03275990",2017-10-21,0.5,"A"
"207","USGS","03275990",2017-10-22,0.5,"A"
"208","USGS","03275990",2017-10-23,0.5,"A"
"209","USGS","03275990",2017-10-24,0.5,"A"
"210","USGS","03275990",2017-10-25,0.5,"A"
"211","USGS","03275990",2017-10-26,0.5,"A"
"212","USGS","03275990",2017-10-27,0.6,"A"
"213","USGS","03275990",2017-10-28,0.6,"A"
"214","USGS","03275990",2017-10-29,0.6,"A"
"215","USGS","03275990",2017-10-30,0.6,"A"
"216","USGS","03275990",2017-10-31,0.6,"A"
"217","USGS","03275990",2017-11-01,0.6,"A"
"218","USGS","03275990",2017-11-02,0.6,"A"
"219","USGS","03275990",2017-11-03,0.6,"A"
"220","USGS","03275990",2017-11-04,0.6,"A"
"221","USGS","03275990",2017-11-05,0.6,"A"
"222","USGS","03275990",2017-11-06,0.6,"A"
"223","USGS","03275990",2017-11-07,0.6,"A"
"224","USGS","03275990",2017-11-08,0.6,"A"
"225","USGS","03275990",2017-11-09,0.6,"A"
"226","USGS","03275990",2017-11-10,0.6,"A"
"227","USGS","03275990",2017-11-11,0.6,"A"
"228","USGS","03275990",2017-11-12,0.6,"A"
"229","USGS","03275990",2017-11-13,0.6,"A"
"230","USGS","03275990",2017-11-14,0.6,"A"
"231","USGS","03275990",2017-11-15,0.6,"A"
"232","USGS","03275990",2017-11-16,0.7,"A"
"233","USGS","03275990",2017-11-17,0.7,"A"
"234","USGS","03275990",2017-11-18,0.7,"A"
"235","USGS","03275990",2017-11-19,0.7,"A"
"236","USGS","03275990",2017-11-20,0.7,"A"
"237","USGS","03275990",2017-11-21,0.7,"A"
"238","USGS","03275990",2017-11-22,0.7,"A"
"239","USGS","03275990",2017-11-23,0.7,"A"
"240","USGS","03275990",2017-11-24,0.7,"A"
"241","USGS","03275990",2017-11-25,0.8,"A"
"242","USGS","03275990",2017-11-26,0.8,"A"
"243","USGS","03275990",2017-11-27,0.8,"A"
"244","USGS","03275990",2017-11-28,0.8,"A"
"245","USGS","03275990",2017-11-29,0.8,"A"
"246","USGS","03275990",2017-11-30,0.8,"A"
"247","USGS","03275990",2017-12-01,0.8,"A"
"248","USGS","03275990",2017-12-02,0.8,"A"
"249","USGS","03275990",2017-12-03,0.8,"A"
"250","USGS","03275990",2017-12-04,0.8,"A"
"251","USGS","03275990",2017-12-05,0.9,"A"
"252","USGS","03275990",2017-12-06,0.9,"A"
"253","USGS","03275990",2017-12-07,0.9,"A [4]"
"254","USGS","03275990",2017-12-08,0.9,"A"
"255","USGS","03275990",2017-12-09,0.9,"A"
"256","USGS","03275990",2017-12-10,0.9,"A"
"257","USGS","03275990",2017-12-11,0.9,"A"
"258","USGS","03275990",2017-12-12,0.9,"A"
"259","USGS","03275990",2017-12-13,0.9,"A"
"260","USGS","03275990",2017-12-14,0.9,"A [4]"
"261","USGS","03275990",2017-12-15,0.9,"A"
"262","USGS","03275990",2017-12-16,0.9,"A"
"263","USGS","03275990",2017-12-17,0.9,"A"
"264","USGS","03275990",2017-12-18,0.9,"A"
"265","USGS","03275990",2017-12-19,0.8,"A"
"266","USGS","03275990",2017-12-20,0.8,"A"
"267","USGS","03275990",2017-12-21,0.9,"A"
"268","USGS","03275990",2017-12-22,0.9,"A"
"269","USGS","03275990",2017-12-23,0.8,"A"
"270","USGS","03275990",2017-12-24,0.8,"A"
"271","USGS","03275990",2017-12-25,0.8,"A"
"272","USGS","03275990",2017-12-26,0.8,"A"
