"","agency_cd","site_no","Date","X_99133_00003","X_99133_00003_cd"
"40","USGS","05579624",2014-05-10,3.8,"A"
"41","USGS","05579624",2014-05-11,3.32,"A"
"42","USGS","05579624",2014-05-12,2.95,"A"
"43","USGS","05579624",2014-05-13,3.44,"A"
"44","USGS","05579624",2014-05-14,7.16,"A"
"45","USGS","05579624",2014-05-15,7.4,"A"
"46","USGS","05579624",2014-05-16,10.3,"A"
"47","USGS","05579624",2014-05-17,10.7,"A"
"48","USGS","05579624",2014-05-18,10.1,"A"
"49","USGS","05579624",2014-05-19,9.8,"A"
"50","USGS","05579624",2014-05-20,9.52,"A"
"51","USGS","05579624",2014-05-21,9.01,"A"
"52","USGS","05579624",2014-05-22,8.65,"A"
"53","USGS","05579624",2014-05-23,8.48,"A"
"54","USGS","05579624",2014-05-24,8.37,"A"
"55","USGS","05579624",2014-05-25,8.34,"A"
"56","USGS","05579624",2014-05-26,8.13,"A"
"57","USGS","05579624",2014-05-27,7.97,"A"
"58","USGS","05579624",2014-05-28,8.45,"A"
"59","USGS","05579624",2014-05-29,9.78,"A"
"60","USGS","05579624",2014-05-30,8.27,"A"
"61","USGS","05579624",2014-05-31,7.96,"A"
"62","USGS","05579624",2014-06-01,7.94,"A"
"63","USGS","05579624",2014-06-02,7.82,"A"
"64","USGS","05579624",2014-06-03,7.57,"A"
"65","USGS","05579624",2014-06-06,10.7,"A"
"66","USGS","05579624",2014-06-07,9.95,"A"
"67","USGS","05579624",2014-06-08,14.2,"A"
"68","USGS","05579624",2014-06-09,13.8,"A"
"69","USGS","05579624",2014-06-10,12.5,"A"
"70","USGS","05579624",2014-06-11,13.2,"A"
"71","USGS","05579624",2014-06-12,13,"A"
"72","USGS","05579624",2014-06-13,12.7,"A"
"73","USGS","05579624",2014-06-14,12.5,"A"
"74","USGS","05579624",2014-06-15,12.3,"A"
"75","USGS","05579624",2014-06-16,11.8,"A"
"76","USGS","05579624",2014-06-17,11.6,"A"
"77","USGS","05579624",2014-06-18,11.3,"A"
"78","USGS","05579624",2014-06-19,11.1,"A"
"79","USGS","05579624",2014-06-20,9.88,"A"
"80","USGS","05579624",2014-06-21,11.3,"A"
"81","USGS","05579624",2014-06-22,11.1,"A"
"82","USGS","05579624",2014-06-23,9.47,"A"
"83","USGS","05579624",2014-06-24,9.79,"A"
"84","USGS","05579624",2014-06-25,10.3,"A"
"85","USGS","05579624",2014-06-26,10.2,"A"
"86","USGS","05579624",2014-06-27,10,"A"
"87","USGS","05579624",2014-06-28,9.73,"A"
"88","USGS","05579624",2014-06-29,8.35,"A"
"89","USGS","05579624",2014-06-30,8.79,"A"
"90","USGS","05579624",2014-07-01,10.7,"A"
"91","USGS","05579624",2014-07-02,12.8,"A"
"92","USGS","05579624",2014-07-03,12.6,"A"
"93","USGS","05579624",2014-07-04,12.1,"A"
"94","USGS","05579624",2014-07-05,11.7,"A"
"95","USGS","05579624",2014-07-07,11.1,"A"
"96","USGS","05579624",2014-07-08,10.3,"A"
"97","USGS","05579624",2014-07-09,10.4,"A"
"98","USGS","05579624",2014-07-10,10.2,"A"
"99","USGS","05579624",2014-07-11,9.94,"A"
"100","USGS","05579624",2014-07-12,8.32,"A"
"101","USGS","05579624",2014-07-13,9.41,"A"
"102","USGS","05579624",2014-07-14,10.2,"A"
"103","USGS","05579624",2014-07-15,9.96,"A"
"104","USGS","05579624",2014-07-16,10,"A"
"105","USGS","05579624",2014-07-17,9.73,"A"
"106","USGS","05579624",2014-07-18,9.47,"A"
"107","USGS","05579624",2014-07-19,9.11,"A"
"108","USGS","05579624",2014-07-20,8.78,"A"
"109","USGS","05579624",2014-07-21,8.28,"A"
"110","USGS","05579624",2014-07-22,7.67,"A"
"111","USGS","05579624",2014-07-23,7.1,"A"
"112","USGS","05579624",2014-07-24,6.46,"A"
"113","USGS","05579624",2014-07-25,6.11,"A"
"114","USGS","05579624",2014-07-26,6.16,"A"
"115","USGS","05579624",2014-07-27,5.79,"A"
"116","USGS","05579624",2014-07-28,4.93,"A"
"117","USGS","05579624",2014-07-29,3.76,"A"
"118","USGS","05579624",2014-07-30,3.04,"A"
"119","USGS","05579624",2014-07-31,2.43,"A"
"120","USGS","05579624",2014-08-01,1.86,"A"
"121","USGS","05579624",2014-08-02,1.6,"A"
"122","USGS","05579624",2014-08-03,1.3,"A"
"123","USGS","05579624",2014-08-04,1.03,"A"
"124","USGS","05579624",2014-08-05,0.94,"A"
"125","USGS","05579624",2014-08-06,0.7,"A"
"126","USGS","05579624",2014-08-07,0.78,"A"
"127","USGS","05579624",2014-08-08,0.81,"A"
"128","USGS","05579624",2014-08-09,0.77,"A"
"129","USGS","05579624",2014-08-10,0.66,"A"
"130","USGS","05579624",2014-08-11,0.58,"A"
"131","USGS","05579624",2014-08-12,0.57,"A"
"132","USGS","05579624",2014-08-13,0.56,"A"
"133","USGS","05579624",2014-08-14,0.4,"A"
"134","USGS","05579624",2014-08-15,0.34,"A"
"135","USGS","05579624",2014-08-16,0.35,"A"
"136","USGS","05579624",2014-08-17,0.38,"A"
"137","USGS","05579624",2014-08-18,0.35,"A"
"138","USGS","05579624",2014-08-19,0.27,"A"
"139","USGS","05579624",2014-08-20,0.23,"A"
"140","USGS","05579624",2014-08-21,0.23,"A"
"141","USGS","05579624",2014-08-22,0.27,"A"
"142","USGS","05579624",2014-08-23,0.28,"A"
"143","USGS","05579624",2014-08-24,0.22,"A"
"144","USGS","05579624",2014-08-25,0.23,"A"
"145","USGS","05579624",2014-08-26,0.18,"A"
"146","USGS","05579624",2014-08-27,0.14,"A"
"147","USGS","05579624",2014-08-28,0.16,"A"
"148","USGS","05579624",2014-08-29,0.29,"A"
"149","USGS","05579624",2014-08-30,0.23,"A"
"150","USGS","05579624",2014-08-31,0.17,"A"
"151","USGS","05579624",2014-09-01,0.23,"A"
"152","USGS","05579624",2014-09-02,0.19,"A"
"153","USGS","05579624",2014-09-03,0.17,"A"
"154","USGS","05579624",2014-09-04,0.15,"A"
"155","USGS","05579624",2014-09-05,0.16,"A"
"156","USGS","05579624",2014-09-06,0.1,"A"
"157","USGS","05579624",2014-09-07,0.1,"A"
"158","USGS","05579624",2014-09-08,0.11,"A"
"159","USGS","05579624",2014-09-09,0.28,"A"
"160","USGS","05579624",2014-09-10,1.25,"A"
"161","USGS","05579624",2014-09-11,4.27,"A"
"162","USGS","05579624",2014-09-12,5.71,"A"
"163","USGS","05579624",2014-09-13,5.42,"A"
"164","USGS","05579624",2014-09-14,4.68,"A"
"165","USGS","05579624",2014-09-15,3.57,"A"
"166","USGS","05579624",2014-09-16,5.24,"A"
"167","USGS","05579624",2014-09-17,5.94,"A"
"168","USGS","05579624",2014-09-18,5.52,"A"
"169","USGS","05579624",2014-09-19,4.95,"A"
"170","USGS","05579624",2014-09-20,4.25,"A"
"171","USGS","05579624",2014-09-21,4.79,"A"
"172","USGS","05579624",2014-09-22,6.38,"A"
"173","USGS","05579624",2014-09-23,6.25,"A"
"174","USGS","05579624",2014-09-24,5.98,"A"
"175","USGS","05579624",2014-09-25,5.75,"A"
"176","USGS","05579624",2014-09-26,5.47,"A"
"177","USGS","05579624",2014-09-27,5.18,"A"
"178","USGS","05579624",2014-09-28,5.04,"A"
"179","USGS","05579624",2014-09-29,4.99,"A"
"180","USGS","05579624",2014-09-30,4.82,"A"
"181","USGS","05579624",2014-10-01,4.75,"A"
"182","USGS","05579624",2014-10-03,6.83,"A"
"183","USGS","05579624",2014-10-04,9.2,"A"
"184","USGS","05579624",2014-10-05,9.66,"A"
"185","USGS","05579624",2014-10-06,9.82,"A"
"186","USGS","05579624",2014-10-07,9.74,"A"
"187","USGS","05579624",2014-10-08,9.71,"A"
"188","USGS","05579624",2014-10-09,9.6,"A"
"189","USGS","05579624",2014-10-10,9.68,"A"
"190","USGS","05579624",2014-10-11,9.62,"A"
"191","USGS","05579624",2014-10-12,9.67,"A"
"192","USGS","05579624",2014-10-13,9.23,"A"
"193","USGS","05579624",2014-10-14,9.71,"A"
"194","USGS","05579624",2014-10-15,9.81,"A"
"195","USGS","05579624",2014-10-16,10.1,"A"
"196","USGS","05579624",2014-10-17,10.2,"A"
"197","USGS","05579624",2014-10-18,10.1,"A"
"198","USGS","05579624",2014-10-19,10.1,"A"
"199","USGS","05579624",2014-10-20,10.1,"A"
"200","USGS","05579624",2014-10-21,9.88,"A"
"201","USGS","05579624",2014-10-22,9.79,"A"
"202","USGS","05579624",2014-10-23,9.81,"A"
"203","USGS","05579624",2014-10-24,9.73,"A"
"204","USGS","05579624",2014-10-25,9.64,"A"
"205","USGS","05579624",2014-10-26,9.6,"A"
"206","USGS","05579624",2014-10-27,9.63,"A"
"207","USGS","05579624",2014-10-28,8.77,"A"
"208","USGS","05579624",2014-10-29,9.54,"A"
"209","USGS","05579624",2014-10-30,9.59,"A"
"210","USGS","05579624",2014-10-31,9.41,"A"
"211","USGS","05579624",2014-11-01,9.41,"A"
"212","USGS","05579624",2014-11-02,9.48,"A"
"213","USGS","05579624",2014-11-03,9.55,"A"
"214","USGS","05579624",2014-11-04,9.03,"A"
"215","USGS","05579624",2014-11-05,9.13,"A"
"216","USGS","05579624",2014-11-06,9.2,"A"
"217","USGS","05579624",2014-11-07,9.15,"A"
"218","USGS","05579624",2014-11-08,9.35,"A"
"219","USGS","05579624",2014-11-09,9.21,"A"
"220","USGS","05579624",2015-03-19,8.73,"A"
"221","USGS","05579624",2015-03-20,8.56,"A"
"222","USGS","05579624",2015-03-21,8.61,"A"
"223","USGS","05579624",2015-03-22,8.5,"A"
"224","USGS","05579624",2015-03-23,8.59,"A"
"225","USGS","05579624",2015-03-24,8.56,"A"
"226","USGS","05579624",2015-03-25,7.39,"A"
"227","USGS","05579624",2015-03-26,8.41,"A"
"228","USGS","05579624",2015-03-27,9.06,"A"
"229","USGS","05579624",2015-03-28,8.97,"A"
"230","USGS","05579624",2015-03-29,8.96,"A"
"231","USGS","05579624",2015-03-30,8.78,"A"
"232","USGS","05579624",2015-03-31,8.6,"A"
"233","USGS","05579624",2015-04-01,8.38,"A"
"234","USGS","05579624",2015-04-02,8.29,"A"
"235","USGS","05579624",2015-04-03,8.25,"A"
"236","USGS","05579624",2015-04-04,8.2,"A"
"237","USGS","05579624",2015-04-05,8.35,"A"
"238","USGS","05579624",2015-04-06,8.38,"A"
"239","USGS","05579624",2015-04-07,8.15,"A"
"240","USGS","05579624",2015-04-08,8.1,"A"
"241","USGS","05579624",2015-04-09,8.92,"A"
"242","USGS","05579624",2015-04-10,9.71,"A"
"243","USGS","05579624",2015-04-11,9.82,"A"
"244","USGS","05579624",2015-04-12,9.73,"A"
"245","USGS","05579624",2015-04-13,9.1,"A"
"246","USGS","05579624",2015-04-14,9.25,"A"
"247","USGS","05579624",2015-04-15,9.34,"A"
"248","USGS","05579624",2015-04-16,9.23,"A"
"249","USGS","05579624",2015-04-17,9.16,"A"
"250","USGS","05579624",2015-04-18,9.18,"A"
"251","USGS","05579624",2015-04-19,8.71,"A"
"252","USGS","05579624",2015-04-20,8.58,"A"
"253","USGS","05579624",2015-04-21,9.2,"A"
"254","USGS","05579624",2015-04-22,9.09,"A"
"255","USGS","05579624",2015-04-23,9.09,"A"
"256","USGS","05579624",2015-04-24,9.15,"A"
"257","USGS","05579624",2015-04-25,9.06,"A"
"258","USGS","05579624",2015-04-26,10.3,"A"
"259","USGS","05579624",2015-04-27,10.3,"A"
"260","USGS","05579624",2015-04-28,10.2,"A"
"261","USGS","05579624",2015-04-29,10.1,"A"
"262","USGS","05579624",2015-04-30,10,"A"
"263","USGS","05579624",2015-05-01,9.81,"A"
"264","USGS","05579624",2015-05-02,9.79,"A"
"265","USGS","05579624",2015-05-03,9.74,"A"
"266","USGS","05579624",2015-05-04,8.13,"A"
"267","USGS","05579624",2015-05-05,9.09,"A"
"268","USGS","05579624",2015-05-06,9.98,"A"
"269","USGS","05579624",2015-05-07,9.95,"A"
"270","USGS","05579624",2015-05-08,9.81,"A"
"271","USGS","05579624",2015-05-09,12.5,"A"
"272","USGS","05579624",2015-05-10,11.5,"A"
"273","USGS","05579624",2015-05-11,13.4,"A"
"274","USGS","05579624",2015-05-12,13.3,"A"
"275","USGS","05579624",2015-05-13,12.6,"A"
"276","USGS","05579624",2015-05-14,12.4,"A"
"277","USGS","05579624",2015-05-15,11.7,"A"
"278","USGS","05579624",2015-05-16,12,"A"
"279","USGS","05579624",2015-05-17,12.3,"A"
"280","USGS","05579624",2015-05-18,12.1,"A"
"281","USGS","05579624",2015-05-19,12,"A"
"282","USGS","05579624",2015-05-20,11.9,"A"
"283","USGS","05579624",2015-05-21,11.8,"A"
"284","USGS","05579624",2015-05-22,11.6,"A"
"285","USGS","05579624",2015-05-23,11.5,"A"
"286","USGS","05579624",2015-05-24,11.3,"A"
"287","USGS","05579624",2015-05-27,11.5,"A"
"288","USGS","05579624",2015-05-28,11.4,"A"
"289","USGS","05579624",2015-05-29,11.3,"A"
"290","USGS","05579624",2015-05-30,11.8,"A"
"291","USGS","05579624",2015-05-31,14.6,"A"
"292","USGS","05579624",2015-06-01,14,"A"
"293","USGS","05579624",2015-06-02,13.6,"A"
"294","USGS","05579624",2015-06-03,13.5,"A"
"295","USGS","05579624",2015-06-04,13.3,"A"
"296","USGS","05579624",2015-06-05,13.1,"A"
"297","USGS","05579624",2015-06-06,12.9,"A"
"298","USGS","05579624",2015-06-10,13.7,"A"
"299","USGS","05579624",2015-06-11,13.1,"A"
"300","USGS","05579624",2015-06-12,12.7,"A"
"301","USGS","05579624",2015-06-13,13.6,"A"
"302","USGS","05579624",2015-06-14,13.6,"A"
"303","USGS","05579624",2015-06-16,13.1,"A"
"304","USGS","05579624",2015-06-17,10.8,"A"
"305","USGS","05579624",2015-06-18,13.4,"A"
"306","USGS","05579624",2015-06-19,13.8,"A"
"307","USGS","05579624",2015-06-22,13.4,"A"
"308","USGS","05579624",2015-06-23,13.5,"A"
"309","USGS","05579624",2015-06-24,13.4,"A"
"310","USGS","05579624",2015-06-25,11.3,"A"
"311","USGS","05579624",2015-06-26,9.88,"A"
"312","USGS","05579624",2015-06-27,12.6,"A"
"313","USGS","05579624",2015-06-28,13.3,"A"
"314","USGS","05579624",2015-06-29,13.4,"A"
"315","USGS","05579624",2015-07-06,12.6,"A"
