"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd","X_99133_00003","X_99133_00003_cd"
"74","USGS","03336890",2013-08-03,5.4,"A e",0.91,"A"
"75","USGS","03336890",2013-08-04,5.34,"A",0.49,"A"
"76","USGS","03336890",2013-08-05,4.89,"A",0.41,"A"
"77","USGS","03336890",2013-08-06,4.57,"A",0.47,"A"
"78","USGS","03336890",2013-08-07,4.5,"A",0.43,"A"
"79","USGS","03336890",2013-08-08,4.46,"A",0.41,"A"
"80","USGS","03336890",2013-08-09,4.4,"A e",0.41,"A"
"81","USGS","03336890",2013-08-10,4.3,"A e",0.38,"A"
"82","USGS","03336890",2013-08-11,4.2,"A e",0.33,"A"
"83","USGS","03336890",2013-08-12,4.2,"A e",0.3,"A"
"84","USGS","03336890",2013-08-13,5.5,"A e",0.28,"A"
"85","USGS","03336890",2013-08-14,5,"A e",0.24,"A"
"86","USGS","03336890",2013-08-15,4.5,"A e",0.23,"A"
"87","USGS","03336890",2013-08-16,3.48,"A",0.24,"A"
"88","USGS","03336890",2013-08-17,3.52,"A",0.21,"A"
"89","USGS","03336890",2013-08-18,3.29,"A",0.21,"A"
"90","USGS","03336890",2013-08-19,3.06,"A",0.21,"A"
"91","USGS","03336890",2013-08-20,3.28,"A",0.2,"A"
"92","USGS","03336890",2013-08-21,3.32,"A",0.2,"A"
"93","USGS","03336890",2013-08-22,3.1,"A e",0.2,"A"
"94","USGS","03336890",2013-08-23,3,"A e",0.2,"A"
"95","USGS","03336890",2013-08-24,2.9,"A e",0.2,"A"
"96","USGS","03336890",2013-08-25,2.8,"A e",0.2,"A"
"97","USGS","03336890",2013-08-26,2.7,"A e",0.19,"A"
"98","USGS","03336890",2013-08-27,3.37,"A",0.2,"A"
"99","USGS","03336890",2013-08-28,3.4,"A",0.2,"A"
"100","USGS","03336890",2013-08-29,3.5,"A",0.19,"A"
"101","USGS","03336890",2013-08-30,3.74,"A",0.19,"A"
"102","USGS","03336890",2013-08-31,3.83,"A",0.21,"A"
"103","USGS","03336890",2013-09-01,3.84,"A",0.69,"A"
"104","USGS","03336890",2013-09-02,3.71,"A",0.24,"A"
"105","USGS","03336890",2013-09-03,3.6,"A e",0.14,"A"
"106","USGS","03336890",2013-09-04,3.5,"A e",0.12,"A"
"107","USGS","03336890",2013-09-05,3.4,"A e",0.12,"A"
"108","USGS","03336890",2013-09-06,3.3,"A e",0.11,"A"
"109","USGS","03336890",2013-09-07,3.63,"A",0.1,"A"
"110","USGS","03336890",2013-09-08,3.52,"A",0.08,"A"
"111","USGS","03336890",2013-09-09,3.43,"A",0.09,"A"
"112","USGS","03336890",2013-09-10,3.55,"A",0.1,"A"
"113","USGS","03336890",2013-09-11,3.35,"A",0.09,"A"
"114","USGS","03336890",2013-09-12,3.25,"A",0.09,"A"
"115","USGS","03336890",2013-09-13,3.51,"A",0.08,"A"
"116","USGS","03336890",2013-09-14,3.4,"A e",0.06,"A"
"117","USGS","03336890",2013-09-15,3.3,"A e",0.05,"A"
"118","USGS","03336890",2013-09-16,3.2,"A e",0.04,"A"
"119","USGS","03336890",2013-09-17,3.1,"A e",0.03,"A"
"120","USGS","03336890",2013-09-18,3.3,"A e",0.03,"A"
"121","USGS","03336890",2013-09-19,3.4,"A",0.05,"A"
"122","USGS","03336890",2013-09-20,3.33,"A",0.04,"A"
"123","USGS","03336890",2013-09-21,3.19,"A",0.03,"A"
"124","USGS","03336890",2013-09-22,3.1,"A e",0.02,"A"
"125","USGS","03336890",2013-09-23,3,"A e",0.02,"A"
"126","USGS","03336890",2013-09-24,3.3,"A e",0.02,"A"
"127","USGS","03336890",2013-09-25,3.43,"A",0.02,"A"
"128","USGS","03336890",2013-09-26,3.28,"A",0.02,"A"
"129","USGS","03336890",2013-09-27,3.3,"A",0.01,"A"
"130","USGS","03336890",2013-09-28,3.27,"A",0.02,"A"
"131","USGS","03336890",2013-09-29,3.15,"A",0.02,"A"
"132","USGS","03336890",2013-09-30,3.23,"A",0.02,"A"
"133","USGS","03336890",2013-10-01,3.3,"A e",0.01,"A"
"134","USGS","03336890",2013-10-02,3.4,"A e",0.02,"A"
"135","USGS","03336890",2013-10-03,3.5,"A e",0.02,"A"
"136","USGS","03336890",2013-10-04,3.6,"A e",0.02,"A"
"137","USGS","03336890",2013-10-05,3.5,"A e",0.02,"A"
"138","USGS","03336890",2013-10-06,3.7,"A e",0.63,"A"
"139","USGS","03336890",2013-10-07,3,"A e",0.26,"A"
"140","USGS","03336890",2013-10-08,2.5,"A e",0.02,"A"
"141","USGS","03336890",2013-10-09,2.21,"A",0.02,"A"
"142","USGS","03336890",2013-10-10,2.37,"A",0.01,"A"
"143","USGS","03336890",2013-10-11,2.42,"A",0.02,"A"
"144","USGS","03336890",2013-10-12,2.32,"A",0.02,"A"
"145","USGS","03336890",2013-10-13,2.15,"A",0.01,"A"
"146","USGS","03336890",2013-10-14,2.11,"A",0.01,"A"
"147","USGS","03336890",2013-10-15,2.1,"A",0.01,"A"
"148","USGS","03336890",2013-10-16,1.96,"A",0.02,"A"
"149","USGS","03336890",2013-10-17,1.91,"A",0.02,"A"
"150","USGS","03336890",2013-10-18,1.82,"A",0.02,"A"
"151","USGS","03336890",2013-10-19,1.8,"A",0.01,"A"
"152","USGS","03336890",2013-10-20,1.79,"A",0.02,"A"
"153","USGS","03336890",2013-10-21,1.7,"A",0.02,"A"
"154","USGS","03336890",2013-10-22,1.66,"A",0.02,"A"
"155","USGS","03336890",2013-10-23,1.91,"A",0.02,"A"
"156","USGS","03336890",2013-10-24,1.85,"A",0.42,"A"
"157","USGS","03336890",2013-10-25,1.7,"A",0.06,"A"
"158","USGS","03336890",2013-10-26,1.65,"A",0.02,"A"
"159","USGS","03336890",2013-10-27,1.6,"A",0.02,"A"
"160","USGS","03336890",2013-10-28,1.54,"A",0.02,"A"
"161","USGS","03336890",2013-10-29,1.48,"A",0.02,"A"
"162","USGS","03336890",2013-10-30,1.47,"A",0.02,"A"
"163","USGS","03336890",2013-10-31,2.55,"A",0.8,"A"
"164","USGS","03336890",2013-11-01,1.8,"A",2.09,"A"
"165","USGS","03336890",2013-11-02,1.48,"A",1.05,"A"
"166","USGS","03336890",2013-11-03,1.51,"A",0.31,"A"
"167","USGS","03336890",2013-11-04,1.51,"A",0.09,"A"
"168","USGS","03336890",2013-11-05,1.51,"A",0.03,"A"
"169","USGS","03336890",2013-11-06,1.5,"A",0.02,"A"
"170","USGS","03336890",2013-11-07,1.44,"A",0.13,"A"
"171","USGS","03336890",2013-11-08,1.4,"A",0.29,"A"
"172","USGS","03336890",2013-11-09,1.43,"A",0.03,"A"
"173","USGS","03336890",2013-11-10,1.4,"A",0.02,"A"
"174","USGS","03336890",2013-11-11,1.45,"A",0.01,"A"
"175","USGS","03336890",2013-11-12,1.5,"A",0.02,"A"
"176","USGS","03336890",2013-11-13,1.47,"A",0.02,"A"
"177","USGS","03336890",2013-11-14,1.46,"A",0.02,"A"
"178","USGS","03336890",2013-11-15,1.48,"A",0.02,"A"
"179","USGS","03336890",2013-11-16,1.5,"A",0.02,"A"
"180","USGS","03336890",2013-11-17,3,"A e",0.02,"A"
"181","USGS","03336890",2013-11-18,10,"A e",0.02,"A"
"182","USGS","03336890",2013-11-19,5.17,"A e",0.02,"A"
"183","USGS","03336890",2013-11-20,4,"A e",0.02,"A"
"184","USGS","03336890",2013-11-21,9,"A e",0.02,"A"
"185","USGS","03336890",2013-11-22,10,"A e",0.85,"A"
"186","USGS","03336890",2013-11-23,7.43,"A e",0.57,"A"
"187","USGS","03336890",2013-11-24,5.58,"A",0.11,"A"
"188","USGS","03336890",2013-11-25,5.24,"A",0.05,"A"
"189","USGS","03336890",2013-11-26,4.86,"A",0.13,"A"
"190","USGS","03336890",2013-11-27,5.49,"A",0.19,"A"
"191","USGS","03336890",2013-11-28,5.34,"A",0.22,"A"
"192","USGS","03336890",2013-11-29,5.21,"A",0.26,"A"
"193","USGS","03336890",2013-11-30,4.9,"A",0.18,"A"
"194","USGS","03336890",2013-12-01,4.27,"A",0.15,"A"
"195","USGS","03336890",2013-12-02,3.93,"A",0.16,"A"
"196","USGS","03336890",2013-12-03,3.77,"A",0.19,"A"
"197","USGS","03336890",2013-12-04,3.69,"A",0.15,"A"
"198","USGS","03336890",2013-12-05,3.26,"A",0.04,"A"
"199","USGS","03336890",2013-12-06,3.17,"A e",0.02,"A"
"200","USGS","03336890",2013-12-07,2.95,"A e",0.02,"A"
"201","USGS","03336890",2013-12-08,2.85,"A e",0.02,"A"
"202","USGS","03336890",2013-12-09,2.66,"A e",0.04,"A"
"203","USGS","03336890",2013-12-10,2.59,"A e",NA,NA
"204","USGS","03336890",2013-12-11,2.53,"A e",NA,NA
"205","USGS","03336890",2013-12-12,2.42,"A e",NA,NA
"206","USGS","03336890",2013-12-13,2.66,"A e",NA,NA
"207","USGS","03336890",2013-12-14,2.59,"A e",NA,NA
"208","USGS","03336890",2013-12-15,2.59,"A e",NA,NA
"209","USGS","03336890",2013-12-16,2.82,"A e",NA,NA
"210","USGS","03336890",2013-12-17,2.72,"A e",NA,NA
"211","USGS","03336890",2013-12-18,2.72,"A e",NA,NA
"212","USGS","03336890",2013-12-19,4,"A e",NA,NA
"213","USGS","03336890",2013-12-20,8.05,"A",NA,NA
"214","USGS","03336890",2013-12-21,10.5,"A",NA,NA
"215","USGS","03336890",2013-12-22,29,"A",NA,NA
"216","USGS","03336890",2013-12-23,17.3,"A",NA,NA
"217","USGS","03336890",2013-12-24,10.6,"A",NA,NA
"218","USGS","03336890",2013-12-25,6.23,"A",NA,NA
"219","USGS","03336890",2013-12-26,7.24,"A",NA,NA
"220","USGS","03336890",2013-12-27,6.03,"A",NA,NA
"221","USGS","03336890",2013-12-28,5.03,"A",NA,NA
"222","USGS","03336890",2013-12-29,4.49,"A",NA,NA
"223","USGS","03336890",2013-12-30,4.1,"A e",NA,NA
"224","USGS","03336890",2013-12-31,3.8,"A e",NA,NA
"225","USGS","03336890",2014-01-01,3.7,"A e",NA,NA
"226","USGS","03336890",2014-01-02,3.6,"A e",NA,NA
"227","USGS","03336890",2014-01-03,3.5,"A e",NA,NA
"228","USGS","03336890",2014-01-04,3.4,"A e",NA,NA
"229","USGS","03336890",2014-01-05,3.3,"A e",NA,NA
"230","USGS","03336890",2014-01-06,3.2,"A e",NA,NA
"231","USGS","03336890",2014-01-07,3.5,"A e",NA,NA
"232","USGS","03336890",2014-01-08,4,"A e",NA,NA
"233","USGS","03336890",2014-01-09,6,"A e",NA,NA
"234","USGS","03336890",2014-01-10,10,"A e",NA,NA
"235","USGS","03336890",2014-01-11,20,"A e",NA,NA
"236","USGS","03336890",2014-01-12,40,"A e",NA,NA
"237","USGS","03336890",2014-01-13,66.5,"A",NA,NA
"238","USGS","03336890",2014-01-14,60.4,"A",NA,NA
"239","USGS","03336890",2014-01-15,36.3,"A",NA,NA
"240","USGS","03336890",2014-01-16,20.4,"A e",NA,NA
"241","USGS","03336890",2014-01-17,17.5,"A e",NA,NA
"242","USGS","03336890",2014-01-18,12.1,"A e",NA,NA
"243","USGS","03336890",2014-01-19,10,"A e",NA,NA
"244","USGS","03336890",2014-01-20,8,"A e",NA,NA
"245","USGS","03336890",2014-01-21,6,"A e",NA,NA
"246","USGS","03336890",2014-01-22,5,"A e",NA,NA
"247","USGS","03336890",2014-01-23,4.5,"A e",NA,NA
"248","USGS","03336890",2014-01-24,4.1,"A e",NA,NA
"249","USGS","03336890",2014-01-25,3.7,"A e",NA,NA
"250","USGS","03336890",2014-01-26,3.4,"A e",NA,NA
"251","USGS","03336890",2014-01-27,3.13,"A e",NA,NA
"252","USGS","03336890",2014-01-28,2.78,"A e",NA,NA
"253","USGS","03336890",2014-01-29,2.78,"A e",NA,NA
"254","USGS","03336890",2014-01-30,2.92,"A e",NA,NA
"255","USGS","03336890",2014-01-31,5,"A e",NA,NA
"256","USGS","03336890",2014-02-01,20,"A e",NA,NA
"257","USGS","03336890",2014-02-02,125,"A e",NA,NA
"258","USGS","03336890",2014-02-03,55,"A e",NA,NA
"259","USGS","03336890",2014-02-04,30,"A e",NA,NA
"260","USGS","03336890",2014-02-05,20,"A e",NA,NA
"261","USGS","03336890",2014-02-06,13,"A e",NA,NA
"262","USGS","03336890",2014-02-07,9,"A e",NA,NA
"263","USGS","03336890",2014-02-08,6.5,"A e",NA,NA
"264","USGS","03336890",2014-02-09,5.5,"A e",NA,NA
"265","USGS","03336890",2014-02-10,4.5,"A e",NA,NA
"266","USGS","03336890",2014-02-11,4.1,"A e",NA,NA
"267","USGS","03336890",2014-02-12,3.9,"A e",NA,NA
"268","USGS","03336890",2014-02-13,3.7,"A e",NA,NA
"269","USGS","03336890",2014-02-14,3.5,"A e",NA,NA
"270","USGS","03336890",2014-02-15,3.5,"A e",NA,NA
"271","USGS","03336890",2014-02-16,3.7,"A e",NA,NA
"272","USGS","03336890",2014-02-17,4.04,"A e",NA,NA
"273","USGS","03336890",2014-02-18,4.5,"A e",NA,NA
"274","USGS","03336890",2014-02-19,20,"A e",NA,NA
"275","USGS","03336890",2014-02-20,100,"A e",NA,NA
"276","USGS","03336890",2014-02-21,1100,"A e",NA,NA
"277","USGS","03336890",2014-02-22,850,"A e",NA,NA
"278","USGS","03336890",2014-02-23,198,"A e",NA,NA
"279","USGS","03336890",2014-02-24,64.6,"A e",NA,NA
"280","USGS","03336890",2014-02-25,40.2,"A e",NA,NA
"281","USGS","03336890",2014-02-26,33.2,"A e",NA,NA
"282","USGS","03336890",2014-02-27,26,"A e",NA,NA
"283","USGS","03336890",2014-02-28,20.7,"A e",NA,NA
"284","USGS","03336890",2014-03-01,16.2,"A e",NA,NA
"285","USGS","03336890",2014-03-02,14,"A e",NA,NA
"286","USGS","03336890",2014-03-03,13,"A e",NA,NA
"287","USGS","03336890",2014-03-04,12,"A e",NA,NA
"288","USGS","03336890",2014-03-05,11.2,"A",NA,NA
"289","USGS","03336890",2014-03-06,10.8,"A",NA,NA
"290","USGS","03336890",2014-03-07,17.8,"A",NA,NA
"291","USGS","03336890",2014-03-08,61.8,"A",NA,NA
"292","USGS","03336890",2014-03-09,33,"A",NA,NA
"293","USGS","03336890",2014-03-10,41,"A",NA,NA
"294","USGS","03336890",2014-03-11,43.3,"A",NA,NA
"295","USGS","03336890",2014-03-12,99,"A",NA,NA
"296","USGS","03336890",2014-03-13,88.4,"A",NA,NA
"297","USGS","03336890",2014-03-14,54.8,"A",NA,NA
"298","USGS","03336890",2014-03-15,47.1,"A",NA,NA
"299","USGS","03336890",2014-03-16,31.6,"A",NA,NA
"300","USGS","03336890",2014-03-17,27.9,"A",NA,NA
"301","USGS","03336890",2014-03-18,20.2,"A",NA,NA
"302","USGS","03336890",2014-03-19,20.1,"A",NA,NA
"303","USGS","03336890",2014-03-20,19,"A",NA,NA
"304","USGS","03336890",2014-03-21,19.1,"A",NA,NA
"305","USGS","03336890",2014-03-22,16.2,"A",NA,NA
"306","USGS","03336890",2014-03-23,13.7,"A",NA,NA
"307","USGS","03336890",2014-03-24,13.4,"A",NA,NA
"308","USGS","03336890",2014-03-25,12.7,"A",NA,NA
"309","USGS","03336890",2014-03-26,13.1,"A",NA,NA
"310","USGS","03336890",2014-03-27,14.1,"A",NA,NA
"311","USGS","03336890",2014-03-28,15.8,"A",NA,NA
"312","USGS","03336890",2014-03-29,15,"A",NA,NA
"313","USGS","03336890",2014-03-30,15.1,"A",NA,NA
"314","USGS","03336890",2014-03-31,15.7,"A",NA,NA
"315","USGS","03336890",2014-04-01,14.1,"A",NA,NA
"316","USGS","03336890",2014-04-02,12,"A",NA,NA
"317","USGS","03336890",2014-04-03,91.6,"A",NA,NA
"318","USGS","03336890",2014-04-04,103,"A",9.74,"A"
"319","USGS","03336890",2014-04-05,55.7,"A",9.31,"A"
"320","USGS","03336890",2014-04-06,42.6,"A",8.39,"A"
"321","USGS","03336890",2014-04-07,37.2,"A",7.76,"A"
"322","USGS","03336890",2014-04-08,34,"A",7.42,"A"
"323","USGS","03336890",2014-04-09,28.5,"A",6.88,"A"
"324","USGS","03336890",2014-04-10,26.6,"A",6.59,"A"
"325","USGS","03336890",2014-04-11,21.2,"A",6.26,"A"
"326","USGS","03336890",2014-04-12,20,"A",5.88,"A"
"327","USGS","03336890",2014-04-13,19.7,"A",5.56,"A"
"328","USGS","03336890",2014-04-14,18.9,"A",5.47,"A"
"329","USGS","03336890",2014-04-15,16.7,"A",5.65,"A"
"330","USGS","03336890",2014-04-16,17.3,"A",5.77,"A"
"331","USGS","03336890",2014-04-17,16.8,"A",5.69,"A"
"332","USGS","03336890",2014-04-18,15,"A",5.39,"A"
"333","USGS","03336890",2014-04-19,13.9,"A",5.21,"A"
"334","USGS","03336890",2014-04-20,14,"A",4.83,"A"
"335","USGS","03336890",2014-04-21,14,"A",4.75,"A"
"336","USGS","03336890",2014-04-22,12.6,"A",4.55,"A"
"337","USGS","03336890",2014-04-23,11.1,"A",4.24,"A"
"338","USGS","03336890",2014-04-24,12,"A",4.06,"A"
"339","USGS","03336890",2014-04-25,12.5,"A",4,"A"
"340","USGS","03336890",2014-04-26,11,"A",3.49,"A"
"341","USGS","03336890",2014-04-27,11.2,"A",3.69,"A"
"342","USGS","03336890",2014-04-28,15.5,"A",3.55,"A"
"343","USGS","03336890",2014-04-29,38.5,"A",6.04,"A"
"344","USGS","03336890",2014-04-30,33.9,"A",6.83,"A"
"345","USGS","03336890",2014-05-01,27,"A",6.84,"A"
"346","USGS","03336890",2014-05-02,22.5,"A",6.55,"A"
"347","USGS","03336890",2014-05-03,20.5,"A",6.1,"A"
"348","USGS","03336890",2014-05-04,16.8,"A",5.48,"A"
"349","USGS","03336890",2014-05-05,16.1,"A",5.07,"A"
"350","USGS","03336890",2014-05-06,15.8,"A",4.75,"A"
"351","USGS","03336890",2014-05-07,16.6,"A",4.21,"A"
"352","USGS","03336890",2014-05-08,16.6,"A",3.56,"A"
"353","USGS","03336890",2014-05-09,17.5,"A",3.28,"A"
"354","USGS","03336890",2014-05-10,17.2,"A",2.89,"A"
"355","USGS","03336890",2014-05-11,19.7,"A",2.61,"A"
"356","USGS","03336890",2014-05-12,21.7,"A",2.29,"A"
"357","USGS","03336890",2014-05-13,52.8,"A",4.92,"A"
"358","USGS","03336890",2014-05-14,54.5,"A",10.7,"A"
"359","USGS","03336890",2014-05-15,67.1,"A",10.5,"A"
"360","USGS","03336890",2014-05-16,70,"A",12.2,"A"
"361","USGS","03336890",2014-05-17,55.9,"A",11.4,"A"
"362","USGS","03336890",2014-05-18,44,"A",9.83,"A"
"363","USGS","03336890",2014-05-19,37.6,"A",8.82,"A"
"364","USGS","03336890",2014-05-20,34.2,"A",8.22,"A"
"365","USGS","03336890",2014-05-21,45.9,"A",7.23,"A"
"366","USGS","03336890",2014-05-22,133,"A",10.5,"A"
"367","USGS","03336890",2014-05-23,56,"A",10.8,"A"
"368","USGS","03336890",2014-05-24,40.8,"A",10.1,"A"
"369","USGS","03336890",2014-05-25,32.9,"A",8.67,"A"
"370","USGS","03336890",2014-05-26,27.5,"A",8.39,"A"
"371","USGS","03336890",2014-05-27,23.7,"A",8.33,"A"
"372","USGS","03336890",2014-05-28,20.8,"A",7.9,"A"
"373","USGS","03336890",2014-05-29,39.2,"A",9.09,"A"
"374","USGS","03336890",2014-05-30,24.7,"A",9.84,"A"
"375","USGS","03336890",2014-05-31,20.2,"A",8.14,"A"
"376","USGS","03336890",2014-06-01,18.9,"A",7.01,"A"
"377","USGS","03336890",2014-06-02,18.4,"A",6.41,"A"
"378","USGS","03336890",2014-06-03,18.2,"A",5.95,"A"
"379","USGS","03336890",2014-06-04,45,"A",7.14,"A"
"380","USGS","03336890",2014-06-05,59.8,"A",13.4,"A"
"381","USGS","03336890",2014-06-06,40.1,"A",11.3,"A"
"382","USGS","03336890",2014-06-07,33.3,"A",9.35,"A"
"383","USGS","03336890",2014-06-08,113,"A",10.5,"A"
"384","USGS","03336890",2014-06-09,78.1,"A",13.1,"A"
"385","USGS","03336890",2014-06-10,93.6,"A",11,"A"
"386","USGS","03336890",2014-06-11,244,"A",15.9,"A"
"387","USGS","03336890",2014-06-12,116,"A",14.9,"A"
"388","USGS","03336890",2014-06-13,69.9,"A",13.4,"A"
"389","USGS","03336890",2014-06-14,49,"A",12.2,"A"
"390","USGS","03336890",2014-06-15,39,"A",11.4,"A"
"391","USGS","03336890",2014-06-16,31.1,"A",10.5,"A"
"392","USGS","03336890",2014-06-17,25.4,"A",9.62,"A"
"393","USGS","03336890",2014-06-18,20,"A",8.88,"A"
"394","USGS","03336890",2014-06-19,17.5,"A",8.51,"A"
"395","USGS","03336890",2014-06-20,17.8,"A",7.82,"A"
"396","USGS","03336890",2014-06-21,15.2,"A",7.45,"A"
"397","USGS","03336890",2014-06-22,13.6,"A",6.98,"A"
"398","USGS","03336890",2014-06-23,33,"A",6.25,"A"
"399","USGS","03336890",2014-06-24,577,"A",6.47,"A"
"400","USGS","03336890",2014-06-25,243,"A",9.53,"A"
"401","USGS","03336890",2014-06-26,97.6,"A",10,"A"
"402","USGS","03336890",2014-06-27,58,"A",9.44,"A"
"403","USGS","03336890",2014-06-28,40.8,"A",8.87,"A"
"404","USGS","03336890",2014-06-29,31.4,"A",8.29,"A"
"405","USGS","03336890",2014-06-30,71.4,"A",7.72,"A"
"406","USGS","03336890",2014-07-01,268,"A",7.46,"A"
"407","USGS","03336890",2014-07-02,123,"A",9.54,"A"
"408","USGS","03336890",2014-07-03,59.8,"A",9.4,"A"
"409","USGS","03336890",2014-07-04,39.3,"A",8.79,"A"
"410","USGS","03336890",2014-07-05,28.9,"A",8.3,"A"
"411","USGS","03336890",2014-07-06,23.7,"A",7.91,"A"
"412","USGS","03336890",2014-07-07,18.9,"A",7.37,"A"
"413","USGS","03336890",2014-07-08,22.9,"A",6.98,"A"
"414","USGS","03336890",2014-07-09,17.9,"A",7.4,"A"
"415","USGS","03336890",2014-07-10,12.8,"A",6.74,"A"
"416","USGS","03336890",2014-07-11,10.8,"A",6.13,"A"
"417","USGS","03336890",2014-07-12,83.2,"A",5.8,"A"
"418","USGS","03336890",2014-07-13,199,"A",6.2,"A"
"419","USGS","03336890",2014-07-14,89.1,"A",6.61,"A"
"420","USGS","03336890",2014-07-15,116,"A",6.49,"A"
"421","USGS","03336890",2014-07-16,49,"A",7.78,"A"
"422","USGS","03336890",2014-07-17,28.4,"A",7.22,"A"
"423","USGS","03336890",2014-07-18,18.3,"A",6.63,"A"
"424","USGS","03336890",2014-07-19,14.1,"A",6.1,"A"
"425","USGS","03336890",2014-07-20,11.4,"A",5.56,"A"
"426","USGS","03336890",2014-07-21,9.47,"A",4.95,"A"
"427","USGS","03336890",2014-07-22,8.25,"A",4.32,"A"
"428","USGS","03336890",2014-07-23,6.99,"A",3.77,"A"
"429","USGS","03336890",2014-07-24,6.08,"A",3.34,"A"
